,pidSzn,EFG_PCT,TS_PCT,USG_PCT,MIN,GP,Season,DD2,TD3,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,PTS_PER_ELBOW_TOUCH,PTS_PER_POST_TOUCH,PTS_PER_PAINT_TOUCH,PTS_PER_TOUCH,DRIVE_PTS,DRIVE_FG_PCT,CATCH_SHOOT_PTS,CATCH_SHOOT_FG_PCT,PULL_UP_PTS,PULL_UP_FG_PCT,PAINT_TOUCH_PTS,PAINT_TOUCH_FG_PCT,POST_TOUCH_PTS,POST_TOUCH_FG_PCT,ELBOW_TOUCH_PTS,ELBOW_TOUCH_FG_PCT,FG2A_FREQUENCY,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3A,FG3_PCT
1329,1627868_2016-17,0.0,0.0,0.1,8.7,5,2016-17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.4,0.0,0.714,1.0,0.0
1330,201976_2016-17,0.521,0.546,0.14,31.1,67,2016-17,6,0,2.0,1.2,1.3,3.2,0.286,0.0,0.305,0.192,2.7,0.442,4.1,0.397,1.3,0.317,0.5,0.565,0.0,0.0,0.2,0.667,0.442,3.37,0.518,0.558,4.25,0.386
1331,1627775_2016-17,0.516,0.54,0.116,15.3,71,2016-17,0,0,0.7,0.4,0.8,1.7,0.7,0.0,0.81,0.209,0.5,0.35,1.6,0.32,0.4,0.333,0.5,0.762,0.0,0.0,0.2,0.7,0.467,1.49,0.613,0.533,1.7,0.339
1332,202335_2016-17,0.523,0.542,0.123,24.9,65,2016-17,1,0,1.0,1.4,0.2,1.4,0.269,0.25,0.65,0.181,1.0,0.51,4.5,0.375,0.3,0.304,0.8,0.449,0.0,0.5,0.1,0.6,0.324,1.86,0.496,0.676,3.88,0.373
1333,201988_2016-17,0.558,0.578,0.184,22.2,80,2016-17,1,0,1.8,0.6,1.6,1.6,0.286,0.0,0.765,0.185,0.6,0.457,4.0,0.417,3.1,0.395,0.3,0.643,0.0,0.0,0.1,0.5,0.416,3.15,0.5,0.584,4.43,0.415
1334,2200_2016-17,0.548,0.578,0.213,25.8,64,2016-17,11,0,1.4,1.7,0.6,4.8,0.338,0.446,0.874,0.229,1.0,0.404,5.1,0.494,0.6,0.404,3.8,0.647,1.8,0.424,1.6,0.469,0.815,7.27,0.537,0.185,1.65,0.538
1335,202331_2016-17,0.534,0.587,0.287,36.3,75,2016-17,11,0,4.2,1.8,2.6,5.1,0.518,0.467,0.678,0.386,4.2,0.495,7.8,0.434,7.0,0.434,1.1,0.533,1.1,0.444,1.0,0.475,0.621,10.77,0.536,0.379,6.57,0.397
1336,200794_2016-17,0.481,0.542,0.241,34.4,69,2016-17,19,0,2.5,1.6,1.0,7.5,0.272,0.59,0.635,0.278,3.3,0.398,4.0,0.331,2.8,0.468,3.0,0.649,3.8,0.492,1.2,0.444,0.738,9.78,0.524,0.262,3.48,0.313
1337,1718_2016-17,0.507,0.535,0.145,11.2,25,2016-17,0,0,0.5,0.2,0.2,0.5,1.0,0.8,0.4,0.194,0.3,0.571,2.0,0.386,0.4,0.294,0.1,0.0,0.3,0.8,0.1,0.0,0.368,1.0,0.52,0.632,1.72,0.349
1338,1627835_2016-17,0.473,0.503,0.143,19.4,44,2016-17,0,0,1.0,0.3,1.0,1.8,0.8,0.875,0.593,0.236,0.9,0.395,2.4,0.364,0.7,0.302,0.4,0.533,0.2,1.0,0.3,0.556,0.531,2.55,0.491,0.469,2.25,0.333
1339,203510_2016-17,0.372,0.416,0.222,9.5,9,2016-17,0,0,1.2,0.0,0.8,1.6,0.0,0.0,0.0,0.166,2.0,0.375,0.7,0.25,1.2,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.703,2.89,0.385,0.297,1.22,0.273
1340,203112_2016-17,0.521,0.565,0.165,14.9,38,2016-17,0,0,1.0,0.6,0.2,1.4,0.5,0.765,0.808,0.25,0.7,0.368,3.1,0.417,0.3,0.3,1.1,0.517,0.3,0.333,0.2,0.0,0.454,1.95,0.446,0.546,2.34,0.416
1341,1626188_2016-17,0.583,0.579,0.192,13.6,14,2016-17,0,0,1.2,0.4,0.7,2.0,0.0,0.0,0.0,0.174,1.7,0.632,1.1,0.294,2.7,0.552,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.79,0.564,0.4,1.86,0.423
1342,1626154_2016-17,0.0,0.0,0.038,3.1,3,2016-17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.33,0.0
1343,200765_2016-17,0.453,0.461,0.174,27.1,69,2016-17,6,1,1.0,1.1,1.1,4.0,0.274,0.182,0.315,0.11,2.6,0.434,2.3,0.385,1.2,0.284,0.4,0.417,0.0,0.333,0.2,0.381,0.752,5.75,0.451,0.248,1.9,0.382
1344,1626176_2016-17,0.442,0.529,0.119,7.7,29,2016-17,0,0,0.3,0.8,0.1,1.3,0.655,0.5,0.807,0.296,0.1,0.0,0.0,0.0,0.0,0.0,1.6,0.538,0.1,0.0,0.7,0.429,1.0,1.28,0.514,0.0,0.0,
1345,201196_2016-17,0.42,0.495,0.192,16.4,50,2016-17,0,0,0.4,0.3,0.9,2.6,0.25,0.0,0.556,0.18,2.7,0.353,1.0,0.309,1.2,0.329,0.2,0.5,0.0,0.0,0.1,0.4,0.744,3.54,0.446,0.256,1.22,0.344
1346,200751_2016-17,0.466,0.506,0.143,18.9,69,2016-17,0,0,0.7,0.5,0.7,1.3,0.0,0.0,0.286,0.171,1.2,0.403,2.1,0.333,1.1,0.303,0.1,1.0,0.0,0.0,0.0,0.0,0.35,1.57,0.477,0.65,2.93,0.332
1347,1626173_2016-17,0.449,0.449,0.169,11.3,41,2016-17,0,0,0.6,0.2,0.4,1.0,0.571,0.0,1.286,0.303,0.5,0.29,1.7,0.296,0.8,0.394,0.4,0.889,0.0,0.0,0.1,0.667,0.467,1.73,0.437,0.533,1.98,0.321
1348,203526_2016-17,0.505,0.527,0.14,8.8,40,2016-17,0,0,0.7,0.1,0.3,1.4,1.4,0.0,1.3,0.159,0.9,0.516,0.7,0.321,0.3,0.278,0.3,1.0,0.0,0.0,0.2,0.75,0.617,1.25,0.62,0.383,0.78,0.323
1349,101109_2016-17,0.475,0.496,0.163,21.5,80,2016-17,0,0,0.9,0.5,1.0,3.1,0.389,0.0,0.415,0.16,2.4,0.462,1.2,0.358,2.0,0.348,0.2,0.533,0.0,0.0,0.1,0.5,0.707,4.35,0.503,0.293,1.8,0.319
1350,203493_2016-17,0.531,0.538,0.128,15.3,31,2016-17,0,0,1.3,0.4,0.5,1.3,0.5,0.0,0.724,0.264,0.0,0.0,2.8,0.385,0.3,0.308,0.7,0.6,0.0,0.0,0.3,0.8,0.407,1.61,0.52,0.593,2.35,0.384
1351,202704_2016-17,0.468,0.51,0.261,27.8,52,2016-17,4,0,2.1,1.0,1.1,5.5,0.8,0.667,0.481,0.217,6.2,0.439,1.7,0.345,5.8,0.404,0.3,0.462,0.0,1.0,0.1,1.0,0.715,8.88,0.472,0.285,3.54,0.359
1352,202130_2016-17,0.457,0.518,0.128,13.4,6,2016-17,0,0,0.3,0.3,0.5,0.7,0.0,0.0,1.0,0.281,0.8,0.4,2.0,0.364,0.5,0.167,0.3,1.0,0.0,0.0,0.0,0.0,0.522,2.0,0.25,0.478,1.83,0.455
1353,2210_2016-17,0.536,0.574,0.121,20.7,79,2016-17,1,0,0.9,0.6,0.6,2.2,0.429,0.154,0.775,0.254,1.0,0.444,2.4,0.344,0.3,0.281,1.0,0.744,0.0,0.0,0.3,0.818,0.431,1.77,0.65,0.569,2.34,0.335
1354,1626158_2016-17,0.591,0.611,0.184,21.2,57,2016-17,5,0,1.3,1.8,1.1,6.4,0.334,0.15,0.848,0.28,0.5,0.423,2.3,0.4,0.1,0.167,5.2,0.655,0.1,0.429,1.8,0.634,0.802,5.47,0.651,0.198,1.35,0.351
1355,201937_2016-17,0.448,0.539,0.171,33.4,75,2016-17,25,1,1.8,1.3,1.4,2.2,0.255,1.0,0.188,0.135,2.7,0.446,2.6,0.348,3.3,0.43,0.2,0.25,0.0,0.0,0.2,0.429,0.683,5.64,0.475,0.317,2.61,0.306
1356,203496_2016-17,0.492,0.534,0.188,32.0,67,2016-17,12,0,2.7,1.8,2.5,4.3,0.477,0.6,0.809,0.26,2.1,0.405,5.6,0.316,1.0,0.463,2.0,0.548,0.1,0.667,0.5,0.538,0.417,4.37,0.529,0.583,6.12,0.334
1357,201577_2016-17,0.493,0.511,0.172,28.4,81,2016-17,8,0,1.0,2.8,0.3,6.5,0.44,0.482,0.698,0.315,0.5,0.469,2.8,0.446,0.3,0.4,5.0,0.523,1.3,0.435,1.7,0.543,0.997,9.06,0.52,0.003,0.02,0.0
1358,203918_2016-17,0.494,0.522,0.227,27.4,59,2016-17,0,0,1.5,0.7,0.8,3.2,0.579,0.538,0.8,0.331,3.1,0.38,4.4,0.385,4.0,0.398,0.6,0.615,0.2,0.429,0.4,0.588,0.529,5.81,0.461,0.471,5.17,0.374
1359,203585_2016-17,0.492,0.506,0.123,25.5,78,2016-17,0,0,1.2,1.2,1.0,2.7,0.491,0.333,0.685,0.239,0.9,0.353,2.8,0.339,0.4,0.255,1.5,0.658,0.0,0.333,0.3,0.556,0.495,2.77,0.542,0.505,2.82,0.332
1360,201155_2016-17,0.412,0.483,0.218,18.1,39,2016-17,0,0,0.8,0.5,1.1,2.0,0.588,0.444,1.273,0.195,1.9,0.373,1.2,0.315,2.1,0.356,0.4,0.556,0.1,0.5,0.3,0.667,0.746,4.36,0.424,0.254,1.49,0.328
1361,1627758_2016-17,0.431,0.456,0.149,16.7,52,2016-17,0,0,0.5,0.4,0.9,1.7,0.593,0.333,0.5,0.123,0.9,0.309,1.2,0.28,0.8,0.315,0.3,0.545,0.1,1.0,0.3,0.778,0.582,2.25,0.504,0.418,1.62,0.274
1362,1626178_2016-17,0.447,0.517,0.185,22.9,78,2016-17,8,0,1.5,0.9,1.9,4.8,0.635,0.469,0.752,0.183,2.4,0.398,0.7,0.219,0.7,0.37,2.6,0.6,0.6,0.391,0.9,0.512,0.863,5.42,0.511,0.137,0.86,0.212
1363,101179_2016-17,0.229,0.272,0.085,9.7,14,2016-17,0,0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.058,0.2,0.25,0.4,0.154,0.2,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.43,0.167,0.727,1.14,0.188
1364,201579_2016-17,0.544,0.614,0.136,14.4,48,2016-17,1,0,0.5,1.1,0.2,2.6,0.326,0.671,0.868,0.401,0.0,0.0,0.9,0.477,0.1,0.333,3.1,0.636,1.2,0.5,0.3,0.6,1.0,2.81,0.593,0.0,0.0,
1365,200752_2016-17,0.502,0.559,0.246,34.2,30,2016-17,4,0,4.6,2.2,2.4,7.9,0.629,0.705,0.944,0.326,3.7,0.392,4.0,0.377,3.0,0.333,2.8,0.613,3.1,0.597,1.5,0.472,0.733,10.23,0.518,0.267,3.73,0.375
1366,203497_2016-17,0.661,0.681,0.166,34.3,81,2016-17,58,0,2.0,3.8,1.0,10.3,0.375,0.333,0.919,0.24,0.6,0.542,0.1,0.5,0.0,0.0,10.4,0.671,0.3,0.4,2.2,0.606,0.998,6.99,0.726,0.002,0.01,0.0
1367,201566_2016-17,0.476,0.554,0.402,35.0,81,2016-17,62,42,4.8,3.7,6.8,10.2,0.595,0.68,0.698,0.333,8.2,0.444,3.0,0.338,11.0,0.373,1.8,0.531,1.3,0.5,1.2,0.485,0.685,15.64,0.492,0.315,7.19,0.344
1368,201583_2016-17,0.55,0.583,0.178,29.8,72,2016-17,2,0,1.6,2.2,1.0,2.4,0.355,0.642,0.827,0.339,1.1,0.491,8.1,0.409,1.5,0.379,1.8,0.511,0.6,0.471,0.2,0.714,0.325,3.38,0.49,0.675,7.01,0.404
1369,203527_2016-17,0.357,0.408,0.142,7.0,16,2016-17,0,0,0.2,0.2,0.0,0.3,0.538,0.0,0.9,0.141,0.1,0.2,0.9,0.333,0.1,0.2,0.6,0.6,0.0,0.0,0.4,0.4,0.615,1.0,0.25,0.385,0.63,0.4
1370,1626257_2016-17,0.646,0.65,0.105,12.6,73,2016-17,1,0,0.3,0.7,0.1,2.3,0.464,1.125,0.731,0.181,0.1,0.8,0.2,0.278,0.0,0.5,2.1,0.681,0.3,0.727,0.6,0.731,0.976,1.71,0.691,0.024,0.04,0.333
1371,1626155_2016-17,0.543,0.549,0.148,18.7,77,2016-17,0,0,1.3,1.1,1.7,3.6,0.645,0.0,0.819,0.264,0.8,0.353,2.1,0.324,0.4,0.387,1.6,0.711,0.0,0.0,0.3,0.6,0.545,2.91,0.638,0.455,2.43,0.321
1372,2756_2016-17,0.393,0.423,0.168,9.8,42,2016-17,0,0,0.4,0.3,0.4,0.1,0.556,0.0,0.1,0.164,0.1,0.25,1.4,0.297,1.1,0.353,0.0,0.0,0.0,0.0,0.1,0.667,0.435,1.36,0.333,0.565,1.76,0.311
1373,203930_2016-17,0.486,0.546,0.232,25.4,70,2016-17,4,0,1.6,0.9,2.4,4.7,0.836,0.636,0.771,0.296,3.3,0.434,3.3,0.328,2.7,0.387,0.8,0.575,0.1,0.75,0.7,0.625,0.549,5.3,0.538,0.451,4.36,0.349
1374,203902_2016-17,0.372,0.387,0.123,15.4,64,2016-17,0,0,0.3,0.1,0.2,1.5,0.524,0.0,0.313,0.089,1.1,0.383,0.5,0.222,0.8,0.316,0.2,0.556,0.0,0.0,0.2,0.444,0.706,2.33,0.436,0.294,0.97,0.194
1375,201586_2016-17,0.543,0.566,0.208,31.1,79,2016-17,11,0,2.2,2.3,1.4,5.2,0.534,0.575,0.863,0.302,0.9,0.418,7.5,0.421,1.4,0.431,3.9,0.617,2.2,0.434,1.1,0.475,0.669,8.05,0.546,0.331,3.97,0.389
1376,200771_2016-17,0.478,0.484,0.189,22.6,68,2016-17,1,0,1.4,0.8,1.0,2.1,0.5,0.0,0.214,0.121,2.1,0.451,1.8,0.387,3.9,0.343,0.1,0.5,0.0,0.0,0.1,0.75,0.514,3.9,0.445,0.486,3.69,0.367
1377,203552_2016-17,0.578,0.601,0.193,29.4,70,2016-17,1,0,2.4,1.1,1.2,3.4,0.2,0.0,0.722,0.246,3.5,0.571,3.8,0.4,4.6,0.463,0.2,0.667,0.0,0.0,0.1,0.4,0.529,5.14,0.563,0.471,4.58,0.424
1378,203498_2016-17,0.523,0.566,0.209,19.7,78,2016-17,1,0,2.0,1.6,2.4,5.4,1.0,0.747,0.9,0.528,1.3,0.402,1.9,0.316,0.8,0.444,2.4,0.544,1.4,0.447,0.4,0.591,0.738,5.19,0.59,0.262,1.85,0.34
1379,203894_2016-17,0.492,0.533,0.215,9.8,53,2016-17,0,0,0.9,0.3,0.6,0.8,0.0,0.0,0.231,0.196,0.8,0.353,1.1,0.38,1.7,0.411,0.1,0.5,0.0,0.0,0.0,0.0,0.471,1.55,0.476,0.529,1.74,0.37
1380,2733_2016-17,0.549,0.568,0.132,17.9,76,2016-17,0,0,0.9,0.4,0.7,2.8,0.549,0.493,0.662,0.147,0.9,0.518,0.4,0.452,2.2,0.469,1.3,0.648,0.5,0.405,0.5,0.643,0.99,3.99,0.568,0.01,0.04,0.333
1381,1627848_2016-17,0.592,0.595,0.241,13.1,18,2016-17,1,0,1.3,3.3,0.3,5.7,0.71,0.5,0.988,0.345,0.9,0.545,1.4,0.429,0.1,0.125,4.6,0.691,0.6,0.333,1.2,0.688,0.81,4.5,0.667,0.19,1.06,0.368
1382,1627815_2016-17,0.447,0.518,0.138,9.7,30,2016-17,0,0,0.5,0.1,0.4,0.9,0.0,0.0,0.417,0.251,0.8,0.75,0.7,0.233,0.7,0.5,0.2,0.25,0.0,0.0,0.0,0.0,0.577,1.37,0.561,0.423,1.0,0.233
1383,202714_2016-17,0.495,0.518,0.191,22.2,55,2016-17,0,0,1.2,0.5,0.6,3.8,0.364,0.667,0.465,0.153,3.7,0.494,1.3,0.347,2.3,0.367,0.4,0.529,0.0,0.5,0.1,0.75,0.669,4.4,0.55,0.331,2.18,0.308
1384,1627746_2016-17,0.544,0.577,0.209,18.8,33,2016-17,2,0,1.3,1.8,0.6,4.8,0.377,0.538,0.788,0.288,0.4,0.313,1.8,0.491,1.2,0.526,3.2,0.557,1.7,0.463,1.6,0.525,0.96,5.88,0.588,0.04,0.24,0.375
1385,203524_2016-17,0.481,0.527,0.114,30.1,80,2016-17,0,0,0.9,0.6,1.4,2.0,0.24,0.273,0.7,0.202,1.2,0.341,3.4,0.353,0.4,0.25,0.8,0.564,0.0,0.5,0.1,0.25,0.404,2.29,0.486,0.596,3.38,0.348
1386,203915_2016-17,0.507,0.581,0.14,22.9,59,2016-17,0,0,1.5,0.6,0.9,2.3,0.313,0.375,0.435,0.165,2.8,0.478,1.1,0.489,1.9,0.352,0.2,0.429,0.1,0.5,0.1,0.0,0.643,3.02,0.526,0.357,1.67,0.392
1387,201150_2016-17,0.529,0.562,0.193,15.0,54,2016-17,3,0,0.5,0.8,0.4,3.4,0.49,0.551,1.025,0.254,0.4,0.375,2.0,0.359,0.4,0.313,3.1,0.679,0.7,0.586,0.9,0.605,0.69,3.33,0.606,0.31,1.5,0.309
1388,1626169_2016-17,0.415,0.436,0.144,18.0,77,2016-17,0,0,0.6,0.4,0.6,1.2,0.095,0.222,0.462,0.181,0.9,0.406,1.6,0.292,1.3,0.35,0.2,0.4,0.0,1.0,0.0,0.143,0.564,2.56,0.426,0.436,1.97,0.296
1389,201939_2016-17,0.58,0.624,0.286,33.8,79,2016-17,9,0,4.4,2.2,6.1,6.4,0.564,0.391,0.686,0.324,4.5,0.552,7.2,0.465,8.0,0.39,1.5,0.593,0.1,0.4,0.8,0.5,0.437,7.67,0.579,0.563,9.9,0.414
1390,1627757_2016-17,0.323,0.346,0.142,5.7,19,2016-17,0,0,0.2,0.4,0.0,0.9,0.353,0.6,0.409,0.124,0.0,0.0,0.2,0.182,0.0,0.0,0.5,0.5,0.3,0.333,0.3,0.375,1.0,1.26,0.417,0.0,0.0,
1391,200779_2016-17,0.357,0.357,0.149,2.8,8,2016-17,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.263,0.0,0.0,0.4,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.13,1.0,0.857,0.75,0.167
1392,203500_2016-17,0.571,0.589,0.159,30.3,80,2016-17,16,0,1.2,2.7,1.0,9.4,0.507,0.467,0.721,0.316,0.0,0.333,0.5,0.45,0.1,0.158,7.5,0.587,2.0,0.49,2.3,0.571,0.998,7.63,0.613,0.002,0.01,0.0
1393,204456_2016-17,0.472,0.504,0.142,26.7,81,2016-17,5,0,1.2,0.6,0.8,4.4,0.323,0.0,0.435,0.086,3.9,0.484,0.4,0.265,1.5,0.374,0.5,0.563,0.0,0.0,0.1,0.455,0.886,5.28,0.526,0.114,0.68,0.2
1394,203933_2016-17,0.511,0.539,0.188,31.4,66,2016-17,5,0,2.4,2.9,3.4,8.3,0.837,0.5,1.1,0.356,3.0,0.429,2.3,0.361,2.9,0.382,3.5,0.684,0.2,0.4,1.8,0.517,0.874,10.25,0.559,0.126,1.48,0.274
1395,201959_2016-17,0.517,0.543,0.188,25.8,78,2016-17,11,0,1.4,2.3,1.1,7.9,0.514,0.609,0.797,0.219,0.4,0.517,1.8,0.377,0.2,0.308,4.4,0.616,2.8,0.503,1.6,0.487,0.98,8.14,0.57,0.02,0.17,0.231
1396,204028_2016-17,0.512,0.56,0.152,16.5,67,2016-17,2,0,0.7,1.7,0.5,4.4,0.387,0.524,0.731,0.219,0.1,0.333,0.1,0.214,0.1,0.5,4.1,0.534,0.6,0.417,0.8,0.455,0.992,3.91,0.569,0.008,0.03,0.5
1397,1627752_2016-17,0.458,0.513,0.168,16.9,59,2016-17,0,0,1.3,0.5,1.3,2.3,0.85,0.333,0.766,0.272,1.7,0.365,1.6,0.366,0.5,0.298,0.6,0.607,0.0,0.0,0.3,0.667,0.612,2.69,0.509,0.388,1.71,0.327
1398,203093_2016-17,0.489,0.515,0.209,23.8,54,2016-17,6,0,2.3,1.5,1.7,7.1,0.515,0.522,0.994,0.28,2.4,0.473,1.5,0.311,0.5,0.267,3.1,0.607,1.1,0.373,1.0,0.431,0.836,7.0,0.561,0.164,1.37,0.257
1399,203082_2016-17,0.532,0.55,0.185,25.4,78,2016-17,0,0,2.5,0.7,1.6,2.6,0.625,1.2,0.571,0.396,1.4,0.472,5.1,0.384,3.0,0.424,0.2,0.5,0.1,0.667,0.3,0.556,0.463,4.34,0.542,0.537,5.04,0.366
1400,1626179_2016-17,0.437,0.466,0.167,17.3,74,2016-17,1,0,0.9,0.4,1.1,1.8,0.5,0.0,0.42,0.149,1.2,0.356,1.8,0.343,1.4,0.336,0.3,0.391,0.0,0.0,0.2,0.833,0.54,2.84,0.448,0.46,2.42,0.318
1401,200757_2016-17,0.492,0.519,0.131,26.1,62,2016-17,0,0,1.8,0.8,1.3,3.3,0.478,0.25,0.679,0.191,1.3,0.508,2.4,0.344,0.7,0.333,1.5,0.539,0.1,0.286,0.5,0.667,0.679,4.03,0.528,0.321,1.9,0.347
1402,201152_2016-17,0.56,0.562,0.163,30.6,74,2016-17,7,0,2.0,1.7,1.6,7.9,0.4,0.48,0.877,0.218,0.7,0.479,2.2,0.358,0.3,0.407,5.0,0.637,1.0,0.443,1.3,0.597,0.818,7.14,0.605,0.182,1.59,0.388
1403,203080_2016-17,0.536,0.535,0.2,11.8,48,2016-17,1,0,1.0,1.4,0.8,4.2,0.543,0.286,0.672,0.218,1.2,0.553,0.1,0.182,0.3,0.333,1.9,0.553,0.2,0.364,0.8,0.455,0.994,3.73,0.587,0.006,0.02,0.0
1404,1627748_2016-17,0.536,0.558,0.181,10.0,57,2016-17,0,0,0.7,0.6,0.5,1.6,0.276,0.538,0.713,0.257,0.2,0.6,1.6,0.355,0.1,0.5,1.3,0.491,0.1,0.286,0.3,0.583,0.568,1.68,0.573,0.432,1.28,0.384
1405,201168_2016-17,0.484,0.544,0.214,9.6,8,2016-17,0,0,0.8,0.6,0.4,2.8,0.231,0.5,0.741,0.267,0.0,0.0,0.8,0.333,0.0,0.0,2.5,0.5,0.8,0.4,0.4,0.5,0.769,2.5,0.6,0.231,0.75,0.333
1406,204025_2016-17,0.453,0.504,0.161,23.8,65,2016-17,7,1,1.1,0.5,1.3,2.9,0.345,0.333,0.464,0.125,2.2,0.369,1.0,0.303,1.9,0.349,0.5,0.556,0.0,0.5,0.2,0.5,0.664,3.86,0.49,0.336,1.95,0.315
1407,203501_2016-17,0.537,0.568,0.218,27.6,79,2016-17,0,0,2.4,1.8,3.0,5.5,0.587,0.333,0.806,0.355,3.0,0.503,4.5,0.363,2.8,0.379,1.0,0.614,0.1,0.333,0.3,0.545,0.522,5.7,0.591,0.478,5.22,0.362
1408,1627817_2016-17,0.534,0.511,0.224,5.1,16,2016-17,0,0,0.6,0.3,0.5,0.6,2.0,0.0,1.333,0.221,0.4,0.333,0.8,0.444,0.6,0.364,0.3,1.0,0.0,0.0,0.1,1.0,0.5,0.81,0.615,0.5,0.81,0.385
1409,202389_2016-17,0.515,0.553,0.168,20.7,54,2016-17,1,0,1.0,1.4,0.8,4.8,0.487,0.408,0.626,0.264,0.6,0.55,1.6,0.488,0.1,0.214,3.5,0.552,0.9,0.356,1.4,0.586,0.997,5.57,0.561,0.003,0.02,0.0
1410,1627789_2016-17,0.471,0.536,0.175,17.5,69,2016-17,0,0,1.1,0.3,1.3,2.8,0.88,0.0,0.735,0.278,1.8,0.438,2.1,0.314,0.1,0.148,0.7,0.514,0.0,0.0,0.3,0.6,0.506,2.35,0.586,0.494,2.29,0.316
1411,202699_2016-17,0.532,0.568,0.214,31.7,82,2016-17,3,0,3.0,1.3,2.0,6.7,0.756,0.642,1.063,0.282,4.6,0.535,4.6,0.38,2.9,0.47,1.6,0.684,1.2,0.471,1.1,0.636,0.693,8.6,0.57,0.307,3.8,0.349
1412,203107_2016-17,0.446,0.477,0.122,12.8,57,2016-17,1,0,0.5,0.1,0.2,1.3,0.4,1.667,0.395,0.131,1.0,0.464,0.5,0.29,0.5,0.389,0.3,0.313,0.1,0.667,0.1,0.667,0.739,1.79,0.51,0.261,0.63,0.25
1413,201962_2016-17,0.397,0.451,0.158,16.6,24,2016-17,0,0,1.1,0.8,0.8,1.9,0.917,0.0,0.833,0.127,1.0,0.333,0.3,0.188,1.8,0.306,0.6,0.857,0.0,0.0,0.5,0.8,0.62,2.79,0.537,0.38,1.71,0.171
1414,2754_2016-17,0.473,0.493,0.178,27.3,71,2016-17,5,0,1.9,1.9,1.9,7.0,0.623,0.522,0.775,0.255,1.6,0.426,1.0,0.314,0.1,0.143,3.7,0.496,0.2,0.462,0.6,0.5,0.897,6.61,0.552,0.103,0.76,0.278
1415,2225_2016-17,0.486,0.514,0.204,25.5,63,2016-17,0,0,1.7,0.5,1.4,4.9,0.333,0.0,0.222,0.167,4.1,0.454,1.4,0.367,2.9,0.466,0.1,0.333,0.0,0.0,0.2,0.364,0.874,7.27,0.53,0.126,1.05,0.323
1416,203503_2016-17,0.588,0.603,0.121,29.6,80,2016-17,1,0,1.5,1.1,0.9,1.9,0.345,0.429,0.816,0.319,0.8,0.474,5.7,0.411,0.6,0.407,0.4,0.619,0.0,1.0,0.1,0.375,0.333,2.2,0.568,0.667,4.41,0.408
1417,1626203_2016-17,0.588,0.612,0.119,7.1,27,2016-17,0,0,0.3,0.0,0.3,0.7,0.667,0.333,0.333,0.286,0.6,0.4,1.0,0.563,0.1,0.125,0.1,1.0,0.0,0.0,0.1,1.0,0.545,0.67,0.556,0.455,0.56,0.6
1418,2772_2016-17,0.528,0.548,0.14,35.1,80,2016-17,3,0,2.5,1.4,2.6,3.2,0.841,0.143,0.757,0.266,1.4,0.436,6.3,0.356,1.2,0.287,1.0,0.685,0.0,0.333,0.7,0.774,0.287,2.79,0.605,0.713,6.91,0.344
1419,202344_2016-17,0.537,0.554,0.185,25.0,71,2016-17,16,0,1.5,1.7,1.4,7.2,0.494,0.405,0.698,0.172,1.7,0.49,1.1,0.341,0.8,0.338,3.0,0.578,1.2,0.46,1.2,0.565,0.862,6.77,0.584,0.138,1.09,0.316
1420,203504_2016-17,0.516,0.532,0.2,12.5,57,2016-17,0,0,0.7,0.5,0.5,1.1,0.2,0.0,0.8,0.188,1.0,0.411,1.4,0.455,2.2,0.457,0.1,0.429,0.0,0.0,0.1,0.25,0.715,3.09,0.483,0.285,1.23,0.443
1421,1626168_2016-17,0.436,0.464,0.209,16.5,71,2016-17,1,0,1.0,0.9,0.4,2.1,0.34,0.211,0.734,0.192,1.4,0.373,2.8,0.337,0.7,0.275,0.7,0.487,0.2,0.25,0.2,0.421,0.518,3.08,0.429,0.482,2.87,0.319
1422,202684_2016-17,0.6,0.594,0.112,30.3,78,2016-17,19,0,1.0,2.0,0.8,6.6,0.516,0.375,0.731,0.211,0.5,0.469,0.1,0.214,0.1,0.5,5.5,0.652,0.1,0.222,1.9,0.562,0.992,4.99,0.674,0.008,0.04,0.0
1423,203584_2016-17,0.513,0.531,0.203,17.9,67,2016-17,0,0,1.0,0.8,1.0,0.4,0.189,0.0,0.552,0.354,0.3,0.2,5.0,0.372,2.2,0.382,0.2,0.714,0.0,0.0,0.1,0.125,0.277,2.0,0.351,0.723,5.21,0.395
