,pidSzn,MIN,GP,Season,OREB_UNCONTEST,OREB_CONTEST_PCT,OREB_CHANCES,OREB_CHANCE_PCT,OREB_CHANCE_DEFER,DREB_CONTEST,DREB_UNCONTEST,DREB_CONTEST_PCT,DREB_CHANCES,DREB_CHANCE_PCT,DREB_CHANCE_DEFER,AVG_OREB_DIST,AVG_DREB_DIST,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUTS,BOX_OUT_PLAYER_TEAM_REBS,BOX_OUT_PLAYER_REBS,PCT_BOX_OUTS_OFF,PCT_BOX_OUTS_DEF,PCT_BOX_OUTS_TEAM_REB,PCT_BOX_OUTS_REB
116,2734_2014-15,22.2,76,2014-15,0.1,0.385,1.1,0.163,0.1,0.3,1.3,0.197,3.4,0.467,0.3,17.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,203906_2014-15,13.0,16,2014-15,0.3,0.0,0.9,0.333,0.1,0.2,1.4,0.115,2.3,0.703,0.0,17.3,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,203473_2014-15,14.3,59,2014-15,0.5,0.703,3.4,0.59,0.1,1.3,1.6,0.435,4.8,0.619,0.6,5.1,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,203079_2014-15,27.6,79,2014-15,0.4,0.325,2.0,0.248,0.1,0.3,1.6,0.158,3.4,0.537,0.2,15.1,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,1717_2014-15,29.6,77,2014-15,0.2,0.568,2.0,0.282,0.1,2.3,3.1,0.421,8.8,0.613,0.7,8.3,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,202388_2014-15,20.9,53,2014-15,0.2,0.083,1.1,0.214,0.1,0.3,2.2,0.122,4.2,0.59,0.3,16.9,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,202700_2014-15,28.7,70,2014-15,0.6,0.654,5.3,0.361,0.2,1.7,2.4,0.42,9.0,0.445,0.7,7.7,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,2748_2014-15,12.3,48,2014-15,0.1,0.643,0.8,0.35,0.0,0.5,1.5,0.237,3.1,0.647,0.3,8.5,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,203926_2014-15,8.9,36,2014-15,0.1,0.5,0.8,0.222,0.1,0.2,0.8,0.189,1.6,0.638,0.1,7.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,203110_2014-15,31.5,79,2014-15,0.3,0.728,3.0,0.485,0.1,2.8,3.8,0.415,10.8,0.624,0.7,6.8,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,2400_2014-15,16.9,51,2014-15,0.4,0.681,3.2,0.436,0.1,0.9,2.1,0.305,4.8,0.621,0.3,5.5,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,204079_2014-15,7.9,9,2014-15,0.3,0.571,1.8,0.438,0.1,0.6,0.7,0.455,2.7,0.458,0.2,6.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,202779_2014-15,20.5,6,2014-15,0.2,0.5,1.8,0.182,0.2,0.3,1.3,0.2,3.0,0.556,0.0,16.5,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,2730_2014-15,29.7,40,2014-15,0.8,0.731,6.5,0.414,0.3,3.4,4.4,0.435,11.9,0.658,0.9,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,203939_2014-15,8.1,29,2014-15,0.2,0.556,1.7,0.367,0.0,0.2,0.9,0.219,1.8,0.627,0.1,6.9,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,2548_2014-15,31.7,61,2014-15,0.3,0.632,3.0,0.315,0.1,0.7,2.0,0.255,5.0,0.511,0.3,9.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,202734_2014-15,9.0,56,2014-15,0.1,0.417,0.9,0.231,0.0,0.2,0.4,0.265,1.3,0.479,0.1,11.1,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,2853_2014-15,8.9,16,2014-15,0.3,0.714,2.6,0.341,0.2,0.3,0.6,0.357,2.0,0.438,0.3,3.8,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,201947_2014-15,9.3,10,2014-15,0.0,1.0,0.5,0.2,0.0,0.6,1.6,0.273,3.6,0.611,0.4,3.8,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,202334_2014-15,23.3,79,2014-15,0.8,0.709,6.3,0.46,0.2,1.5,3.1,0.33,7.8,0.6,0.8,4.8,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,202327_2014-15,3.9,33,2014-15,0.1,0.571,0.5,0.389,0.0,0.3,0.2,0.579,1.2,0.475,0.2,10.8,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,203901_2014-15,30.3,82,2014-15,0.7,0.467,4.5,0.288,0.2,0.5,2.4,0.169,5.3,0.561,0.4,8.6,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,202407_2014-15,19.7,47,2014-15,0.2,0.536,1.6,0.384,0.1,0.6,2.0,0.221,5.1,0.508,0.6,7.7,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,202343_2014-15,9.1,13,2014-15,0.0,0.0,0.6,0.0,0.0,0.0,0.6,0.0,1.3,0.471,0.2,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,1882_2014-15,13.5,36,2014-15,0.2,0.643,1.9,0.412,0.1,1.0,1.1,0.486,4.1,0.493,0.5,5.1,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,202683_2014-15,28.5,75,2014-15,0.6,0.791,8.8,0.418,0.2,1.9,3.2,0.371,8.9,0.589,0.8,4.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,202339_2014-15,34.6,81,2014-15,0.5,0.528,3.1,0.285,0.2,0.8,3.5,0.188,8.2,0.529,0.6,11.1,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,201569_2014-15,33.1,61,2014-15,0.3,0.429,1.7,0.275,0.1,0.3,1.9,0.13,4.0,0.541,0.3,15.7,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,203961_2014-15,0.7,3,2014-15,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,203475_2014-15,9.5,43,2014-15,0.1,0.429,0.4,0.389,0.0,0.1,0.5,0.125,1.0,0.545,0.1,13.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,101141_2014-15,22.9,57,2014-15,0.2,0.788,3.6,0.392,0.1,1.5,1.9,0.441,6.1,0.562,0.5,4.6,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,203095_2014-15,28.6,58,2014-15,0.3,0.321,2.3,0.214,0.2,0.5,1.7,0.232,4.1,0.53,0.3,12.8,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,202323_2014-15,27.6,82,2014-15,0.2,0.55,2.3,0.215,0.1,1.0,3.5,0.223,7.3,0.627,0.5,9.6,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,203105_2014-15,10.9,46,2014-15,0.3,0.75,3.3,0.397,0.1,1.0,1.0,0.463,4.1,0.508,0.3,4.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,101128_2014-15,14.3,14,2014-15,0.0,1.0,1.1,0.188,0.0,0.1,0.9,0.143,2.1,0.467,0.2,11.8,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,203128_2014-15,13.2,41,2014-15,0.5,0.731,4.4,0.436,0.1,0.9,1.4,0.367,4.0,0.605,0.4,5.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,203539_2014-15,10.9,4,2014-15,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.0,0.8,0.333,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,202066_2014-15,14.1,52,2014-15,0.3,0.292,1.0,0.462,0.0,0.3,1.0,0.197,2.6,0.493,0.2,17.9,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,203914_2014-15,13.1,55,2014-15,0.2,0.476,1.3,0.3,0.1,0.2,0.6,0.209,1.5,0.512,0.1,14.3,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,202390_2014-15,22.1,54,2014-15,0.1,0.357,1.4,0.189,0.1,0.3,1.8,0.139,3.8,0.558,0.3,15.1,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,201588_2014-15,29.5,43,2014-15,0.4,0.32,2.1,0.275,0.2,0.6,3.0,0.169,6.0,0.597,0.5,11.5,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,101123_2014-15,19.5,74,2014-15,0.3,0.333,1.4,0.311,0.1,0.4,1.6,0.216,3.7,0.565,0.2,13.2,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,201945_2014-15,28.9,80,2014-15,0.4,0.25,1.9,0.243,0.0,0.4,2.5,0.148,5.0,0.591,0.4,17.4,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,2222_2014-15,8.9,32,2014-15,0.1,0.765,1.5,0.362,0.0,0.1,1.1,0.1,2.2,0.58,0.3,5.4,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,203507_2014-15,31.3,80,2014-15,0.4,0.657,3.8,0.329,0.1,1.7,3.8,0.313,8.7,0.631,0.7,8.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,203540_2014-15,10.0,21,2014-15,0.0,1.0,1.0,0.143,0.0,0.3,0.9,0.269,2.4,0.52,0.2,5.7,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,201175_2014-15,12.2,74,2014-15,0.2,0.721,2.1,0.274,0.0,1.0,0.7,0.571,3.5,0.485,0.4,5.7,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,203318_2014-15,8.5,5,2014-15,0.2,0.5,1.0,0.4,0.0,0.2,0.2,0.5,0.8,0.5,0.0,17.8,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,203922_2014-15,7.5,35,2014-15,0.1,0.733,1.1,0.385,0.0,0.1,0.6,0.167,1.3,0.522,0.1,8.6,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,201609_2014-15,33.8,78,2014-15,0.5,0.469,3.3,0.316,0.1,0.4,2.0,0.176,5.4,0.46,0.4,12.2,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,202330_2014-15,34.4,76,2014-15,0.4,0.426,2.6,0.273,0.1,0.7,3.5,0.157,6.3,0.665,0.4,12.8,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,203476_2014-15,30.3,72,2014-15,1.1,0.64,6.6,0.465,0.2,2.0,3.2,0.383,9.4,0.567,0.8,6.2,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,203511_2014-15,6.4,8,2014-15,0.3,0.0,0.8,0.333,0.0,0.1,0.8,0.143,1.0,0.875,0.3,15.3,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,202328_2014-15,31.0,69,2014-15,0.8,0.738,7.4,0.45,0.2,2.6,4.2,0.371,10.3,0.67,0.7,5.6,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,202962_2014-15,8.6,42,2014-15,0.2,0.654,1.6,0.382,0.0,0.5,0.8,0.358,2.6,0.482,0.3,6.1,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,201880_2014-15,3.9,17,2014-15,0.4,0.333,0.8,0.643,0.0,0.2,0.2,0.5,0.6,0.6,0.0,7.2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,202349_2014-15,24.3,82,2014-15,0.2,0.227,1.6,0.163,0.0,0.3,2.1,0.124,4.6,0.515,0.3,17.9,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,203084_2014-15,28.3,82,2014-15,0.7,0.496,3.7,0.382,0.1,1.1,3.0,0.268,7.5,0.545,0.7,9.8,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,202355_2014-15,24.1,47,2014-15,0.4,0.861,7.3,0.422,0.0,3.3,3.8,0.457,11.2,0.634,0.9,4.1,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,2045_2014-15,11.4,62,2014-15,0.1,0.2,0.5,0.147,0.0,0.4,1.1,0.255,2.4,0.627,0.2,13.3,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,203156_2014-15,19.2,73,2014-15,0.4,0.736,4.6,0.357,0.2,1.4,1.9,0.437,6.1,0.534,0.5,6.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,201611_2014-15,26.1,24,2014-15,0.2,0.286,1.2,0.25,0.1,1.2,2.0,0.373,6.6,0.472,0.9,13.3,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,203138_2014-15,25.0,71,2014-15,0.4,0.453,1.8,0.411,0.1,0.6,1.5,0.297,3.8,0.543,0.3,12.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,203546_2014-15,6.4,30,2014-15,0.1,0.25,0.4,0.364,0.0,0.1,0.3,0.167,0.9,0.444,0.1,15.6,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,101133_2014-15,18.8,61,2014-15,0.4,0.781,3.8,0.449,0.1,1.7,2.4,0.402,6.3,0.649,0.5,5.1,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,202697_2014-15,24.9,62,2014-15,0.5,0.345,2.1,0.43,0.1,0.5,2.2,0.195,4.3,0.631,0.3,13.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,203477_2014-15,19.8,46,2014-15,0.3,0.056,1.3,0.305,0.1,0.2,1.3,0.134,2.7,0.54,0.2,18.9,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,202738_2014-15,25.8,67,2014-15,0.3,0.424,2.1,0.237,0.1,0.3,1.5,0.175,3.4,0.522,0.1,12.8,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,202397_2014-15,15.1,55,2014-15,0.2,0.2,1.3,0.208,0.1,0.2,1.3,0.153,3.4,0.459,0.2,8.4,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,200826_2014-15,17.7,77,2014-15,0.2,0.478,1.5,0.2,0.1,0.1,1.3,0.09,2.9,0.489,0.3,10.4,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,201581_2014-15,19.3,73,2014-15,0.6,0.64,4.7,0.441,0.1,1.3,2.8,0.305,6.2,0.673,0.4,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,200755_2014-15,30.9,78,2014-15,0.2,0.045,1.3,0.218,0.1,0.2,1.6,0.124,3.9,0.472,0.5,19.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,2747_2014-15,29.7,70,2014-15,0.3,0.3,1.6,0.265,0.2,0.5,2.1,0.197,4.3,0.627,0.3,14.9,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,203960_2014-15,15.3,74,2014-15,0.3,0.343,1.4,0.347,0.1,0.3,1.4,0.188,3.3,0.522,0.2,11.7,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,203210_2014-15,6.8,24,2014-15,0.4,0.474,1.4,0.559,0.0,0.5,0.6,0.423,1.5,0.703,0.1,6.6,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,201580_2014-15,11.1,23,2014-15,0.3,0.611,2.0,0.4,0.0,0.7,1.2,0.349,3.7,0.5,0.4,7.1,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,203913_2014-15,29.9,19,2014-15,0.1,0.333,1.9,0.083,0.1,0.2,1.6,0.091,3.7,0.465,0.4,15.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,203953_2014-15,29.5,25,2014-15,1.0,0.4,4.0,0.505,0.1,1.3,2.0,0.375,7.0,0.5,0.5,9.4,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,204022_2014-15,5.4,16,2014-15,0.1,0.8,1.5,0.417,0.2,0.5,0.4,0.533,1.6,0.6,0.2,4.4,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,203109_2014-15,20.1,82,2014-15,0.4,0.472,2.3,0.379,0.1,0.8,1.8,0.308,4.4,0.614,0.4,8.8,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,203479_2014-15,4.4,3,2014-15,0.0,1.0,0.7,0.5,0.0,0.0,0.3,0.0,0.3,1.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,2037_2014-15,26.6,64,2014-15,0.1,0.444,1.1,0.265,0.1,0.3,1.4,0.16,2.8,0.599,0.1,9.8,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,2749_2014-15,22.3,63,2014-15,0.3,0.303,1.4,0.379,0.1,0.3,1.4,0.186,3.8,0.471,0.3,12.5,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,203516_2014-15,17.0,62,2014-15,0.3,0.529,2.3,0.362,0.1,0.6,1.4,0.296,3.5,0.571,0.5,7.2,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,201935_2014-15,36.8,80,2014-15,0.4,0.527,3.7,0.251,0.2,1.1,3.7,0.22,7.9,0.604,0.6,9.5,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,201949_2014-15,19.6,70,2014-15,0.4,0.607,2.5,0.351,0.1,0.8,2.1,0.27,4.6,0.609,0.3,8.6,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,2592_2014-15,11.9,56,2014-15,0.1,0.222,0.5,0.31,0.0,0.3,0.6,0.308,1.9,0.491,0.2,19.3,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,203949_2014-15,9.1,15,2014-15,0.4,0.6,1.9,0.517,0.1,0.6,0.9,0.409,3.0,0.489,0.3,8.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,203923_2014-15,10.7,31,2014-15,0.2,0.222,0.8,0.375,0.1,0.3,0.7,0.273,1.7,0.611,0.2,16.6,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,2457_2014-15,8.1,9,2014-15,0.0,0.0,0.6,0.0,0.0,0.1,0.3,0.333,0.9,0.375,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,203099_2014-15,4.7,19,2014-15,0.0,1.0,0.3,0.2,0.0,0.2,0.3,0.375,0.8,0.5,0.2,7.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,201162_2014-15,23.9,71,2014-15,0.3,0.558,1.8,0.336,0.1,0.8,1.7,0.314,5.8,0.42,0.6,8.9,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,203096_2014-15,27.0,58,2014-15,0.6,0.741,5.9,0.426,0.1,2.1,3.0,0.418,8.6,0.59,0.7,5.1,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,203950_2014-15,6.6,19,2014-15,0.2,0.75,2.3,0.364,0.2,0.2,0.8,0.167,2.0,0.474,0.1,3.6,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,101127_2014-15,28.0,80,2014-15,0.2,0.263,1.2,0.192,0.1,0.3,2.6,0.088,4.9,0.578,0.3,17.8,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,101131_2014-15,14.4,61,2014-15,0.4,0.674,3.2,0.434,0.1,0.6,1.2,0.333,4.2,0.455,0.5,5.7,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,2202_2014-15,21.9,19,2014-15,0.2,0.692,1.8,0.371,0.2,0.5,2.3,0.17,4.6,0.609,0.3,4.8,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,201160_2014-15,21.9,81,2014-15,0.4,0.608,3.0,0.393,0.0,0.9,1.8,0.318,5.1,0.539,0.4,7.5,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,1891_2014-15,21.3,76,2014-15,0.2,0.2,0.9,0.217,0.0,0.1,1.2,0.097,2.8,0.479,0.2,18.9,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,201574_2014-15,24.6,81,2014-15,0.4,0.741,4.1,0.415,0.1,1.9,2.9,0.389,8.0,0.601,0.7,5.8,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,202399_2014-15,12.7,17,2014-15,0.4,0.652,3.2,0.418,0.0,1.1,2.0,0.352,4.5,0.711,0.5,4.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,201965_2014-15,7.5,51,2014-15,0.2,0.73,1.6,0.451,0.1,0.5,1.0,0.35,2.6,0.611,0.2,5.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,201145_2014-15,31.5,78,2014-15,0.4,0.563,2.7,0.309,0.0,0.9,2.5,0.269,5.6,0.604,0.4,10.1,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,201952_2014-15,30.5,73,2014-15,0.4,0.2,2.3,0.176,0.1,0.3,1.8,0.136,4.3,0.495,0.2,15.7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,203481_2014-15,7.0,37,2014-15,0.2,0.652,1.4,0.451,0.1,0.6,0.5,0.512,2.0,0.554,0.1,6.1,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,203106_2014-15,14.8,29,2014-15,0.2,0.5,1.6,0.304,0.0,0.3,1.1,0.205,2.5,0.534,0.2,12.2,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,203924_2014-15,21.2,65,2014-15,0.3,0.633,2.3,0.331,0.1,0.6,1.7,0.282,4.8,0.475,0.5,10.5,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,202077_2014-15,6.1,6,2014-15,0.0,0.0,0.2,0.0,0.0,0.2,0.3,0.333,1.3,0.375,0.2,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,202379_2014-15,7.0,38,2014-15,0.2,0.654,1.7,0.406,0.1,0.6,0.6,0.511,2.3,0.523,0.2,5.6,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,203087_2014-15,13.5,47,2014-15,0.1,0.25,0.8,0.222,0.0,0.4,1.7,0.202,3.0,0.697,0.1,6.6,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,202391_2014-15,25.8,74,2014-15,0.2,0.269,2.1,0.168,0.1,0.6,1.7,0.271,5.2,0.442,0.6,15.6,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,202366_2014-15,8.7,44,2014-15,0.4,0.692,2.3,0.525,0.0,0.6,0.7,0.472,2.5,0.486,0.4,5.5,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,203968_2014-15,1.4,2,2014-15,0.0,1.0,0.5,1.0,0.0,0.5,0.5,0.5,1.0,1.0,0.0,1.9,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,201573_2014-15,22.4,76,2014-15,0.2,0.227,1.4,0.21,0.1,0.4,2.0,0.169,4.4,0.559,0.4,14.2,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,202690_2014-15,10.2,50,2014-15,0.1,0.125,0.6,0.286,0.0,0.1,0.6,0.156,1.4,0.464,0.1,15.1,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,202710_2014-15,38.7,65,2014-15,0.7,0.579,5.0,0.354,0.1,1.1,2.9,0.268,7.4,0.552,0.7,8.1,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,201149_2014-15,30.6,67,2014-15,0.5,0.795,7.8,0.419,0.2,2.5,3.9,0.396,11.6,0.551,0.9,4.5,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,201975_2014-15,24.4,60,2014-15,0.2,0.167,1.2,0.169,0.1,0.2,1.4,0.13,2.6,0.597,0.2,19.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,203925_2014-15,9.7,51,2014-15,0.1,0.286,0.5,0.292,0.0,0.1,0.6,0.147,1.4,0.472,0.1,17.6,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,204060_2014-15,21.2,79,2014-15,0.2,0.273,1.0,0.289,0.0,0.4,1.6,0.19,3.2,0.607,0.2,20.6,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,2207_2014-15,34.9,80,2014-15,0.3,0.566,2.5,0.261,0.1,0.8,3.3,0.202,5.6,0.734,0.4,10.6,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,201202_2014-15,8.3,49,2014-15,0.2,0.688,1.9,0.344,0.0,0.4,0.9,0.311,2.6,0.473,0.3,6.1,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,200777_2014-15,12.8,48,2014-15,0.3,0.726,3.0,0.431,0.0,1.0,1.6,0.388,5.0,0.535,0.6,5.8,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,201595_2014-15,12.5,68,2014-15,0.3,0.775,4.0,0.379,0.1,1.1,1.5,0.437,4.2,0.611,0.4,5.2,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,203530_2014-15,11.2,24,2014-15,0.1,0.741,3.0,0.37,0.0,0.8,1.3,0.4,3.3,0.625,0.4,3.6,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
