,pidSzn,MIN,GP,Season,STL,BLK,DEF_RIM_FGM,DEF_RIM_FGA,DEF_RIM_FG_PCT,FREQ,D_FGM,D_FGA,D_FG_PCT,PCT_PLUSMINUS,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,DEFLECTIONS,CHARGES_DRAWN,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT
154,203914_2014-15,13.1,55,2014-15,0.7,0.1,0.7,1.1,0.661,1.0,2.26,4.96,0.456,0.022,4.1,4.0,12.0,0.0,0.0,0.0,0.0
155,202390_2014-15,22.1,54,2014-15,0.4,0.0,0.9,1.3,0.696,1.0,2.81,6.15,0.458,0.029,6.1,6.0,18.5,0.0,0.0,0.0,0.0
156,201588_2014-15,29.5,43,2014-15,1.0,0.3,1.0,1.7,0.569,1.0,4.07,10.4,0.391,-0.038,7.7,6.7,22.8,0.0,0.0,0.0,0.0
157,101123_2014-15,19.5,74,2014-15,0.6,0.2,0.9,1.2,0.724,1.0,2.92,6.37,0.458,0.027,6.0,6.1,18.5,0.0,0.0,0.0,0.0
158,201945_2014-15,28.9,80,2014-15,0.6,0.3,0.6,1.2,0.515,1.0,3.66,8.68,0.422,-0.01,7.1,6.7,22.6,0.0,0.0,0.0,0.0
159,2222_2014-15,8.9,32,2014-15,0.5,0.1,0.7,1.1,0.657,1.0,2.12,4.16,0.51,0.066,2.4,1.7,8.4,0.0,0.0,0.0,0.0
160,203507_2014-15,31.3,80,2014-15,0.9,1.1,1.9,3.3,0.564,1.0,4.39,9.95,0.441,-0.002,8.7,6.6,26.4,0.0,0.0,0.0,0.0
161,203540_2014-15,10.0,21,2014-15,0.1,0.3,0.5,0.7,0.667,1.0,1.06,2.89,0.365,-0.07,3.4,1.2,7.0,0.0,0.0,0.0,0.0
162,201175_2014-15,12.2,74,2014-15,0.6,0.3,0.9,1.5,0.614,1.0,2.26,4.88,0.464,0.008,3.3,3.8,9.7,0.0,0.0,0.0,0.0
163,203318_2014-15,8.5,5,2014-15,0.0,0.0,0.4,0.4,1.0,1.0,1.4,2.2,0.636,0.226,2.4,1.2,6.9,0.0,0.0,0.0,0.0
164,203922_2014-15,7.5,35,2014-15,0.2,0.0,0.5,0.7,0.692,1.0,1.96,3.92,0.5,0.094,2.5,1.7,7.2,0.0,0.0,0.0,0.0
165,201609_2014-15,33.8,78,2014-15,1.0,0.2,1.4,2.0,0.693,1.0,4.19,9.59,0.437,0.006,10.7,9.9,32.8,0.0,0.0,0.0,0.0
166,202330_2014-15,34.4,76,2014-15,1.4,0.4,1.4,2.1,0.66,1.0,3.64,8.01,0.455,0.01,9.0,9.2,29.0,0.0,0.0,0.0,0.0
167,203476_2014-15,30.3,72,2014-15,1.0,1.7,4.0,6.4,0.632,1.0,6.89,13.31,0.518,0.049,9.2,8.8,29.6,0.0,0.0,0.0,0.0
168,203511_2014-15,6.4,8,2014-15,0.3,0.3,0.5,0.6,0.8,1.0,1.0,2.4,0.417,-0.008,2.0,1.9,5.6,0.0,0.0,0.0,0.0
169,202328_2014-15,31.0,69,2014-15,1.1,0.5,2.9,4.7,0.617,1.0,6.13,12.71,0.482,0.013,7.9,7.7,29.3,0.0,0.0,0.0,0.0
170,202962_2014-15,8.6,42,2014-15,0.2,0.3,0.9,1.4,0.6,1.0,2.61,5.27,0.494,0.033,3.1,2.2,7.0,0.0,0.0,0.0,0.0
171,201880_2014-15,3.9,17,2014-15,0.1,0.0,0.3,0.6,0.5,1.0,0.73,1.91,0.381,-0.077,1.1,1.3,3.7,0.0,0.0,0.0,0.0
172,202349_2014-15,24.3,82,2014-15,0.6,0.1,1.0,1.3,0.743,1.0,3.2,7.01,0.456,0.025,7.5,6.4,22.2,0.0,0.0,0.0,0.0
173,203084_2014-15,28.3,82,2014-15,0.7,0.2,1.5,2.4,0.613,1.0,4.22,9.3,0.453,0.01,8.2,8.2,24.4,0.0,0.0,0.0,0.0
174,202355_2014-15,24.1,47,2014-15,0.6,2.6,2.4,4.8,0.509,1.0,4.27,9.67,0.441,-0.026,6.0,5.9,20.1,0.0,0.0,0.0,0.0
175,2045_2014-15,11.4,62,2014-15,0.3,0.1,0.5,0.9,0.528,1.0,1.87,4.33,0.431,-0.009,3.0,3.5,9.1,0.0,0.0,0.0,0.0
176,203156_2014-15,19.2,73,2014-15,0.5,0.4,1.6,2.7,0.615,1.0,3.46,7.15,0.483,0.019,5.6,6.7,17.6,0.0,0.0,0.0,0.0
177,201611_2014-15,26.1,24,2014-15,1.0,0.4,1.8,2.5,0.7,1.0,4.43,9.87,0.449,0.002,7.2,5.6,23.7,0.0,0.0,0.0,0.0
178,203138_2014-15,25.0,71,2014-15,0.8,0.4,1.1,1.6,0.685,1.0,2.99,7.61,0.393,-0.04,7.6,7.9,22.4,0.0,0.0,0.0,0.0
179,203546_2014-15,6.4,30,2014-15,0.3,0.1,0.1,0.4,0.364,1.0,1.0,2.55,0.392,-0.036,1.9,2.6,4.9,0.0,0.0,0.0,0.0
180,101133_2014-15,18.8,61,2014-15,0.5,0.8,2.0,3.7,0.545,1.0,4.08,8.85,0.461,0.003,4.1,4.6,14.3,0.0,0.0,0.0,0.0
181,202697_2014-15,24.9,62,2014-15,1.3,0.3,1.1,1.7,0.641,1.0,3.54,8.37,0.423,-0.011,7.1,5.9,20.8,0.0,0.0,0.0,0.0
182,203477_2014-15,19.8,46,2014-15,0.6,0.1,0.8,1.0,0.778,1.0,2.5,5.81,0.43,-0.001,5.6,6.2,18.4,0.0,0.0,0.0,0.0
183,202738_2014-15,25.8,67,2014-15,0.9,0.1,0.6,0.9,0.672,1.0,2.7,6.67,0.405,-0.018,8.2,6.5,23.9,0.0,0.0,0.0,0.0
184,202397_2014-15,15.1,55,2014-15,0.7,0.1,0.7,1.0,0.684,1.0,3.07,6.59,0.466,0.031,4.0,4.6,13.0,0.0,0.0,0.0,0.0
185,200826_2014-15,17.7,77,2014-15,0.4,0.0,0.5,0.7,0.649,1.0,2.14,5.04,0.425,-0.003,4.7,6.0,14.9,0.0,0.0,0.0,0.0
186,201581_2014-15,19.3,73,2014-15,0.5,0.5,1.6,2.7,0.595,1.0,4.15,8.59,0.483,0.019,6.1,5.3,17.3,0.0,0.0,0.0,0.0
187,200755_2014-15,30.9,78,2014-15,0.5,0.1,1.1,1.8,0.638,1.0,4.26,9.78,0.436,-0.003,8.2,7.7,25.0,0.0,0.0,0.0,0.0
188,2747_2014-15,29.7,70,2014-15,1.2,0.3,1.0,1.4,0.727,1.0,3.37,7.87,0.428,-0.006,8.3,7.8,25.9,0.0,0.0,0.0,0.0
189,203960_2014-15,15.3,74,2014-15,0.5,0.4,1.0,1.6,0.6,1.0,2.71,6.21,0.436,0.003,4.7,5.6,14.2,0.0,0.0,0.0,0.0
190,203210_2014-15,6.8,24,2014-15,0.2,0.2,0.5,0.7,0.647,1.0,1.17,3.11,0.375,-0.101,1.7,2.2,5.2,0.0,0.0,0.0,0.0
191,201580_2014-15,11.1,23,2014-15,0.1,0.9,1.3,2.3,0.566,1.0,2.91,5.26,0.554,0.088,3.9,3.1,10.0,0.0,0.0,0.0,0.0
192,203913_2014-15,29.9,19,2014-15,0.6,0.1,0.7,1.4,0.519,1.0,3.0,7.26,0.413,-0.016,8.2,11.0,28.4,0.0,0.0,0.0,0.0
193,203953_2014-15,29.5,25,2014-15,1.2,0.2,2.2,3.3,0.683,1.0,4.76,9.4,0.506,0.061,8.8,8.7,26.7,0.0,0.0,0.0,0.0
194,204022_2014-15,5.4,16,2014-15,0.4,0.2,0.6,0.9,0.643,1.0,1.07,2.47,0.432,0.001,0.9,1.6,5.2,0.0,0.0,0.0,0.0
195,203109_2014-15,20.1,82,2014-15,0.9,0.3,1.1,1.6,0.698,1.0,3.16,7.18,0.441,0.0,6.2,5.0,18.5,0.0,0.0,0.0,0.0
196,203479_2014-15,4.4,3,2014-15,0.0,0.3,1.0,1.3,0.75,1.0,3.0,5.0,0.6,0.207,0.7,1.4,4.7,0.0,0.0,0.0,0.0
197,2037_2014-15,26.6,64,2014-15,0.9,0.2,0.7,0.9,0.724,1.0,2.58,5.91,0.437,0.009,7.2,6.4,22.0,0.0,0.0,0.0,0.0
198,2749_2014-15,22.3,63,2014-15,0.7,0.1,0.7,0.9,0.786,1.0,3.33,7.38,0.452,0.022,6.4,5.7,17.9,0.0,0.0,0.0,0.0
199,203516_2014-15,17.0,62,2014-15,0.4,0.3,0.9,1.5,0.624,1.0,2.57,5.33,0.482,0.05,5.1,3.7,13.8,0.0,0.0,0.0,0.0
200,201935_2014-15,36.8,80,2014-15,1.9,0.8,1.9,2.9,0.654,1.0,5.15,12.18,0.423,-0.021,10.8,11.7,33.7,0.0,0.0,0.0,0.0
201,201949_2014-15,19.6,70,2014-15,0.8,1.0,1.1,1.9,0.58,1.0,3.28,7.67,0.428,-0.006,6.6,4.6,16.7,0.0,0.0,0.0,0.0
202,2592_2014-15,11.9,56,2014-15,0.2,0.1,0.8,1.1,0.688,1.0,2.27,4.16,0.544,0.108,2.9,2.6,10.9,0.0,0.0,0.0,0.0
203,203949_2014-15,9.1,15,2014-15,0.3,0.6,0.7,1.3,0.55,1.0,2.58,5.5,0.47,0.025,1.6,2.8,8.4,0.0,0.0,0.0,0.0
204,203923_2014-15,10.7,31,2014-15,0.3,0.1,0.5,0.8,0.625,1.0,1.45,3.03,0.477,0.049,3.9,2.4,10.6,0.0,0.0,0.0,0.0
205,2457_2014-15,8.1,9,2014-15,0.0,0.0,0.1,0.2,0.5,1.0,1.14,3.57,0.32,-0.11,2.5,1.5,6.3,0.0,0.0,0.0,0.0
206,203099_2014-15,4.7,19,2014-15,0.2,0.0,0.2,0.2,0.75,1.0,0.69,1.92,0.36,-0.018,1.2,1.5,4.2,0.0,0.0,0.0,0.0
207,201162_2014-15,23.9,71,2014-15,1.0,0.1,1.3,2.3,0.579,1.0,3.39,7.39,0.459,0.019,6.4,4.9,18.9,0.0,0.0,0.0,0.0
208,203096_2014-15,27.0,58,2014-15,0.8,0.7,2.3,3.8,0.602,1.0,4.88,10.69,0.456,-0.001,7.2,6.2,25.6,0.0,0.0,0.0,0.0
209,203950_2014-15,6.6,19,2014-15,0.3,0.3,0.6,1.0,0.632,1.0,2.0,4.09,0.489,0.033,1.1,2.6,4.9,0.0,0.0,0.0,0.0
210,101127_2014-15,28.0,80,2014-15,0.9,0.2,1.0,1.5,0.645,1.0,4.23,9.95,0.425,-0.005,8.4,8.5,25.8,0.0,0.0,0.0,0.0
211,101131_2014-15,14.4,61,2014-15,0.3,0.7,1.1,2.0,0.563,1.0,2.25,5.3,0.425,-0.037,4.6,3.7,11.7,0.0,0.0,0.0,0.0
212,2202_2014-15,21.9,19,2014-15,0.7,0.2,1.5,2.0,0.737,1.0,3.5,7.06,0.496,0.064,6.4,5.8,19.4,0.0,0.0,0.0,0.0
213,201160_2014-15,21.9,81,2014-15,0.4,0.5,1.5,2.7,0.563,1.0,3.84,8.41,0.456,-0.003,5.9,5.4,19.0,0.0,0.0,0.0,0.0
214,1891_2014-15,21.3,76,2014-15,0.9,0.2,0.7,1.0,0.73,1.0,2.61,6.46,0.403,-0.028,6.7,7.3,20.0,0.0,0.0,0.0,0.0
215,201574_2014-15,24.6,81,2014-15,0.4,0.7,1.9,3.2,0.595,1.0,4.51,9.37,0.481,0.012,6.6,8.7,22.1,0.0,0.0,0.0,0.0
216,202399_2014-15,12.7,17,2014-15,0.2,0.5,1.3,2.4,0.55,1.0,2.75,5.5,0.5,0.036,3.7,4.5,12.3,0.0,0.0,0.0,0.0
217,201965_2014-15,7.5,51,2014-15,0.2,0.2,0.8,1.2,0.705,1.0,2.24,3.98,0.564,0.114,1.9,2.8,7.1,0.0,0.0,0.0,0.0
218,201145_2014-15,31.5,78,2014-15,0.7,0.4,1.6,2.3,0.693,1.0,4.53,10.24,0.442,-0.001,8.5,8.4,27.8,0.0,0.0,0.0,0.0
219,201952_2014-15,30.5,73,2014-15,1.7,0.4,0.7,1.1,0.662,1.0,3.29,8.15,0.403,-0.023,9.2,7.5,26.8,0.0,0.0,0.0,0.0
220,203481_2014-15,7.0,37,2014-15,0.1,0.5,0.8,1.7,0.444,1.0,1.73,3.97,0.437,-0.033,2.1,2.2,7.2,0.0,0.0,0.0,0.0
221,203106_2014-15,14.8,29,2014-15,0.4,0.0,0.6,0.9,0.692,1.0,2.72,5.6,0.486,0.052,4.6,2.7,12.2,0.0,0.0,0.0,0.0
222,203924_2014-15,21.2,65,2014-15,0.6,1.0,1.1,2.3,0.5,1.0,3.27,7.53,0.434,-0.002,6.1,6.4,17.4,0.0,0.0,0.0,0.0
223,202077_2014-15,6.1,6,2014-15,0.5,0.2,0.0,0.0,0.0,1.0,0.33,1.0,0.333,-0.101,2.4,1.0,3.0,0.0,0.0,0.0,0.0
224,202379_2014-15,7.0,38,2014-15,0.3,0.3,0.7,1.3,0.551,1.0,1.61,3.48,0.461,0.008,2.0,1.5,5.4,0.0,0.0,0.0,0.0
225,203087_2014-15,13.5,47,2014-15,0.4,0.1,0.6,1.0,0.596,1.0,2.13,5.5,0.386,-0.044,3.8,3.0,11.9,0.0,0.0,0.0,0.0
226,202391_2014-15,25.8,74,2014-15,1.1,0.4,1.4,2.3,0.61,1.0,4.16,9.15,0.455,0.02,6.3,8.6,24.2,0.0,0.0,0.0,0.0
227,202366_2014-15,8.7,44,2014-15,0.2,0.3,0.8,1.5,0.493,1.0,1.84,4.05,0.455,-0.006,3.1,2.5,8.2,0.0,0.0,0.0,0.0
228,201573_2014-15,22.4,76,2014-15,0.8,0.2,0.9,1.3,0.717,1.0,2.72,6.74,0.404,-0.024,6.5,4.2,18.5,0.0,0.0,0.0,0.0
229,202690_2014-15,10.2,50,2014-15,0.3,0.0,0.6,0.7,0.824,1.0,1.72,3.81,0.451,0.027,2.8,3.1,10.1,0.0,0.0,0.0,0.0
230,202710_2014-15,38.7,65,2014-15,1.8,0.6,1.7,2.7,0.649,1.0,5.22,11.16,0.468,0.027,10.9,10.2,33.0,0.0,0.0,0.0,0.0
231,201149_2014-15,30.6,67,2014-15,0.7,1.1,2.2,3.9,0.553,1.0,5.85,13.94,0.42,-0.046,8.1,8.9,26.0,0.0,0.0,0.0,0.0
232,201975_2014-15,24.4,60,2014-15,1.0,0.1,0.7,1.0,0.724,1.0,2.77,6.73,0.411,-0.012,7.4,5.9,22.8,0.0,0.0,0.0,0.0
233,203925_2014-15,9.7,51,2014-15,0.1,0.0,0.6,0.9,0.705,1.0,2.26,4.36,0.518,0.091,2.8,2.5,8.1,0.0,0.0,0.0,0.0
234,204060_2014-15,21.2,79,2014-15,0.9,0.1,0.7,0.9,0.743,1.0,2.45,5.79,0.423,-0.011,5.5,5.5,17.4,0.0,0.0,0.0,0.0
235,2207_2014-15,34.9,80,2014-15,0.7,0.2,1.5,1.9,0.761,1.0,4.28,9.44,0.453,0.014,9.7,9.9,31.5,0.0,0.0,0.0,0.0
236,201202_2014-15,8.3,49,2014-15,0.2,1.0,1.1,2.0,0.535,1.0,2.19,5.17,0.424,-0.026,2.7,1.7,6.4,0.0,0.0,0.0,0.0
237,200777_2014-15,12.8,48,2014-15,0.2,0.5,1.1,2.2,0.505,1.0,2.74,6.48,0.423,-0.039,3.8,3.1,12.6,0.0,0.0,0.0,0.0
238,201595_2014-15,12.5,68,2014-15,0.6,0.4,1.3,2.3,0.588,1.0,2.87,6.27,0.458,-0.007,3.4,4.2,11.4,0.0,0.0,0.0,0.0
239,203530_2014-15,11.2,24,2014-15,0.3,0.4,1.1,2.0,0.563,1.0,2.48,5.19,0.477,0.02,3.3,4.0,10.6,0.0,0.0,0.0,0.0
240,203089_2014-15,18.3,66,2014-15,0.4,2.0,2.5,4.5,0.553,1.0,3.94,8.97,0.439,-0.019,5.3,3.8,15.4,0.0,0.0,0.0,0.0
241,203098_2014-15,12.4,24,2014-15,0.4,0.0,0.4,0.6,0.643,1.0,1.7,3.8,0.447,0.036,3.3,3.7,9.0,0.0,0.0,0.0,0.0
242,101249_2014-15,12.9,21,2014-15,0.4,0.0,0.3,0.3,0.857,1.0,1.75,3.88,0.452,0.032,3.4,3.3,10.8,0.0,0.0,0.0,0.0
243,2422_2014-15,12.8,21,2014-15,0.4,0.2,0.8,1.0,0.762,1.0,1.75,3.1,0.565,0.123,3.4,3.2,12.6,0.0,0.0,0.0,0.0
244,202322_2014-15,35.9,79,2014-15,1.7,0.6,1.0,1.7,0.617,1.0,4.32,10.05,0.43,-0.003,9.5,9.0,29.1,0.0,0.0,0.0,0.0
245,203948_2014-15,10.8,33,2014-15,0.2,0.1,0.7,1.0,0.706,1.0,1.87,3.81,0.492,0.043,3.0,3.1,9.1,0.0,0.0,0.0,0.0
246,202720_2014-15,13.1,63,2014-15,0.3,0.1,0.9,1.5,0.615,1.0,2.2,5.18,0.424,-0.021,3.5,3.5,10.8,0.0,0.0,0.0,0.0
247,201973_2014-15,16.4,75,2014-15,0.6,0.2,1.0,1.7,0.588,1.0,2.7,6.58,0.411,-0.037,4.0,3.3,13.4,0.0,0.0,0.0,0.0
248,202685_2014-15,26.2,80,2014-15,0.4,1.2,2.8,5.1,0.55,1.0,5.31,11.29,0.471,-0.004,7.9,7.3,23.8,0.0,0.0,0.0,0.0
249,203919_2014-15,8.3,30,2014-15,0.5,0.2,0.5,0.9,0.615,1.0,1.88,3.85,0.49,0.061,1.5,2.4,6.4,0.0,0.0,0.0,0.0
250,203903_2014-15,25.0,59,2014-15,0.9,0.2,1.4,1.9,0.759,1.0,3.9,8.2,0.475,0.045,6.3,7.8,22.6,0.0,0.0,0.0,0.0
251,200770_2014-15,14.7,36,2014-15,0.6,0.1,0.6,0.9,0.688,1.0,2.11,5.14,0.411,-0.013,3.3,3.6,12.4,0.0,0.0,0.0,0.0
252,202706_2014-15,8.7,14,2014-15,0.1,0.0,0.6,0.9,0.692,1.0,1.42,3.17,0.447,0.025,3.0,2.9,6.9,0.0,0.0,0.0,0.0
253,201941_2014-15,26.8,70,2014-15,0.5,0.7,3.7,5.7,0.658,1.0,6.59,12.49,0.527,0.055,7.3,8.9,26.8,0.0,0.0,0.0,0.0
254,203268_2014-15,8.7,20,2014-15,0.3,0.0,0.5,0.7,0.692,1.0,1.64,4.29,0.383,-0.027,3.3,2.3,6.4,0.0,0.0,0.0,0.0
255,101181_2014-15,30.1,41,2014-15,0.7,0.0,1.2,1.5,0.762,1.0,4.41,8.24,0.536,0.105,7.3,9.1,26.1,0.0,0.0,0.0,0.0
256,201177_2014-15,17.4,17,2014-15,0.7,0.2,1.1,1.6,0.643,1.0,2.44,5.5,0.443,-0.015,5.2,4.0,14.5,0.0,0.0,0.0,0.0
257,2746_2014-15,27.7,83,2014-15,1.0,1.4,2.3,4.6,0.512,1.0,5.14,12.53,0.411,-0.049,9.0,8.3,25.2,0.0,0.0,0.0,0.0
258,201950_2014-15,32.6,40,2014-15,1.6,0.6,1.3,2.1,0.639,1.0,4.65,10.9,0.427,-0.011,8.1,8.5,31.6,0.0,0.0,0.0,0.0
259,203944_2014-15,13.6,1,2014-15,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.658,6.1,6.1,12.2,0.0,0.0,0.0,0.0
260,203120_2014-15,17.4,41,2014-15,0.7,0.7,2.4,4.2,0.572,1.0,4.18,8.54,0.489,0.015,6.9,4.9,17.2,0.0,0.0,0.0,0.0
261,203200_2014-15,11.1,59,2014-15,0.7,0.2,0.4,0.7,0.558,1.0,1.75,4.25,0.412,-0.011,3.5,3.8,9.8,0.0,0.0,0.0,0.0
262,203994_2014-15,17.8,62,2014-15,0.8,1.1,2.2,3.9,0.57,1.0,3.9,8.5,0.459,-0.013,5.2,4.8,14.9,0.0,0.0,0.0,0.0
263,203909_2014-15,21.8,62,2014-15,0.7,1.1,1.0,2.3,0.438,1.0,3.08,7.63,0.404,-0.037,6.3,5.8,17.9,0.0,0.0,0.0,0.0
264,203564_2014-15,5.5,1,2014-15,1.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,0.667,0.256,3.0,3.0,4.1,0.0,0.0,0.0,0.0
265,202695_2014-15,31.8,64,2014-15,2.3,0.8,1.2,2.1,0.582,1.0,3.89,8.97,0.434,-0.012,7.4,9.1,28.2,0.0,0.0,0.0,0.0
266,203482_2014-15,22.2,64,2014-15,1.0,0.6,2.1,3.5,0.586,1.0,4.67,10.2,0.458,0.001,6.2,4.4,19.3,0.0,0.0,0.0,0.0
267,202689_2014-15,34.2,62,2014-15,1.4,0.5,1.4,2.1,0.651,1.0,5.45,13.19,0.413,-0.02,8.7,7.3,27.5,0.0,0.0,0.0,0.0
268,203088_2014-15,15.3,27,2014-15,0.7,0.0,0.6,0.8,0.714,1.0,1.92,4.88,0.394,-0.022,4.3,2.5,12.4,0.0,0.0,0.0,0.0
269,2570_2014-15,16.9,68,2014-15,0.2,0.6,1.3,2.4,0.553,1.0,3.03,6.96,0.436,-0.029,4.6,4.4,14.5,0.0,0.0,0.0,0.0
270,202702_2014-15,27.8,75,2014-15,0.8,0.8,2.2,3.6,0.602,1.0,5.49,11.37,0.483,0.02,7.2,8.0,25.7,0.0,0.0,0.0,0.0
271,203145_2014-15,17.6,75,2014-15,0.7,0.4,0.7,1.3,0.571,1.0,2.76,6.49,0.426,-0.003,5.8,4.9,14.6,0.0,0.0,0.0,0.0
272,203484_2014-15,31.5,82,2014-15,1.1,0.2,1.4,1.9,0.72,1.0,4.1,8.9,0.46,0.024,9.1,7.3,28.4,0.0,0.0,0.0,0.0
273,2030_2014-15,10.2,10,2014-15,0.5,0.6,0.5,1.1,0.455,1.0,1.5,5.0,0.3,-0.15,3.5,2.5,7.0,0.0,0.0,0.0,0.0
274,201142_2014-15,33.8,27,2014-15,0.9,0.9,1.1,1.9,0.558,1.0,3.67,9.04,0.406,-0.039,8.9,9.2,30.0,0.0,0.0,0.0,0.0
275,708_2014-15,20.3,47,2014-15,1.0,0.4,1.7,2.6,0.65,1.0,2.85,6.06,0.47,0.006,5.3,5.6,16.8,0.0,0.0,0.0,0.0
276,201567_2014-15,33.7,74,2014-15,0.7,0.5,2.9,4.8,0.598,1.0,6.22,13.7,0.454,-0.007,8.6,8.8,31.0,0.0,0.0,0.0,0.0
277,2755_2014-15,33.7,38,2014-15,0.8,0.0,1.1,1.4,0.727,1.0,3.87,8.87,0.436,0.003,11.6,10.0,35.8,0.0,0.0,0.0,0.0
278,202338_2014-15,15.6,79,2014-15,0.1,0.7,1.4,2.6,0.527,1.0,2.84,6.42,0.443,-0.019,4.4,3.3,11.6,0.0,0.0,0.0,0.0
279,203114_2014-15,30.1,78,2014-15,1.5,0.1,1.2,2.0,0.614,1.0,3.68,9.18,0.4,-0.039,7.8,6.5,23.7,0.0,0.0,0.0,0.0
280,2550_2014-15,24.4,66,2014-15,0.7,0.2,0.9,1.4,0.606,1.0,3.5,8.12,0.431,0.003,6.8,7.4,21.2,0.0,0.0,0.0,0.0
281,202691_2014-15,31.9,77,2014-15,1.1,0.8,0.9,1.6,0.587,1.0,4.12,9.87,0.417,-0.017,9.2,9.0,27.3,0.0,0.0,0.0,0.0
282,977_2014-15,34.5,35,2014-15,1.3,0.2,1.2,1.8,0.694,1.0,4.29,8.89,0.482,0.038,10.3,11.6,35.5,0.0,0.0,0.0,0.0
283,201585_2014-15,16.6,81,2014-15,0.4,0.8,1.4,2.6,0.528,1.0,2.88,6.4,0.449,-0.021,4.1,4.1,12.5,0.0,0.0,0.0,0.0
284,203123_2014-15,18.4,42,2014-15,0.7,0.3,1.6,2.6,0.604,1.0,3.2,7.24,0.441,0.001,5.5,5.6,17.8,0.0,0.0,0.0,0.0
285,2743_2014-15,21.0,64,2014-15,0.5,0.4,1.3,2.5,0.522,1.0,3.63,8.31,0.437,-0.01,6.0,5.1,17.3,0.0,0.0,0.0,0.0
286,203937_2014-15,10.9,33,2014-15,0.5,0.2,0.5,0.7,0.667,1.0,1.79,3.71,0.481,0.053,2.8,3.8,9.3,0.0,0.0,0.0,0.0
287,2594_2014-15,32.2,75,2014-15,0.7,0.6,1.9,3.0,0.637,1.0,4.89,11.46,0.427,-0.008,9.5,7.2,27.4,0.0,0.0,0.0,0.0
288,200768_2014-15,34.5,70,2014-15,1.6,0.2,1.4,2.3,0.616,1.0,4.69,10.76,0.436,-0.003,10.1,9.0,30.5,0.0,0.0,0.0,0.0
289,203124_2014-15,16.2,51,2014-15,0.6,0.8,1.5,2.5,0.585,1.0,3.0,6.62,0.453,-0.019,5.5,3.9,12.8,0.0,0.0,0.0,0.0
290,202713_2014-15,21.8,80,2014-15,0.6,0.3,1.3,2.1,0.621,1.0,3.92,8.44,0.465,0.021,6.3,5.3,20.5,0.0,0.0,0.0,0.0
291,202681_2014-15,36.3,74,2014-15,1.5,0.3,1.6,2.2,0.723,1.0,5.11,10.86,0.47,0.034,9.3,9.6,33.6,0.0,0.0,0.0,0.0
292,200746_2014-15,35.4,71,2014-15,0.7,1.0,2.4,4.1,0.59,1.0,6.1,13.81,0.442,-0.02,10.4,10.2,32.4,0.0,0.0,0.0,0.0
293,202362_2014-15,25.8,61,2014-15,0.6,0.1,0.9,1.3,0.705,1.0,3.1,6.66,0.466,0.029,7.0,6.2,21.7,0.0,0.0,0.0,0.0
294,202498_2014-15,24.1,61,2014-15,0.6,0.1,0.8,1.2,0.627,1.0,2.28,5.33,0.427,-0.013,5.9,6.4,23.6,0.0,0.0,0.0,0.0
295,202361_2014-15,8.3,26,2014-15,0.4,0.0,0.3,0.6,0.5,1.0,1.9,4.1,0.463,0.025,2.3,3.3,7.5,0.0,0.0,0.0,0.0
296,204038_2014-15,32.5,44,2014-15,1.2,0.3,1.1,1.7,0.658,1.0,4.27,10.57,0.404,-0.028,9.1,9.2,29.9,0.0,0.0,0.0,0.0
297,203580_2014-15,18.3,12,2014-15,0.5,0.0,0.8,1.3,0.667,1.0,2.92,5.92,0.493,0.056,5.5,5.2,16.2,0.0,0.0,0.0,0.0
298,202336_2014-15,21.7,27,2014-15,1.0,1.4,2.3,4.0,0.569,1.0,4.56,9.78,0.466,-0.009,6.1,5.3,17.3,0.0,0.0,0.0,0.0
299,202730_2014-15,17.0,63,2014-15,0.2,0.7,1.4,2.5,0.58,1.0,3.23,7.1,0.455,-0.004,3.9,4.6,13.3,0.0,0.0,0.0,0.0
300,2544_2014-15,36.1,68,2014-15,1.6,0.7,1.2,1.9,0.636,1.0,3.5,7.9,0.443,-0.002,8.9,8.8,32.6,0.0,0.0,0.0,0.0
301,2571_2014-15,14.9,66,2014-15,0.6,0.1,0.5,0.7,0.766,1.0,1.71,3.71,0.461,0.036,5.1,4.7,13.7,0.0,0.0,0.0,0.0
302,201991_2014-15,11.1,5,2014-15,1.2,0.2,0.6,0.8,0.75,1.0,1.75,4.5,0.389,-0.015,3.2,4.5,5.3,0.0,0.0,0.0,0.0
303,203485_2014-15,18.9,29,2014-15,1.0,0.2,0.9,1.2,0.75,1.0,3.5,7.63,0.459,0.028,6.0,4.4,18.1,0.0,0.0,0.0,0.0
304,200811_2014-15,17.7,52,2014-15,0.4,1.0,2.1,3.6,0.571,1.0,4.27,8.69,0.492,0.016,4.5,5.4,15.8,0.0,0.0,0.0,0.0
305,101150_2014-15,25.2,80,2014-15,1.1,0.1,1.0,1.3,0.79,1.0,3.06,6.95,0.441,0.018,7.3,6.3,23.2,0.0,0.0,0.0,0.0
306,201601_2014-15,28.6,67,2014-15,1.2,0.3,1.8,3.2,0.58,1.0,4.64,10.89,0.426,-0.028,8.4,8.1,24.7,0.0,0.0,0.0,0.0
307,203512_2014-15,3.8,6,2014-15,0.3,0.0,0.8,0.8,1.0,1.0,1.6,1.8,0.889,0.432,0.3,2.9,4.4,0.0,0.0,0.0,0.0
