,GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Season
1009,Lineups,-203937-1628415-1629630-1630214-1630217-,K. Anderson - D. Brooks - J. Morant - X. Tillman - D. Bane,1610612763,MEM,11,8,3,0.727,4.5,4.0,8.4,0.473,1.3,3.9,0.333,1.0,1.5,0.688,0.9,3.7,4.6,2.3,1.1,0.6,0.3,0.3,1.4,1.6,10.2,-0.3,210,139,13480,5171,2007,2401,1956,6664,2295,1907,5164,4231,5175,5397,4366,1902,1909,2323,12011,3975,4158,10474,10852,3421,2197,8114,2020-21
1010,Lineups,-1626157-1629006-1629162-1630162-1630183-,K. Towns - J. Okogie - J. McLaughlin - A. Edwards - J. McDaniels,1610612750,MIN,6,2,4,0.333,4.5,3.0,8.6,0.353,1.4,4.2,0.32,1.4,1.5,0.889,1.0,2.4,3.4,1.2,1.4,0.7,0.5,0.3,1.7,1.4,8.8,-3.0,714,1417,14164,7833,2006,2829,1879,9194,2168,1335,6161,3892,4901,3598,1859,3734,3214,5273,12192,3729,2719,10551,11384,3957,3077,11993,2020-21
1011,Lineups,-203521-1626204-1627752-1628392-1629012-,M. Dellavedova - L. Nance Jr. - T. Prince - I. Hartenstein - C. Sexton,1610612739,CLE,3,1,2,0.333,4.5,2.7,6.8,0.4,0.7,1.7,0.4,2.4,3.7,0.636,0.7,3.4,4.1,1.7,1.4,0.7,0.0,0.3,2.7,3.4,8.4,-2.7,1984,2859,11786,7833,2010,4201,3038,8089,5671,6334,4420,1531,1209,5877,4629,2040,2097,4216,12192,3729,4784,10551,13485,686,3207,11921,2020-21
1012,Lineups,-203457-203493-203944-1628373-1629628-,N. Noel - R. Bullock - J. Randle - F. Ntilikina - R. Barrett,1610612752,NYK,8,4,4,0.5,4.5,2.8,6.6,0.423,1.1,2.8,0.409,0.9,1.5,0.583,0.4,3.7,4.1,1.4,1.5,0.4,0.1,0.1,1.8,1.3,7.6,-2.7,427,534,14164,6052,1957,4154,3085,7815,2432,3416,4396,6204,4901,6082,6075,1904,2097,4948,12375,5203,4702,9964,11511,4164,3877,11919,2020-21
1013,Lineups,-1626181-1627761-1627783-1627832-1628449-,N. Powell - D. Bembry - P. Siakam - F. VanVleet - C. Boucher,1610612761,TOR,8,5,3,0.625,4.5,3.8,7.7,0.492,1.1,2.3,0.5,2.0,2.3,0.889,0.6,3.7,4.3,2.9,1.0,0.6,0.8,0.4,1.6,1.5,10.8,1.8,427,368,13480,5774,1976,2426,2412,6437,2432,4042,2381,1650,2280,3598,4896,1904,2053,1913,8625,3981,2351,11005,11371,3424,2098,3815,2020-21
1014,Lineups,-200782-201569-202326-203506-1630256-,P. Tucker - E. Gordon - D. Cousins - V. Oladipo - J. Tate,1610612745,HOU,6,3,3,0.5,4.5,3.2,8.9,0.358,1.4,3.7,0.364,1.7,2.5,0.667,1.5,3.0,4.6,1.7,1.7,0.8,0.7,0.7,1.9,2.2,9.5,-0.3,714,833,13480,6052,1946,2801,1847,9141,2168,1939,5011,3356,2014,5425,1390,2160,1913,4216,12709,3542,2436,12068,11586,1647,2595,8119,2020-21
1015,Lineups,-201937-1626156-1626157-1627736-1629006-,R. Rubio - D. Russell - K. Towns - M. Beasley - J. Okogie,1610612750,MIN,3,2,1,0.667,4.5,3.4,8.4,0.4,1.0,3.0,0.333,5.4,5.7,0.941,1.0,4.1,5.1,2.0,0.7,0.0,0.0,1.0,2.4,3.7,13.2,3.7,1984,1417,4785,5252,1999,2691,1936,8089,2463,2242,5164,167,370,3447,1859,1287,1373,2406,7965,6157,4784,12416,13240,611,1323,1530,2020-21
1016,Lineups,-201937-1629006-1629675-1630162-1630183-,R. Rubio - J. Okogie - N. Reid - A. Edwards - J. McDaniels,1610612750,MIN,6,0,6,0.0,4.5,2.7,8.1,0.333,0.7,3.2,0.211,1.2,2.2,0.538,0.5,3.0,3.5,1.4,1.2,1.0,0.7,0.5,2.2,1.5,7.3,-5.7,714,8619,14594,8619,1954,4201,1981,9263,5671,2222,7130,4156,2335,6162,5027,2160,2994,4952,12045,1192,2436,11158,13189,3424,4031,14095,2020-21
1017,Lineups,-201566-201577-203078-1629060-1630166-,R. Westbrook - R. Lopez - B. Beal - R. Hachimura - D. Avdija,1610612764,WAS,12,8,4,0.667,4.5,4.4,8.5,0.515,1.0,2.9,0.353,2.2,2.8,0.788,1.2,3.2,4.4,2.7,1.3,0.9,0.4,0.6,2.0,2.4,12.0,-0.1,172,139,14164,5252,1981,1639,1930,4310,2463,3395,5101,1627,1895,4469,1817,2144,2017,1963,12102,3500,3548,12012,11619,1547,1750,8028,2020-21
1018,Lineups,-1629004-1629026-1629650-1629660-1630197-,S. Mykhailiuk - K. Williams - M. Brown - T. Jerome - A. Pokusevski,1610612760,OKC,4,0,4,0.0,4.5,5.1,9.1,0.556,1.5,3.5,0.429,0.5,1.3,0.4,1.8,4.3,6.1,2.8,2.0,0.8,0.5,0.5,1.0,1.0,12.2,0.8,1342,8619,14164,8619,1958,1135,1551,3677,1845,1990,4156,6739,5448,7431,1307,1254,953,1941,12839,3600,2719,11158,6427,4371,1561,5375,2020-21
1019,Lineups,-201959-203493-203901-203944-1629628-,T. Gibson - R. Bullock - E. Payton - J. Randle - R. Barrett,1610612752,NYK,18,10,8,0.556,4.5,3.9,8.9,0.437,1.1,2.5,0.455,1.6,2.2,0.744,1.3,3.7,5.0,1.9,1.2,0.8,0.6,0.7,1.7,1.7,10.5,0.0,58,80,14733,6010,1997,2410,1856,7434,2442,3870,3973,3460,2335,5156,1732,1868,1839,4079,12093,3595,2638,12274,11506,3238,2159,5967,2020-21
1020,Lineups,-1626145-1626159-1629001-1629634-1630217-,T. Jones - J. Winslow - D. Melton - B. Clarke - D. Bane,1610612763,MEM,8,5,3,0.625,4.5,3.0,8.1,0.375,1.3,3.7,0.345,1.1,2.0,0.563,0.5,2.3,2.8,2.3,1.5,0.9,0.4,0.4,1.9,1.5,8.5,-5.3,427,368,13480,5774,1979,2829,1981,8809,2299,1976,5145,4199,2365,6139,5027,3842,4709,2326,12375,3514,3634,11005,11605,3424,3204,14059,2020-21
1021,Lineups,-203082-203920-1628407-1629109-1630175-,T. Ross - K. Birch - D. Bacon - G. Clark - C. Anthony,1610612753,ORL,8,2,6,0.25,4.5,4.2,9.9,0.423,1.3,3.2,0.4,1.8,2.2,0.824,2.2,3.0,5.2,1.9,1.3,0.9,0.5,0.3,1.3,1.9,11.4,2.5,427,1417,14594,8342,1996,1702,1459,7815,2299,2231,4420,3313,2349,4159,553,2160,1369,4085,12102,3514,2719,10263,10575,3138,1832,2520,2020-21
1022,Lineups,-2738-201609-202710-203482-1629639-,A. Iguodala - G. Dragic - J. Butler - K. Olynyk - T. Herro,1610612748,MIA,4,4,0,1.0,4.4,3.8,6.8,0.556,1.3,3.8,0.333,1.8,2.8,0.636,0.5,2.8,3.3,2.5,1.0,1.8,1.0,0.0,2.5,2.0,10.6,3.5,1342,534,1,1,2056,2426,3023,3677,2299,1922,5164,3313,1895,5877,5027,3286,3283,2037,8625,784,575,1,13323,1669,2103,1556,2020-21
1023,Lineups,-202954-1627814-1628539-1629673-1630164-,B. Wanamaker - D. Lee - M. Mulder - J. Poole - J. Wiseman,1610612744,GSW,3,0,3,0.0,4.4,4.4,7.4,0.591,1.4,2.4,0.571,2.4,3.7,0.636,0.7,2.7,3.4,3.0,1.0,0.0,0.3,0.0,0.3,2.7,12.5,4.1,1984,8619,13480,8619,2138,1639,2494,3262,2168,3909,2188,1531,1209,5877,4629,3316,3214,1195,8625,6157,3666,1,4656,1333,1541,1079,2020-21
1024,Lineups,-201571-203482-1629717-1630231-1630237-,D. Augustin - K. Olynyk - A. Brooks - K. Martin Jr. - A. Lamb,1610612745,HOU,5,1,4,0.2,4.4,3.4,8.9,0.386,1.2,5.1,0.24,1.6,1.8,0.889,0.8,3.6,4.5,2.4,1.0,1.0,0.0,0.8,2.0,1.4,9.7,-0.6,957,2859,14164,8517,2118,2668,1854,8695,2364,867,7026,3461,4659,3598,4423,1909,2009,2224,8625,1192,4784,12338,11619,3903,2522,8512,2020-21
1025,Lineups,-201568-1628381-1629027-1629629-1629631-,D. Gallinari - J. Collins - T. Young - C. Reddish - D. Hunter,1610612737,ATL,3,2,1,0.667,4.4,5.7,9.1,0.63,0.3,2.7,0.125,2.7,3.0,0.889,0.7,3.7,4.4,2.7,1.0,0.7,0.0,0.7,2.7,2.7,14.5,5.1,1984,1417,4785,5252,2109,1020,1551,2676,7140,3454,7669,1340,1373,3598,4629,1868,2017,1963,8625,3729,4784,12068,13485,1333,1113,702,2020-21
1026,Lineups,-201609-202710-203482-1629134-1629644-,G. Dragic - J. Butler - K. Olynyk - K. Nunn - K. Okpala,1610612748,MIA,5,5,0,1.0,4.4,3.9,6.9,0.559,1.6,3.0,0.533,1.8,1.8,1.0,0.6,3.4,4.1,2.4,1.8,0.8,0.2,0.4,1.8,1.8,11.1,1.0,957,368,1,1,2135,2417,3013,3668,1819,2242,2354,3294,4659,1,4909,2026,2097,2224,12816,3561,4436,11035,11566,3161,1841,4284,2020-21
1027,Lineups,-202330-203469-1628970-1628984-1630163-,G. Hayward - C. Zeller - M. Bridges - D. Graham - L. Ball,1610612766,CHA,5,2,3,0.4,4.4,4.9,8.7,0.558,1.2,2.8,0.429,0.8,1.2,0.667,1.2,3.4,4.7,3.2,1.6,0.4,0.0,0.4,1.6,1.8,11.8,2.6,957,1417,13480,7676,2053,1510,1876,3673,2364,3403,4156,6249,5509,5425,1783,2026,1899,1174,12681,5108,4784,11035,11352,3161,1776,2509,2020-21
1028,Lineups,-202710-203482-1629134-1629639-1630173-,J. Butler - K. Olynyk - K. Nunn - T. Herro - P. Achiuwa,1610612748,MIA,7,5,2,0.714,4.4,4.5,8.4,0.534,2.0,3.5,0.583,1.0,1.7,0.583,0.7,3.6,4.3,3.8,0.9,0.7,0.6,0.1,1.0,1.6,12.0,1.9,542,368,11786,5185,2106,1631,1954,4082,822,2126,2175,4231,4742,6082,4599,1917,2048,1027,8577,3710,2685,9993,6427,3404,1749,3789,2020-21
1029,Lineups,-1628367-1628402-1630165-1630180-1630191-,J. Jackson - F. Jackson - K. Hayes - S. Bey - I. Stewart,1610612765,DET,7,2,5,0.286,4.4,4.3,7.4,0.588,1.2,2.9,0.4,2.8,4.1,0.679,1.2,3.6,4.8,2.2,1.7,0.3,0.6,0.4,2.3,3.3,12.6,2.5,542,1417,14448,8321,2058,1666,2518,3270,2420,3389,4420,1332,667,5417,1830,1917,1862,2383,12784,5692,2685,11122,13236,712,1537,2638,2020-21
1030,Lineups,-201952-203935-1627759-1628400-1629057-,J. Teague - M. Smart - J. Brown - S. Ojeleye - R. Williams III,1610612738,BOS,4,1,3,0.25,4.4,3.5,6.1,0.583,0.8,1.5,0.5,2.8,3.8,0.733,0.0,3.8,3.8,2.0,2.0,0.8,1.3,0.5,1.3,2.5,10.6,0.8,1342,2859,13480,8342,2108,2505,3291,3301,5520,6552,2381,1321,1199,5179,6830,1856,2889,2406,12839,3600,531,11158,10575,1389,2103,5375,2020-21
1031,Lineups,-1626159-1629001-1629634-1630214-1630217-,J. Winslow - D. Melton - B. Clarke - X. Tillman - D. Bane,1610612763,MEM,3,2,1,0.667,4.4,4.1,8.1,0.5,1.4,3.7,0.364,1.0,1.4,0.75,0.7,4.7,5.4,3.4,1.4,0.3,0.7,0.7,1.7,1.0,10.5,1.4,1984,1417,4785,5252,2054,1709,1981,4380,2168,1939,5011,4231,5247,4604,4629,1134,1321,1148,12192,5236,2436,12068,11384,4371,2161,4128,2020-21
1032,Lineups,-1628966-1629234-1629683-1630170-1630200-,K. Bates-Diop - D. Eubanks - Q. Weatherspoon - D. Vassell - T. Jones,1610612759,SAS,3,1,2,0.333,4.4,4.4,9.8,0.448,0.3,1.7,0.2,2.0,2.4,0.857,1.7,4.1,5.7,2.7,0.7,1.7,0.0,1.0,1.7,1.7,11.1,1.7,1984,2859,11786,7833,2109,1639,1468,7131,7140,6334,7137,1650,2206,3770,1324,1287,1247,1963,7965,815,4784,12416,11384,3238,1841,3841,2020-21
1033,Lineups,-201142-203925-1627747-1627752-1628386-,K. Durant - J. Harris - C. LeVert - T. Prince - J. Allen,1610612751,BKN,3,1,2,0.333,4.4,3.4,6.1,0.556,1.0,2.7,0.375,2.7,3.4,0.8,0.3,3.4,3.7,1.4,2.0,0.3,0.7,0.3,0.3,2.7,10.5,-2.7,1984,2859,11786,7833,2094,2691,3291,3677,2463,3454,4869,1340,1314,4235,6103,2040,2913,4952,12839,5236,2436,10551,4656,1333,2161,11921,2020-21
1034,Lineups,-201142-202681-1627747-1628386-1629013-,K. Durant - K. Irving - C. LeVert - J. Allen - L. Shamet,1610612751,BKN,5,2,3,0.4,4.4,2.8,6.7,0.424,0.8,2.8,0.286,3.4,4.1,0.85,0.8,4.1,4.9,0.8,2.0,0.6,0.2,1.0,0.8,3.4,9.9,1.0,957,1417,13480,7676,2057,4128,3076,7806,5456,3403,6320,748,667,3885,4423,1287,1851,8809,12839,3996,4436,12416,6279,682,2494,4284,2020-21
1035,Lineups,-200768-1626181-1628384-1628449-1629056-,K. Lowry - N. Powell - O. Anunoby - C. Boucher - T. Davis,1610612761,TOR,3,1,2,0.333,4.4,3.7,7.8,0.478,1.0,3.7,0.273,0.7,1.0,0.667,1.0,2.0,3.0,3.0,1.4,1.7,1.4,0.7,1.7,1.7,9.1,-1.4,1984,2859,11786,7833,2086,2449,2390,6556,2463,1939,6482,6407,5625,5425,1859,3956,3351,1195,12192,815,498,12068,11384,3238,2638,9883,2020-21
1036,Lineups,-1627783-1627832-1628384-1628449-1629018-,P. Siakam - F. VanVleet - O. Anunoby - C. Boucher - G. Trent Jr.,1610612761,TOR,5,1,4,0.2,4.4,4.3,7.9,0.538,1.2,3.6,0.333,3.4,3.9,0.895,0.4,2.8,3.2,2.0,0.2,1.4,1.0,0.2,1.2,2.4,13.2,3.9,957,2859,14164,8517,2084,1681,2371,3993,2364,1979,5164,748,1192,3592,5980,3265,3309,2406,6235,1020,575,10125,10521,1527,1323,1522,2020-21
1037,Lineups,-201937-1626157-1627774-1630162-1630183-,R. Rubio - K. Towns - J. Layman - A. Edwards - J. McDaniels,1610612750,MIN,7,2,5,0.286,4.4,4.1,9.0,0.452,1.0,4.1,0.25,2.0,2.6,0.778,0.9,2.9,3.8,2.6,0.7,1.6,0.1,0.4,0.9,2.0,11.1,0.0,542,1417,14448,8321,2137,1709,1846,7084,2463,1348,6546,1650,2003,4498,4386,3255,2907,2031,8298,862,4650,11122,6374,1669,1841,5967,2020-21
1038,Lineups,-201566-202722-203526-1629060-1629655-,R. Westbrook - D. Bertans - R. Neto - R. Hachimura - D. Gafford,1610612764,WAS,3,1,2,0.333,4.4,4.1,7.8,0.522,1.7,3.7,0.455,1.4,1.7,0.8,0.7,2.0,2.7,2.7,0.7,0.7,0.0,0.3,1.4,1.7,11.1,1.7,1984,2859,11786,7833,2081,1709,2390,4240,1749,1939,3973,3892,4757,4235,4629,3956,4748,1963,7965,3729,4784,10551,10665,3238,1841,3841,2020-21
1039,Lineups,-201939-203110-203145-1627814-1628539-,S. Curry - D. Green - K. Bazemore - D. Lee - M. Mulder,1610612744,GSW,4,3,1,0.75,4.4,5.1,8.9,0.571,2.3,5.3,0.429,1.3,1.5,0.833,0.8,3.3,4.1,3.0,1.5,0.8,0.5,0.3,2.3,1.5,13.7,3.8,1342,833,4785,4973,2121,1135,1858,3387,788,845,4156,4045,4901,3930,4482,2100,2097,1195,12375,3600,2719,10263,13209,3424,1279,1526,2020-21
1040,Lineups,-201152-202066-202696-203897-1629632-,T. Young - G. Temple - N. Vucevic - Z. LaVine - C. White,1610612741,CHI,5,3,2,0.6,4.4,4.1,8.5,0.476,1.4,4.1,0.35,0.8,0.8,1.0,0.4,4.9,5.3,2.0,0.8,0.2,0.4,0.8,2.0,1.0,10.3,0.6,957,833,11786,5817,2059,1709,1931,6585,2137,1348,5121,6249,7058,1,5980,1121,1364,2406,8474,5939,3553,12338,11619,4371,2191,5489,2020-21
1041,Lineups,-201152-203490-203897-1629632-1630172-,T. Young - O. Porter Jr. - Z. LaVine - C. White - P. Williams,1610612741,CHI,3,1,2,0.333,4.4,4.7,7.1,0.667,2.4,3.0,0.778,0.7,0.7,1.0,0.3,3.0,3.4,2.7,2.0,0.7,0.0,0.0,1.7,0.7,12.5,1.4,1984,2859,11786,7833,2076,1529,2543,1815,757,2242,1369,6407,7184,1,6103,2160,3214,1963,12839,3729,4784,1,11384,8252,1541,4128,2020-21
1042,Lineups,-201961-203924-1628977-1630165-1630191-,W. Ellington - J. Grant - H. Diallo - K. Hayes - I. Stewart,1610612765,DET,3,0,3,0.0,4.4,3.7,7.4,0.5,0.7,2.7,0.25,0.3,0.7,0.5,1.4,3.7,5.1,1.4,2.0,0.3,0.3,0.3,3.0,0.7,8.4,-3.4,1984,8619,13480,8619,2094,2449,2494,4380,5671,3454,6546,7295,7184,6168,1644,1868,1373,4952,12839,5236,3666,10551,13550,8252,3207,12876,2020-21
1043,Lineups,-202083-203471-203484-1626149-1628398-,W. Matthews - D. Schroder - K. Caldwell-Pope - M. Harrell - K. Kuzma,1610612747,LAL,5,1,4,0.2,4.4,4.3,8.1,0.525,1.0,2.4,0.417,2.2,2.6,0.846,1.4,2.0,3.4,2.6,1.0,1.0,0.0,0.4,1.0,2.4,11.8,2.0,957,2859,14164,8517,2099,1681,1981,4220,2463,3879,4342,1606,1986,3891,1621,3956,3196,2023,8625,1192,4784,11035,6427,1527,1776,2742,2020-21
1044,Lineups,-202083-202693-1626149-1627936-1629659-,W. Matthews - M. Morris - M. Harrell - A. Caruso - T. Horton-Tucker,1610612747,LAL,4,1,3,0.25,4.4,4.1,7.6,0.533,0.8,2.5,0.3,1.3,1.8,0.714,0.8,2.3,3.0,2.0,1.5,1.5,0.8,0.3,2.3,1.3,10.1,-0.3,1342,2859,13480,8342,2077,1709,2426,4086,5520,3569,6247,4045,4694,5245,4482,3842,3351,2406,12375,869,2351,10263,13209,4164,2198,8077,2020-21
1045,Lineups,-202340-1628391-1629645-1629717-1630231-,A. Bradley - D. Wilson - K. Porter Jr. - A. Brooks - K. Martin Jr.,1610612745,HOU,4,0,4,0.0,4.3,2.5,7.3,0.345,1.3,4.3,0.294,0.3,0.3,1.0,0.5,3.0,3.5,1.3,1.3,0.3,0.0,0.3,1.0,0.5,6.6,-3.5,1342,8619,14164,8619,2148,4332,2523,9250,2299,1315,6298,7486,7946,1,5027,2160,2994,5141,12102,5737,4784,10263,6427,8575,4693,12909,2020-21
1046,Lineups,-203085-203457-203944-1629628-1630193-,A. Rivers - N. Noel - J. Randle - R. Barrett - I. Quickley,1610612752,NYK,6,2,4,0.333,4.3,4.2,8.4,0.5,1.0,2.7,0.375,1.2,1.4,0.875,1.5,3.0,4.6,1.5,0.8,0.7,1.2,0.8,1.7,1.4,10.6,2.4,714,1417,14164,7833,2216,1691,1936,4380,2463,3454,4869,4156,5247,3672,1390,2160,1913,4406,8547,3729,556,12376,11384,3957,2103,2652,2020-21
1047,Lineups,-201572-201950-203114-1626192-1628978-,B. Lopez - J. Holiday - K. Middleton - P. Connaughton - D. DiVincenzo,1610612749,MIL,20,14,6,0.7,4.3,4.1,8.6,0.476,1.1,2.9,0.379,1.9,2.2,0.86,1.2,3.1,4.4,2.3,0.9,0.6,0.5,0.5,1.4,1.9,11.2,0.1,46,31,14594,5223,2193,1707,1879,6584,2447,3384,4859,3282,2345,3769,1783,2157,2047,2311,8609,3996,3515,11151,10848,3149,1840,5959,2020-21
1048,Lineups,-2546-202683-203081-1629014-1629018-,C. Anthony - E. Kanter - D. Lillard - A. Simons - G. Trent Jr.,1610612757,POR,3,1,2,0.333,4.3,3.7,10.8,0.344,1.4,5.4,0.25,2.0,2.0,1.0,2.4,3.0,5.4,0.7,0.3,0.7,0.3,1.7,2.7,2.4,10.8,4.1,1984,2859,11786,7833,2149,2449,1186,9253,2168,821,6546,1650,2365,1,508,2160,1321,8975,6430,3729,3666,14396,13485,1547,2075,1079,2020-21
1049,Lineups,-201571-203482-1629717-1630231-1630256-,D. Augustin - K. Olynyk - A. Brooks - K. Martin Jr. - J. Tate,1610612745,HOU,3,1,2,0.333,4.3,2.0,4.7,0.429,0.7,2.0,0.333,4.1,5.1,0.8,0.7,2.7,3.4,1.7,2.4,0.7,0.3,0.7,2.0,2.7,8.8,-0.7,1984,2859,11786,7833,2190,4927,5418,7494,5671,4139,5164,371,411,4235,4629,3316,3214,4216,13931,3729,3666,12068,11619,1333,3077,8530,2020-21
1050,Lineups,-201942-1627751-1628401-1629022-1629640-,D. DeRozan - J. Poeltl - D. White - L. Walker IV - K. Johnson,1610612759,SAS,6,2,4,0.333,4.3,4.2,9.1,0.463,0.5,2.2,0.231,0.5,0.7,0.75,0.8,3.2,4.1,2.0,1.0,0.5,0.3,0.5,1.5,1.0,9.5,-0.5,714,1417,14164,7833,2177,1691,1551,6816,6076,4103,7037,6739,7184,4604,4400,2144,2097,2406,8625,4115,3666,11158,10917,4371,2595,8247,2020-21
1051,Lineups,-203967-1626166-1628470-1628975-1629661-,D. Saric - C. Payne - T. Craig - J. Carter - C. Johnson,1610612756,PHX,10,8,2,0.8,4.3,4.1,8.0,0.506,1.7,3.9,0.447,0.6,0.7,0.857,1.0,2.9,4.0,3.1,1.4,0.6,0.2,0.3,1.9,1.1,10.4,1.1,268,139,11786,4878,2174,1709,2362,4367,1745,1909,4025,6671,7180,3770,1859,3248,2865,1190,12339,3996,4436,10524,11609,4351,2187,4274,2020-21
1052,Lineups,-202683-203081-203496-1627884-1629014-,E. Kanter - D. Lillard - R. Covington - D. Jones Jr. - A. Simons,1610612757,POR,8,6,2,0.75,4.3,3.5,7.7,0.459,1.3,3.2,0.4,0.9,1.1,0.778,0.9,3.5,4.4,2.0,1.3,0.4,1.1,0.3,2.2,1.0,9.2,0.9,427,254,11786,4973,2176,2505,2412,6923,2299,2231,4420,6204,5594,4498,4376,1922,2016,2406,12102,5203,561,10263,13182,4371,2634,5322,2020-21
1053,Lineups,-1627777-1627885-1628962-1629671-1629752-,G. Niang - S. Harrison - U. Azubuike - M. Oni - J. Morgan,1610612762,UTA,3,3,0,1.0,4.3,1.4,6.4,0.211,0.3,2.0,0.167,1.0,1.4,0.75,0.7,3.0,3.7,1.0,3.0,0.7,0.3,0.3,2.4,1.7,4.1,-9.8,1984,833,1,1,2194,7933,3210,11322,7140,4139,7433,4231,5247,4604,4629,2160,2913,5332,14124,3729,3666,10551,13240,3238,7395,14714,2020-21
1054,Lineups,-202066-203897-1628374-1628976-1629632-,G. Temple - Z. LaVine - L. Markkanen - W. Carter Jr. - C. White,1610612741,CHI,5,3,2,0.6,4.3,3.6,7.9,0.462,1.0,3.9,0.263,2.4,2.6,0.923,0.8,2.8,3.6,2.4,2.2,1.6,0.0,0.2,1.6,2.2,10.7,-0.4,957,833,11786,5817,2150,2489,2371,6823,2463,1909,6531,1511,1986,3482,4423,3265,2973,2224,13916,851,4784,10125,11352,1633,2101,8212,2020-21
1055,Lineups,-203087-203926-204456-1626167-1628988-,J. Lamb - D. McDermott - T. McConnell - M. Turner - A. Holiday,1610612754,IND,6,3,3,0.5,4.3,3.9,7.1,0.548,0.7,1.5,0.444,0.5,0.5,1.0,0.3,2.7,3.0,1.5,1.5,0.2,0.5,0.7,1.4,1.0,8.9,-1.5,714,833,13480,6052,2192,2410,2543,3867,5671,6552,4028,6739,7495,1,6103,3316,3351,4406,12375,6047,2719,12068,10665,4371,3048,9970,2020-21
1056,Lineups,-201188-202083-1627936-1628398-1629659-,M. Gasol - W. Matthews - A. Caruso - K. Kuzma - T. Horton-Tucker,1610612747,LAL,3,2,1,0.667,4.3,3.0,8.1,0.375,2.0,5.4,0.375,0.3,1.0,0.333,1.7,3.4,5.1,2.0,1.7,0.3,1.4,0.7,1.7,2.0,8.4,0.7,1984,1417,4785,5252,2157,2829,1981,8809,822,821,4869,7295,5625,7476,1324,2040,1373,2406,12709,5236,498,12068,11384,1669,3207,5406,2020-21
1057,Lineups,-202335-202704-1627826-1629599-1629611-,P. Patterson - R. Jackson - I. Zubac - A. Coffey - T. Mann,1610612746,LAC,3,1,2,0.333,4.3,2.7,7.4,0.364,0.0,2.7,0.0,0.7,1.4,0.5,1.4,4.4,5.7,1.4,2.4,0.3,0.7,0.7,1.4,1.7,6.1,-3.7,1984,2859,11786,7833,2205,4201,2494,9046,7763,3454,7763,6407,5247,6168,1644,1231,1247,4952,13931,5236,2436,12068,10665,3238,4906,12995,2020-21
1058,Lineups,-203585-1628367-1629004-1629635-1630191-,R. McGruder - J. Jackson - S. Mykhailiuk - S. Doumbouya - I. Stewart,1610612765,DET,3,0,3,0.0,4.3,3.4,8.1,0.417,1.4,3.7,0.364,0.7,1.4,0.5,1.0,2.0,3.0,2.0,2.0,1.4,0.3,0.3,2.4,1.7,8.8,-2.7,1984,8619,13480,8619,2151,2691,1981,7883,2168,1939,5011,6407,5247,6168,1859,3956,3351,2406,12839,1034,3666,10551,13240,3238,3077,11921,2020-21
1059,Lineups,-203524-203992-1628981-1628989-1629164-,S. Hill - B. Bogdanovic - B. Fernando - K. Huerter - B. Goodwin,1610612737,ATL,3,2,1,0.667,4.3,2.0,8.1,0.25,1.0,4.7,0.214,1.0,1.7,0.6,0.7,3.0,3.7,1.0,1.7,0.3,0.0,1.4,3.7,1.0,6.1,-5.1,1984,1417,4785,5252,2156,4927,1981,10719,2463,1191,7124,4231,4757,5959,4629,2160,2913,5332,12709,5236,4784,14275,14257,4371,4906,13675,2020-21
1060,Lineups,-202699-203552-203954-1627732-1629003-,T. Harris - S. Curry - J. Embiid - B. Simmons - S. Milton,1610612755,PHI,12,11,1,0.917,4.3,4.7,8.1,0.583,1.1,2.3,0.481,2.3,3.2,0.711,1.2,3.8,5.0,2.4,1.3,1.2,0.3,0.7,2.0,2.3,12.8,5.0,172,60,4785,4785,2217,1529,1981,3301,2455,4042,3906,1589,1366,5320,1817,1856,1841,2223,12102,1164,3666,12068,11619,1613,1498,980,2020-21
1061,Lineups,-203082-203516-203914-1628976-1630175-,T. Ross - J. Ennis III - G. Harris - W. Carter Jr. - C. Anthony,1610612753,ORL,3,1,2,0.333,4.3,3.0,5.7,0.529,0.3,1.7,0.2,0.7,1.7,0.4,0.3,1.7,2.0,2.0,2.0,0.3,0.3,1.0,2.4,1.4,7.1,-4.7,1984,2859,11786,7833,2206,2829,4085,4147,7140,6334,7137,6407,4757,7431,6103,6172,5519,2406,12839,5236,3666,12416,13240,3957,4040,13662,2020-21
