,GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,EFG_PCT_RANK,FTA_RATE_RANK,TM_TOV_PCT_RANK,OREB_PCT_RANK,OPP_EFG_PCT_RANK,OPP_FTA_RATE_RANK,OPP_TOV_PCT_RANK,OPP_OREB_PCT_RANK,Season
93,Lineups,-203200-1627734-1627747-1627763-,J. Holiday - D. Sabonis - C. LeVert - M. Brogdon,1610612754,IND,15,8,7,0.533,353.0,0.526,0.23,0.131,0.239,0.506,0.26,0.14,0.247,1271,1353,27319,11034,94,12949,12635,16066,14175,13823,17295,11671,18182,2020-21
94,Lineups,-201144-203497-203903-204060-,M. Conley - R. Gobert - J. Clarkson - J. Ingles,1610612762,UTA,38,24,14,0.632,349.0,0.567,0.231,0.119,0.279,0.495,0.204,0.125,0.204,75,64,28839,9598,95,10202,12522,14401,11035,10878,14138,13079,15611,2020-21
95,Lineups,-204001-1626196-1628467-1629029-,K. Porzingis - J. Richardson - M. Kleber - L. Doncic,1610612742,DAL,24,17,7,0.708,347.0,0.616,0.219,0.122,0.238,0.546,0.171,0.111,0.184,421,249,27319,7918,96,7247,13354,14712,14248,16165,12245,15642,13701,2020-21
96,Lineups,-101108-1628969-1629028-1629661-,C. Paul - M. Bridges - D. Ayton - C. Johnson,1610612756,PHX,46,32,14,0.696,345.0,0.563,0.204,0.136,0.298,0.526,0.206,0.147,0.229,35,26,28839,8025,98,10344,14026,16622,9910,14773,14191,10382,17294,2020-21
97,Lineups,-201599-201935-202681-203925-,D. Jordan - J. Harden - K. Irving - J. Harris,1610612751,BKN,23,18,5,0.783,345.0,0.601,0.225,0.125,0.224,0.564,0.219,0.105,0.227,477,210,25673,6935,100,7867,12822,15543,14836,17403,14825,16216,17132,2020-21
98,Lineups,-203081-203496-1627884-1629018-,D. Lillard - R. Covington - D. Jones Jr. - G. Trent Jr.,1610612757,POR,30,19,11,0.633,345.0,0.568,0.235,0.112,0.299,0.541,0.228,0.131,0.221,218,173,28545,9596,97,10094,12420,13661,9902,15785,15500,12629,16570,2020-21
99,Lineups,-203897-1628976-1629632-1630172-,Z. LaVine - W. Carter Jr. - C. White - P. Williams,1610612741,CHI,29,12,17,0.414,345.0,0.535,0.197,0.163,0.203,0.558,0.228,0.109,0.187,236,630,28982,15453,99,12445,14649,19874,15799,16976,15489,15733,13813,2020-21
100,Lineups,-201144-203903-204060-1627777-,M. Conley - J. Clarkson - J. Ingles - G. Niang,1610612762,UTA,35,23,12,0.657,344.0,0.592,0.226,0.125,0.275,0.5,0.2,0.132,0.211,109,75,28669,9435,101,8522,12791,14857,11240,10918,13523,12583,16006,2020-21
101,Lineups,-203081-203468-203496-1627884-,D. Lillard - C. McCollum - R. Covington - D. Jones Jr.,1610612757,POR,26,15,11,0.577,343.0,0.566,0.192,0.105,0.246,0.561,0.247,0.127,0.206,328,371,28545,10477,102,10209,14793,12487,13937,17129,16328,12992,15701,2020-21
102,Lineups,-202330-202687-1626179-1628984-,G. Hayward - B. Biyombo - T. Rozier - D. Graham,1610612766,CHA,30,16,14,0.533,341.0,0.498,0.225,0.148,0.229,0.544,0.214,0.143,0.215,218,301,28839,11034,103,16729,12830,18453,14680,15997,14525,11514,16300,2020-21
103,Lineups,-202330-202687-1626179-1629023-,G. Hayward - B. Biyombo - T. Rozier - P. Washington,1610612766,CHA,34,19,15,0.559,339.0,0.496,0.21,0.145,0.24,0.551,0.199,0.146,0.199,131,173,28894,10760,104,16747,13810,18190,14120,16515,13511,10442,14383,2020-21
104,Lineups,-203932-203999-1629008-1630267-,A. Gordon - N. Jokic - M. Porter Jr. - F. Campazzo,1610612743,DEN,23,17,6,0.739,336.0,0.567,0.222,0.127,0.263,0.575,0.242,0.135,0.176,477,249,26656,7629,105,10203,13259,15580,11976,18066,16149,12076,13120,2020-21
105,Lineups,-202324-202711-203903-1628378-,D. Favors - B. Bogdanovic - J. Clarkson - D. Mitchell,1610612762,UTA,48,35,13,0.729,335.0,0.57,0.234,0.143,0.289,0.548,0.252,0.107,0.205,23,13,28758,7661,106,9989,12434,18106,10214,16285,17057,15864,15656,2020-21
106,Lineups,-201586-201587-201976-202331-,S. Ibaka - N. Batum - P. Beverley - P. George,1610612746,LAC,22,15,7,0.682,334.0,0.588,0.161,0.127,0.242,0.524,0.168,0.155,0.184,547,371,27319,8107,107,8768,16477,15638,14064,14664,12167,9550,13700,2020-21
107,Lineups,-2544-201188-203076-203471-,L. James - M. Gasol - A. Davis - D. Schroder,1610612747,LAL,24,17,7,0.708,333.0,0.579,0.224,0.143,0.233,0.519,0.198,0.151,0.201,421,249,27319,7918,109,9369,12863,17207,14452,14405,13496,10016,15518,2020-21
108,Lineups,-201144-203497-204060-1627777-,M. Conley - R. Gobert - J. Ingles - G. Niang,1610612762,UTA,37,25,12,0.676,333.0,0.578,0.236,0.115,0.275,0.487,0.199,0.119,0.208,82,56,28669,8121,110,9378,12289,13891,11234,10661,13518,14266,15777,2020-21
109,Lineups,-201939-203110-203952-1630164-,S. Curry - D. Green - A. Wiggins - J. Wiseman,1610612744,GSW,28,16,12,0.571,333.0,0.522,0.234,0.166,0.205,0.529,0.278,0.127,0.225,266,301,28669,10490,108,13215,12457,19979,15765,14964,18026,12986,17063,2020-21
110,Lineups,-202711-203903-1626220-1628378-,B. Bogdanovic - J. Clarkson - R. O'Neale - D. Mitchell,1610612762,UTA,48,35,13,0.729,331.0,0.564,0.247,0.137,0.278,0.548,0.217,0.11,0.203,23,13,28758,7661,111,10326,11878,16795,11048,16228,14711,15675,15574,2020-21
111,Lineups,-201587-201976-202331-202695-,N. Batum - P. Beverley - P. George - K. Leonard,1610612746,LAC,25,19,6,0.76,325.0,0.58,0.195,0.13,0.267,0.552,0.226,0.166,0.172,368,173,26656,7039,112,9306,14692,15892,11668,16588,15362,8793,12963,2020-21
112,Lineups,-202331-202694-202695-1627826-,P. George - M. Morris Sr. - K. Leonard - I. Zubac,1610612746,LAC,30,23,7,0.767,321.0,0.61,0.18,0.13,0.252,0.517,0.161,0.129,0.154,218,75,27319,7024,113,7539,15539,15865,12312,14284,11663,12863,11649,2020-21
113,Lineups,-204001-1626196-1627827-1628467-,K. Porzingis - J. Richardson - D. Finney-Smith - M. Kleber,1610612742,DAL,25,18,7,0.72,319.0,0.598,0.22,0.123,0.251,0.534,0.183,0.113,0.175,368,210,27319,7738,116,8298,13312,14767,12318,15321,12868,14952,13084,2020-21
114,Lineups,-201939-203952-1626162-1630164-,S. Curry - A. Wiggins - K. Oubre Jr. - J. Wiseman,1610612744,GSW,28,15,13,0.536,319.0,0.501,0.203,0.176,0.198,0.513,0.266,0.133,0.244,266,371,28758,11031,115,14015,14041,21297,16875,14072,17510,12453,18090,2020-21
115,Lineups,-201939-203110-1626162-1630164-,S. Curry - D. Green - K. Oubre Jr. - J. Wiseman,1610612744,GSW,26,14,12,0.538,319.0,0.536,0.2,0.176,0.181,0.503,0.293,0.133,0.246,328,443,28669,10994,117,12339,14082,21292,17431,13767,19020,12455,18141,2020-21
116,Lineups,-203503-203991-1628381-1629027-,T. Snell - C. Capela - J. Collins - T. Young,1610612737,ATL,25,14,11,0.56,319.0,0.575,0.208,0.135,0.325,0.513,0.215,0.106,0.212,368,443,28545,10750,114,9613,13889,16525,8799,14102,14638,16023,16023,2020-21
117,Lineups,-202687-1626179-1628984-1629023-,B. Biyombo - T. Rozier - D. Graham - P. Washington,1610612766,CHA,33,14,19,0.424,318.0,0.511,0.207,0.145,0.247,0.547,0.186,0.139,0.207,150,443,29026,15395,120,13806,13906,18154,13924,16222,12971,11694,15707,2020-21
118,Lineups,-204001-1627827-1628467-1629029-,K. Porzingis - D. Finney-Smith - M. Kleber - L. Doncic,1610612742,DAL,22,16,6,0.727,318.0,0.615,0.232,0.121,0.243,0.548,0.198,0.122,0.182,547,301,26656,7663,118,7322,12502,14568,14005,16270,13501,14017,13380,2020-21
119,Lineups,-203501-1626196-1627827-1629029-,T. Hardaway Jr. - J. Richardson - D. Finney-Smith - L. Doncic,1610612742,DAL,41,25,16,0.61,318.0,0.541,0.233,0.117,0.231,0.563,0.283,0.122,0.261,53,56,28944,9839,119,12042,12493,14114,14488,17373,18236,13975,19863,2020-21
120,Lineups,-2730-1627788-1629003-1629680-,D. Howard - F. Korkmaz - S. Milton - M. Thybulle,1610612755,PHI,36,29,7,0.806,317.0,0.514,0.296,0.149,0.342,0.489,0.282,0.148,0.234,91,36,27319,6630,122,13660,9318,18489,6750,10703,18217,10262,17613,2020-21
121,Lineups,-202685-1628415-1629630-1630217-,J. Valanciunas - D. Brooks - J. Morant - D. Bane,1610612763,MEM,33,18,15,0.545,317.0,0.565,0.186,0.152,0.347,0.529,0.215,0.138,0.17,150,210,28894,10917,121,10265,15108,18780,6645,14958,14656,11766,12888,2020-21
122,Lineups,-203926-1626167-1627734-1627763-,D. McDermott - M. Turner - D. Sabonis - M. Brogdon,1610612754,IND,32,15,17,0.469,316.0,0.545,0.228,0.132,0.254,0.536,0.277,0.125,0.168,169,371,28982,14865,123,11770,12716,16106,12275,15401,18022,13824,12851,2020-21
123,Lineups,-201588-1628983-1629647-1629652-,G. Hill - S. Gilgeous-Alexander - D. Bazley - L. Dort,1610612760,OKC,14,6,8,0.429,314.0,0.538,0.206,0.117,0.197,0.547,0.187,0.107,0.235,1440,2068,27800,15186,124,12236,13935,14061,16883,16188,13009,15952,17741,2020-21
124,Lineups,-201933-203486-203924-1626153-,B. Griffin - M. Plumlee - J. Grant - D. Wright,1610612765,DET,17,5,12,0.294,313.0,0.519,0.252,0.104,0.245,0.583,0.21,0.148,0.19,980,2617,28669,17855,127,13407,11196,12434,13978,18478,14358,10272,14012,2020-21
125,Lineups,-201188-203076-203471-203484-,M. Gasol - A. Davis - D. Schroder - K. Caldwell-Pope,1610612747,LAL,21,15,6,0.714,313.0,0.564,0.26,0.135,0.241,0.537,0.213,0.164,0.209,615,371,26656,7746,126,10313,10983,16518,14105,15519,14519,8857,15865,2020-21
126,Lineups,-200794-203914-203999-1627750-,P. Millsap - G. Harris - N. Jokic - J. Murray,1610612743,DEN,17,11,6,0.647,313.0,0.583,0.201,0.134,0.321,0.572,0.227,0.134,0.168,980,773,26656,9467,125,9212,14077,16438,8887,17986,15485,12200,12856,2020-21
127,Lineups,-202710-203482-1628389-1629130-,J. Butler - K. Olynyk - B. Adebayo - D. Robinson,1610612748,MIA,25,13,12,0.52,310.0,0.546,0.237,0.106,0.229,0.536,0.182,0.127,0.161,368,530,28669,11117,128,11589,12264,12686,14677,15498,12615,13025,12017,2020-21
128,Lineups,-201961-203486-203924-1626153-,W. Ellington - M. Plumlee - J. Grant - D. Wright,1610612765,DET,23,6,17,0.261,307.0,0.547,0.241,0.128,0.247,0.589,0.216,0.123,0.187,477,2068,28982,18082,129,11550,12107,15647,13930,18984,14682,13943,13810,2020-21
129,Lineups,-203991-1628381-1629027-1629629-,C. Capela - J. Collins - T. Young - C. Reddish,1610612737,ATL,22,8,14,0.364,306.0,0.547,0.278,0.148,0.32,0.553,0.184,0.124,0.202,547,1353,28839,16165,132,11533,10231,18379,8901,16637,12898,13838,15538,2020-21
130,Lineups,-201937-1626157-1629006-1630162-,R. Rubio - K. Towns - J. Okogie - A. Edwards,1610612750,MIN,31,16,15,0.516,306.0,0.52,0.327,0.14,0.286,0.59,0.206,0.16,0.201,188,301,28894,11132,130,13315,8340,17080,10284,19022,14219,9076,15519,2020-21
131,Lineups,-201939-203110-203145-1626172-,S. Curry - D. Green - K. Bazemore - K. Looney,1610612744,GSW,36,21,15,0.583,306.0,0.591,0.174,0.151,0.275,0.499,0.254,0.146,0.215,91,108,28894,10401,131,8553,15804,18683,11218,10917,17091,10482,16294,2020-21
132,Lineups,-203503-1628381-1628989-1629027-,T. Snell - J. Collins - K. Huerter - T. Young,1610612737,ATL,25,16,9,0.64,306.0,0.571,0.229,0.115,0.304,0.495,0.251,0.107,0.228,368,301,28106,9519,133,9979,12668,13879,9543,10861,17048,15863,17230,2020-21
133,Lineups,-201942-1627749-1627751-1629022-,D. DeRozan - D. Murray - J. Poeltl - L. Walker IV,1610612759,SAS,32,13,19,0.406,305.0,0.53,0.225,0.104,0.286,0.571,0.153,0.115,0.202,169,530,29026,15475,134,12754,12828,12436,10283,17734,11287,14800,15539,2020-21
134,Lineups,-203200-203926-1626167-1627763-,J. Holiday - D. McDermott - M. Turner - M. Brogdon,1610612754,IND,33,19,14,0.576,303.0,0.554,0.211,0.128,0.258,0.51,0.299,0.135,0.181,150,173,28839,10487,136,11092,13702,15680,12147,13965,19190,12121,13377,2020-21
135,Lineups,-201152-203107-203897-1630172-,T. Young - T. Satoransky - Z. LaVine - P. Williams,1610612741,CHI,32,13,19,0.406,303.0,0.59,0.149,0.125,0.262,0.526,0.185,0.12,0.225,169,530,29026,15475,135,8682,17018,15544,12012,14772,12967,14125,17062,2020-21
136,Lineups,-203115-203914-203999-1627750-,W. Barton - G. Harris - N. Jokic - J. Murray,1610612743,DEN,17,11,6,0.647,301.0,0.577,0.23,0.121,0.317,0.554,0.229,0.133,0.197,980,773,26656,9467,137,9416,12648,14635,9011,16663,15545,12474,14353,2020-21
137,Lineups,-2772-1628389-1629130-1629134-,T. Ariza - B. Adebayo - D. Robinson - K. Nunn,1610612748,MIA,20,11,9,0.55,299.0,0.585,0.182,0.118,0.185,0.612,0.192,0.172,0.216,687,773,28106,10902,138,8865,15231,14115,17171,20289,13275,7623,16327,2020-21
138,Lineups,-202683-203496-1627884-1629018-,E. Kanter - R. Covington - D. Jones Jr. - G. Trent Jr.,1610612757,POR,26,18,8,0.692,296.0,0.562,0.21,0.11,0.304,0.532,0.189,0.129,0.214,328,210,27800,8033,139,10596,13808,12936,9503,15190,13126,12791,16103,2020-21
139,Lineups,-202694-202695-202704-1627826-,M. Morris Sr. - K. Leonard - R. Jackson - I. Zubac,1610612746,LAC,30,21,9,0.7,294.0,0.632,0.191,0.131,0.282,0.529,0.201,0.119,0.147,218,108,28106,7954,141,6369,14836,16033,10937,14965,14059,14322,11479,2020-21
140,Lineups,-201939-203145-203952-1626172-,S. Curry - K. Bazemore - A. Wiggins - K. Looney,1610612744,GSW,35,19,16,0.543,294.0,0.6,0.158,0.157,0.278,0.517,0.268,0.137,0.219,109,173,28944,10988,142,7883,16563,19371,11048,14259,17645,11842,16461,2020-21
141,Lineups,-1626179-1628970-1628984-1629023-,T. Rozier - M. Bridges - D. Graham - P. Washington,1610612766,CHA,35,15,20,0.429,294.0,0.573,0.235,0.108,0.255,0.511,0.239,0.127,0.245,109,371,29037,15186,140,9696,12311,12810,12242,14015,16019,12963,18107,2020-21
142,Lineups,-202689-1627759-1628369-1628464-,K. Walker - J. Brown - J. Tatum - D. Theis,1610612738,BOS,18,8,10,0.444,293.0,0.557,0.242,0.12,0.308,0.528,0.235,0.124,0.211,867,1353,28360,15020,144,10840,12064,14538,9305,14922,15797,13833,16001,2020-21
143,Lineups,-201939-203110-203952-1629308-,S. Curry - D. Green - A. Wiggins - J. Toscano-Anderson,1610612744,GSW,29,18,11,0.621,293.0,0.61,0.289,0.141,0.22,0.514,0.264,0.145,0.213,236,210,28545,9759,143,7557,9552,17147,15247,14118,17448,10512,16082,2020-21
144,Lineups,-202689-203935-1627759-1628369-,K. Walker - M. Smart - J. Brown - J. Tatum,1610612738,BOS,17,8,9,0.471,292.0,0.597,0.169,0.135,0.268,0.612,0.293,0.118,0.225,980,1353,28106,14846,146,8332,15914,16496,11657,20282,19003,14358,17066,2020-21
145,Lineups,-200794-203999-1627750-1629008-,P. Millsap - N. Jokic - J. Murray - M. Porter Jr.,1610612743,DEN,22,14,8,0.636,292.0,0.611,0.178,0.13,0.292,0.582,0.229,0.159,0.238,547,443,27800,9530,145,7399,15609,15915,10126,18459,15523,9205,17791,2020-21
146,Lineups,-203497-204060-1626220-1628378-,R. Gobert - J. Ingles - R. O'Neale - D. Mitchell,1610612762,UTA,35,23,12,0.657,291.0,0.625,0.365,0.117,0.278,0.482,0.217,0.093,0.187,109,75,28669,9435,147,7000,6878,14077,11047,10473,14707,17404,13799,2020-21
147,Lineups,-203115-203999-1628420-1629008-,W. Barton - N. Jokic - M. Morris - M. Porter Jr.,1610612743,DEN,27,19,8,0.704,290.0,0.599,0.189,0.118,0.282,0.551,0.179,0.113,0.212,295,173,27800,7945,148,8264,14962,14304,10919,16512,12555,14965,16026,2020-21
148,Lineups,-200768-203382-1627783-1627832-,K. Lowry - A. Baynes - P. Siakam - F. VanVleet,1610612761,TOR,24,8,16,0.333,289.0,0.54,0.19,0.119,0.227,0.552,0.306,0.172,0.219,421,1353,28944,16264,149,12085,14939,14353,14772,16593,19445,7619,16461,2020-21
149,Lineups,-201566-203078-203458-1629060-,R. Westbrook - B. Beal - A. Len - R. Hachimura,1610612764,WAS,27,16,11,0.593,289.0,0.534,0.246,0.135,0.273,0.551,0.218,0.113,0.168,295,301,28545,10364,150,12506,11900,16527,11264,16539,14776,14979,12848,2020-21
150,Lineups,-201937-1626157-1627736-1630162-,R. Rubio - K. Towns - M. Beasley - A. Edwards,1610612750,MIN,16,4,12,0.25,288.0,0.557,0.184,0.131,0.294,0.583,0.273,0.14,0.209,1126,3408,28669,18084,151,10869,15194,16068,10095,18480,17759,11608,15842,2020-21
151,Lineups,-203110-203952-1626162-1630164-,D. Green - A. Wiggins - K. Oubre Jr. - J. Wiseman,1610612744,GSW,25,13,12,0.52,287.0,0.519,0.222,0.17,0.181,0.535,0.248,0.127,0.248,368,530,28669,11117,153,13371,12890,20977,17433,15380,16342,12998,18194,2020-21
152,Lineups,-2544-201188-203076-203484-,L. James - M. Gasol - A. Davis - K. Caldwell-Pope,1610612747,LAL,21,15,6,0.714,287.0,0.577,0.242,0.135,0.243,0.531,0.216,0.163,0.213,615,371,26656,7746,152,9514,12055,16564,14037,15179,14669,8937,16088,2020-21
153,Lineups,-1626164-1628969-1629028-1629661-,D. Booker - M. Bridges - D. Ayton - C. Johnson,1610612756,PHX,39,28,11,0.718,286.0,0.576,0.204,0.12,0.352,0.537,0.235,0.154,0.231,70,44,28545,7745,156,9536,14012,14539,6537,15518,15792,9591,17497,2020-21
154,Lineups,-200746-201942-1629022-1629640-,L. Aldridge - D. DeRozan - L. Walker IV - K. Johnson,1610612759,SAS,16,10,6,0.625,286.0,0.538,0.202,0.098,0.166,0.6,0.199,0.116,0.209,1126,923,26656,9617,154,12235,14068,11692,18322,19799,13509,14645,15867,2020-21
155,Lineups,-203115-203932-203999-1629008-,W. Barton - A. Gordon - N. Jokic - M. Porter Jr.,1610612743,DEN,14,11,3,0.786,286.0,0.61,0.258,0.146,0.318,0.573,0.124,0.111,0.199,1440,773,21655,6921,155,7540,11070,18245,8952,18012,10091,15648,14391,2020-21
156,Lineups,-1628983-1629647-1629652-1630177-,S. Gilgeous-Alexander - D. Bazley - L. Dort - T. Maledon,1610612760,OKC,19,10,9,0.526,285.0,0.525,0.21,0.129,0.136,0.579,0.15,0.137,0.232,783,923,28106,11084,157,13069,13795,15761,19158,18307,11196,11872,17502,2020-21
157,Lineups,-1628381-1628989-1629027-1629629-,J. Collins - K. Huerter - T. Young - C. Reddish,1610612737,ATL,22,8,14,0.364,284.0,0.54,0.303,0.155,0.311,0.596,0.257,0.12,0.225,547,1353,28839,16165,158,12092,9041,19185,9250,19356,17175,14124,17045,2020-21
158,Lineups,-203110-203145-203952-1626172-,D. Green - K. Bazemore - A. Wiggins - K. Looney,1610612744,GSW,31,17,14,0.548,281.0,0.597,0.153,0.159,0.274,0.509,0.247,0.134,0.209,188,249,28839,10915,160,8330,16904,19577,11259,13907,16327,12175,15831,2020-21
159,Lineups,-202710-203482-1629130-1629134-,J. Butler - K. Olynyk - D. Robinson - K. Nunn,1610612748,MIA,21,13,8,0.619,281.0,0.519,0.216,0.105,0.215,0.569,0.185,0.161,0.175,615,530,27800,9762,159,13422,13473,12494,15392,17701,12966,9043,13085,2020-21
160,Lineups,-202710-1628389-1629130-1629639-,J. Butler - B. Adebayo - D. Robinson - T. Herro,1610612748,MIA,33,18,15,0.545,280.0,0.58,0.277,0.145,0.215,0.504,0.187,0.13,0.202,150,210,28894,10917,161,9291,10261,18138,15389,13778,13012,12747,15545,2020-21
161,Lineups,-203937-1628415-1629630-1630217-,K. Anderson - D. Brooks - J. Morant - D. Bane,1610612763,MEM,34,17,17,0.5,280.0,0.567,0.173,0.142,0.31,0.533,0.216,0.142,0.211,131,249,28982,11146,162,10135,15820,17178,9278,15248,14667,11522,16004,2020-21
162,Lineups,-1628386-1629012-1629731-1630171-,J. Allen - C. Sexton - D. Wade - I. Okoro,1610612739,CLE,23,5,18,0.217,279.0,0.511,0.321,0.172,0.288,0.56,0.198,0.133,0.208,477,2617,29009,18847,163,13805,8470,21093,10264,17081,13495,12457,15778,2020-21
163,Lineups,-202685-203937-1629630-1630217-,J. Valanciunas - K. Anderson - J. Morant - D. Bane,1610612763,MEM,35,18,17,0.514,278.0,0.556,0.197,0.145,0.331,0.544,0.222,0.138,0.189,109,210,28982,11138,164,10884,14635,18187,8721,15989,14913,11752,13984,2020-21
164,Lineups,-203482-1628389-1629130-1629134-,K. Olynyk - B. Adebayo - D. Robinson - K. Nunn,1610612748,MIA,26,12,14,0.462,278.0,0.517,0.19,0.111,0.246,0.573,0.172,0.142,0.164,328,630,28839,14901,166,13517,14951,13642,13952,18014,12266,11540,12094,2020-21
165,Lineups,-203482-1626174-1629645-1630256-,K. Olynyk - C. Wood - K. Porter Jr. - J. Tate,1610612745,HOU,14,3,11,0.214,278.0,0.585,0.235,0.15,0.295,0.575,0.207,0.136,0.199,1440,4604,28545,18849,167,8890,12310,18665,10008,18075,14230,12019,14388,2020-21
166,Lineups,-203486-203924-1626153-1630180-,M. Plumlee - J. Grant - D. Wright - S. Bey,1610612765,DET,23,6,17,0.261,278.0,0.532,0.297,0.132,0.244,0.57,0.252,0.146,0.199,477,2068,28982,18082,165,12640,9280,16142,14000,17724,17054,10470,14387,2020-21
167,Lineups,-200794-203115-203914-203999-,P. Millsap - W. Barton - G. Harris - N. Jokic,1610612743,DEN,18,11,7,0.611,277.0,0.6,0.211,0.128,0.329,0.561,0.208,0.122,0.185,867,773,27319,9817,168,8262,13705,15681,8732,17131,14274,14016,13716,2020-21
168,Lineups,-202324-204060-1626220-1628378-,D. Favors - J. Ingles - R. O'Neale - D. Mitchell,1610612762,UTA,38,26,12,0.684,276.0,0.526,0.228,0.147,0.303,0.581,0.24,0.124,0.172,75,54,28669,8099,169,12949,12705,18297,9576,18437,16087,13835,12964,2020-21
169,Lineups,-201586-201976-202331-202695-,S. Ibaka - P. Beverley - P. George - K. Leonard,1610612746,LAC,19,14,5,0.737,276.0,0.571,0.172,0.128,0.275,0.548,0.169,0.171,0.161,783,443,25673,7636,170,9984,15838,15649,11223,16278,12173,7662,12044,2020-21
170,Lineups,-1626157-1629006-1630162-1630183-,K. Towns - J. Okogie - A. Edwards - J. McDaniels,1610612750,MIN,27,12,15,0.444,274.0,0.527,0.249,0.148,0.248,0.557,0.217,0.167,0.198,295,630,28894,15020,171,12932,11847,18381,13908,16949,14726,7793,14362,2020-21
171,Lineups,-202324-202711-204060-1626220-,D. Favors - B. Bogdanovic - J. Ingles - R. O'Neale,1610612762,UTA,50,35,15,0.7,273.0,0.528,0.21,0.152,0.271,0.563,0.193,0.115,0.16,15,13,28894,7954,172,12857,13810,18783,11540,17366,13331,14775,11970,2020-21
172,Lineups,-1628983-1629647-1629652-1629676-,S. Gilgeous-Alexander - D. Bazley - L. Dort - I. Roby,1610612760,OKC,20,7,13,0.35,271.0,0.541,0.263,0.145,0.208,0.577,0.178,0.122,0.278,687,1659,28758,16256,173,12033,10822,18143,15703,18165,12498,14012,20695,2020-21
173,Lineups,-201935-202681-203925-1628971-,J. Harden - K. Irving - J. Harris - B. Brown,1610612751,BKN,20,16,4,0.8,270.0,0.584,0.21,0.135,0.236,0.55,0.203,0.132,0.24,687,301,24126,6631,174,8903,13808,16578,14300,16361,14101,12546,17937,2020-21
174,Lineups,-200752-201988-1627751-1630170-,R. Gay - P. Mills - J. Poeltl - D. Vassell,1610612759,SAS,41,21,20,0.512,269.0,0.533,0.163,0.117,0.254,0.463,0.275,0.141,0.201,53,108,29037,11144,175,12590,16421,14093,12258,9595,17936,11559,15522,2020-21
175,Lineups,-200794-203115-203999-1629008-,P. Millsap - W. Barton - N. Jokic - M. Porter Jr.,1610612743,DEN,21,13,8,0.619,268.0,0.607,0.165,0.128,0.303,0.612,0.212,0.148,0.227,615,530,27800,9762,176,7688,16364,15645,9578,20290,14457,10261,17145,2020-21
176,Lineups,-200746-1627749-1629022-1629640-,L. Aldridge - D. Murray - L. Walker IV - K. Johnson,1610612759,SAS,18,11,7,0.611,267.0,0.546,0.226,0.102,0.166,0.617,0.177,0.114,0.217,867,773,27319,9817,177,11604,12819,12283,18319,20456,12484,14809,16370,2020-21
