,GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,Season
61,Lineups,-200752-201988-1627749-1627751-1630170-,R. Gay - P. Mills - D. Murray - J. Poeltl - D. Vassell,1610612759,SAS,25,13,12,0.52,123.0,112.9,111.6,86.0,85.2,26.9,26.4,0.627,2.24,20.4,0.205,0.818,0.523,0.124,0.59,0.598,103.6,104.7,87.25,267,0.638,25,37,14796,6051,62,5637,4887,4217,5738,1872,4019,6525,5483,5357,8474,5010,5805,8061,4479,2020-21
62,Lineups,-202330-203469-1626179-1629023-1630163-,G. Hayward - C. Zeller - T. Rozier - P. Washington - L. Ball,1610612766,CHA,13,7,6,0.538,122.0,121.1,122.0,117.0,115.0,4.0,7.0,0.691,2.24,22.5,0.225,0.825,0.514,0.142,0.614,0.643,104.7,105.18,87.65,268,0.52,133,190,14594,6039,63,4394,9018,5826,4532,1874,3217,6296,5392,5511,9139,4545,4734,7820,6408,2020-21
63,Lineups,-203497-203903-204060-1627777-1629671-,R. Gobert - J. Clarkson - J. Ingles - G. Niang - M. Oni,1610612762,UTA,22,19,3,0.864,118.0,118.5,120.1,100.3,96.4,18.2,23.7,0.532,1.61,16.9,0.333,0.737,0.553,0.145,0.612,0.627,100.1,101.36,84.47,249,0.604,36,14,13480,4808,64,4486,5851,4457,6816,3298,6043,3574,7157,4731,9572,4558,5035,9545,4951,2020-21
64,Lineups,-202339-203500-1627742-1628366-1628404-,E. Bledsoe - S. Adams - B. Ingram - L. Ball - J. Hart,1610612740,NOP,26,13,13,0.5,117.0,119.9,116.7,108.3,105.8,11.6,11.0,0.619,1.86,18.1,0.424,0.818,0.614,0.143,0.571,0.597,97.4,99.93,83.28,245,0.564,19,37,14806,6052,65,4940,7974,5478,5875,3001,5672,2841,5429,3283,9142,5325,5838,10190,5642,2020-21
65,Lineups,-201152-202696-203107-203897-1630172-,T. Young - N. Vucevic - T. Satoransky - Z. LaVine - P. Williams,1610612741,CHI,10,3,7,0.3,116.0,110.4,110.2,107.4,108.9,3.1,1.3,0.703,2.69,22.8,0.257,0.705,0.489,0.123,0.554,0.564,98.3,97.74,81.45,236,0.512,268,833,14678,8307,66,5772,8278,6223,4438,1458,3161,5390,7607,7847,8468,5757,6645,11099,6517,2020-21
66,Lineups,-203932-203999-1628408-1629008-1630267-,A. Gordon - N. Jokic - P. Dozier - M. Porter Jr. - F. Campazzo,1610612743,DEN,10,8,2,0.8,115.0,113.3,113.5,121.3,118.4,-8.1,-4.9,0.676,2.15,21.1,0.212,0.802,0.51,0.135,0.58,0.609,102.1,103.28,86.07,244,0.482,268,139,11786,4878,67,5403,9414,8059,4585,1926,3814,6487,5551,5560,9020,5214,5550,8684,7152,2020-21
67,Lineups,-200768-203382-1627783-1627832-1628384-,K. Lowry - A. Baynes - P. Siakam - F. VanVleet - O. Anunoby,1610612761,TOR,10,3,7,0.3,114.0,104.2,102.9,105.5,107.1,-1.3,-4.2,0.685,1.8,19.1,0.202,0.734,0.473,0.144,0.524,0.556,101.7,101.65,84.71,243,0.473,268,833,14678,8307,68,6403,8094,8023,4554,3042,5096,6534,7181,8088,9569,6241,6880,9400,7311,2020-21
68,Lineups,-1628386-1629012-1629636-1629731-1630171-,J. Allen - C. Sexton - D. Garland - D. Wade - I. Okoro,1610612739,CLE,12,4,8,0.333,113.0,101.5,102.6,99.3,100.4,2.1,2.1,0.607,1.29,16.9,0.287,0.721,0.511,0.18,0.518,0.547,99.8,98.7,82.25,233,0.52,172,534,14733,7833,69,6415,7703,6175,5957,3938,6050,4935,7340,5551,10677,6298,7070,10728,6409,2020-21
69,Lineups,-203503-203991-203992-1628381-1629027-,T. Snell - C. Capela - B. Bogdanovic - J. Collins - T. Young,1610612737,ATL,11,7,4,0.636,113.0,129.3,128.1,123.3,121.7,6.0,6.4,0.616,2.16,21.2,0.278,0.729,0.523,0.139,0.648,0.679,98.3,99.4,82.83,231,0.513,210,190,14164,5761,70,3750,9785,5869,5887,1924,3794,5158,7228,5356,9100,3917,3986,10403,6504,2020-21
70,Lineups,-203991-203992-1628381-1628989-1629027-,C. Capela - B. Bogdanovic - J. Collins - K. Huerter - T. Young,1610612737,ATL,14,8,6,0.571,112.0,125.5,123.1,101.4,101.3,24.1,21.8,0.509,2.07,17.1,0.318,0.775,0.559,0.113,0.589,0.62,100.9,102.01,85.01,238,0.613,118,139,14594,5959,72,4277,7718,4579,6897,1965,6004,4667,6217,4514,8249,5022,5268,9273,4832,2020-21
71,Lineups,-203501-204001-1626196-1627827-1628973-,T. Hardaway Jr. - K. Porzingis - J. Richardson - D. Finney-Smith - J. Brunson,1610612742,DAL,22,14,8,0.636,112.0,128.6,127.6,111.1,107.9,17.5,19.8,0.602,3.42,19.8,0.333,0.775,0.571,0.083,0.583,0.613,96.1,97.91,81.59,228,0.597,36,31,14733,5761,71,3775,8182,4768,5974,790,4925,3574,6216,4385,7001,5205,5471,11035,5120,2020-21
72,Lineups,-202689-203935-1627759-1628369-1629057-,K. Walker - M. Smart - J. Brown - J. Tatum - R. Williams III,1610612738,BOS,10,6,4,0.6,111.0,121.9,118.9,116.3,116.6,5.6,2.3,0.721,2.08,22.3,0.321,0.736,0.528,0.159,0.605,0.624,97.6,98.66,82.21,227,0.507,268,254,14164,5817,73,4746,9115,6163,4262,1961,3229,4649,7171,5238,9912,4679,5207,10746,6586,2020-21
73,Lineups,-201937-1626157-1627736-1629020-1630162-,R. Rubio - K. Towns - M. Beasley - J. Vanderbilt - A. Edwards,1610612750,MIN,8,1,7,0.125,111.0,116.2,117.7,107.6,107.3,8.6,10.5,0.763,2.31,22.2,0.261,0.781,0.502,0.139,0.569,0.604,101.3,100.77,83.98,231,0.539,427,2859,14678,8614,74,4867,8124,5512,3692,1815,3558,5354,6090,5601,9100,5440,5644,9814,6071,2020-21
74,Lineups,-203115-203932-203999-1627750-1629008-,W. Barton - A. Gordon - N. Jokic - J. Murray - M. Porter Jr.,1610612743,DEN,5,4,1,0.8,110.0,126.7,127.1,110.1,108.7,16.6,18.5,0.636,1.94,21.9,0.322,0.798,0.581,0.163,0.635,0.66,95.3,95.7,79.75,221,0.59,957,534,4785,4878,75,3818,8260,4837,5654,2969,3577,4642,5970,4021,9973,4099,4435,11854,5210,2020-21
75,Lineups,-203501-1626161-1626196-1627827-1629029-,T. Hardaway Jr. - W. Cauley-Stein - J. Richardson - D. Finney-Smith - L. Doncic,1610612742,DAL,19,11,8,0.579,109.0,118.6,117.6,105.6,103.1,12.9,14.5,0.53,1.77,17.5,0.275,0.752,0.534,0.135,0.601,0.618,97.7,99.37,82.81,222,0.557,48,60,14733,5956,76,4898,7788,5172,6820,3085,5862,5199,6375,5102,9010,4695,5305,10410,5744,2020-21
76,Lineups,-201980-202699-203118-203552-1627732-,D. Green - T. Harris - M. Scott - S. Curry - B. Simmons,1610612755,PHI,10,3,7,0.3,108.0,110.4,110.1,108.4,108.3,2.0,1.8,0.646,2.3,19.9,0.193,0.755,0.464,0.118,0.559,0.577,101.8,102.07,85.06,228,0.483,268,833,14678,8307,77,5777,8203,6188,5604,1819,4913,6976,6368,8263,8387,5654,6299,9235,7131,2020-21
77,Lineups,-101108-1626164-1628470-1628969-1629028-,C. Paul - D. Booker - T. Craig - M. Bridges - D. Ayton,1610612756,PHX,14,10,4,0.714,107.0,128.2,128.4,117.7,117.3,10.4,11.2,0.509,2.12,18.7,0.247,0.734,0.503,0.119,0.638,0.665,98.0,98.04,81.7,218,0.538,118,80,14164,5185,78,3748,9319,5433,6896,1953,5323,6135,7179,5600,8398,4056,4372,10997,6110,2020-21
78,Lineups,-202683-203081-203468-203496-1627884-,E. Kanter - D. Lillard - C. McCollum - R. Covington - D. Jones Jr.,1610612757,POR,17,11,6,0.647,107.0,115.5,115.6,128.5,123.0,-13.0,-7.4,0.489,2.19,15.4,0.305,0.747,0.507,0.096,0.533,0.562,97.7,99.78,83.15,218,0.429,69,60,14594,5754,79,5156,9892,8244,8627,1905,7130,4781,7104,5582,7513,6115,6762,10247,7984,2020-21
79,Lineups,-202711-203497-203903-204060-1626220-,B. Bogdanovic - R. Gobert - J. Clarkson - J. Ingles - R. O'Neale,1610612762,UTA,16,12,4,0.75,106.0,107.1,100.9,104.5,102.6,2.6,-1.8,0.464,0.98,12.7,0.304,0.771,0.543,0.171,0.54,0.566,100.6,104.62,87.18,234,0.498,81,46,14164,4973,82,6462,7763,7867,8688,5772,8322,4789,6245,4933,10543,5983,6620,8091,6979,2020-21
80,Lineups,-201565-201959-203493-203944-1629628-,D. Rose - T. Gibson - R. Bullock - J. Randle - R. Barrett,1610612752,NYK,26,19,7,0.731,106.0,120.3,115.2,103.7,100.9,16.6,14.4,0.527,4.08,16.3,0.254,0.774,0.515,0.054,0.534,0.572,98.8,102.34,85.28,223,0.545,19,14,14678,5167,80,5202,7707,5178,6841,390,6866,5399,6225,5477,6394,6085,6393,9121,6002,2020-21
81,Lineups,-200768-1626181-1627783-1627832-1628384-,K. Lowry - N. Powell - P. Siakam - F. VanVleet - O. Anunoby,1610612761,TOR,11,4,7,0.364,106.0,118.2,117.0,104.0,103.6,14.1,13.4,0.723,2.52,21.3,0.245,0.755,0.48,0.121,0.588,0.604,99.8,100.55,83.79,224,0.529,210,534,14678,7824,81,4928,7823,5263,4251,1548,3783,6142,6366,7953,8432,5040,5632,9898,6258,2020-21
82,Lineups,-201937-1626157-1627736-1630162-1630183-,R. Rubio - K. Towns - M. Beasley - A. Edwards - J. McDaniels,1610612750,MIN,11,2,9,0.182,106.0,115.6,118.4,126.6,120.9,-10.9,-2.5,0.68,2.19,20.5,0.314,0.707,0.493,0.137,0.576,0.598,105.2,106.33,88.61,234,0.461,210,1417,14759,8573,83,4788,9731,7903,4570,1907,3994,4694,7574,7829,9074,5284,5814,7325,7489,2020-21
83,Lineups,-1628983-1629647-1629652-1629676-1630177-,S. Gilgeous-Alexander - D. Bazley - L. Dort - I. Roby - T. Maledon,1610612760,OKC,11,6,5,0.545,104.0,107.0,105.6,121.5,121.3,-14.5,-15.7,0.613,1.58,17.8,0.113,0.679,0.413,0.144,0.565,0.6,99.4,100.12,83.43,216,0.422,210,254,14448,6026,84,6213,9754,8874,5932,3327,5738,7779,7844,9428,9567,5490,5794,10104,8132,2020-21
84,Lineups,-203897-1628374-1628976-1629632-1630172-,Z. LaVine - L. Markkanen - W. Carter Jr. - C. White - P. Williams,1610612741,CHI,10,2,8,0.2,104.0,90.5,90.0,101.8,104.0,-11.3,-14.0,0.627,1.21,15.7,0.186,0.809,0.493,0.169,0.476,0.513,106.1,105.24,87.7,231,0.433,268,1417,14733,8517,85,8643,7855,8732,5739,4043,7078,7014,5532,7828,10516,8224,7854,7789,7950,2020-21
85,Lineups,-203115-203932-203999-1629008-1630267-,W. Barton - A. Gordon - N. Jokic - M. Porter Jr. - F. Campazzo,1610612743,DEN,11,9,2,0.818,103.0,123.6,123.8,122.8,123.1,0.9,0.8,0.643,2.1,20.5,0.313,0.753,0.534,0.14,0.589,0.627,98.2,98.03,81.69,214,0.508,210,100,11786,4871,86,4247,9893,6241,5612,1956,3996,4696,6374,5101,9120,5023,5046,10998,6580,2020-21
86,Lineups,-201588-1628983-1629647-1629652-1629676-,G. Hill - S. Gilgeous-Alexander - D. Bazley - L. Dort - I. Roby,1610612760,OKC,6,2,4,0.333,102.0,106.2,105.4,124.6,126.0,-18.3,-20.6,0.524,1.57,16.4,0.219,0.65,0.439,0.137,0.534,0.562,97.1,96.91,80.76,204,0.409,714,1417,14164,7833,87,6232,10382,9354,6852,3330,6845,6425,8894,8835,9078,6090,6768,11442,8334,2020-21
87,Lineups,-203524-203991-203992-1628989-1629027-,S. Hill - C. Capela - B. Bogdanovic - K. Huerter - T. Young,1610612737,ATL,10,6,4,0.6,98.0,131.7,130.0,112.3,107.7,19.4,22.3,0.615,3.76,21.5,0.247,0.781,0.519,0.081,0.631,0.646,100.1,102.9,85.75,210,0.574,268,254,14164,5817,88,3564,8145,4548,5889,685,3655,6134,6090,5430,6982,4133,4653,8789,5443,2020-21
88,Lineups,-201937-1626157-1627774-1629020-1630162-,R. Rubio - K. Towns - J. Layman - J. Vanderbilt - A. Edwards,1610612750,MIN,8,3,5,0.375,97.0,100.2,100.5,98.7,101.9,1.5,-1.4,0.69,1.29,19.6,0.237,0.7,0.488,0.208,0.555,0.576,107.9,106.08,88.4,216,0.518,427,833,14448,7808,89,6464,7733,7848,4534,3937,4956,6191,7629,7866,11519,5750,6342,7440,6427,2020-21
89,Lineups,-203991-1628381-1629027-1629629-1629631-,C. Capela - J. Collins - T. Young - C. Reddish - D. Hunter,1610612737,ATL,10,3,7,0.3,96.0,112.1,113.9,100.5,100.0,11.6,13.9,0.64,2.28,19.3,0.295,0.789,0.547,0.12,0.535,0.571,103.8,103.2,86.0,208,0.576,268,833,14678,8307,90,5381,5947,5231,5646,1829,5053,4893,6009,4800,8428,6084,6400,8711,5423,2020-21
90,Lineups,-2730-203118-1627788-1629003-1629680-,D. Howard - M. Scott - F. Korkmaz - S. Milton - M. Thybulle,1610612755,PHI,16,12,4,0.75,96.0,105.5,101.4,101.4,100.0,4.0,1.4,0.58,1.62,16.4,0.277,0.743,0.51,0.137,0.531,0.555,103.5,106.34,88.62,212,0.501,81,46,14164,4973,91,6454,5947,6212,6398,3296,6841,5180,7119,5555,9075,6146,6932,7324,6638,2020-21
91,Lineups,-202710-203482-1628389-1629130-1629639-,J. Butler - K. Olynyk - B. Adebayo - D. Robinson - T. Herro,1610612748,MIA,13,5,8,0.385,96.0,119.1,118.8,101.7,101.0,17.4,17.8,0.686,2.68,20.8,0.237,0.821,0.556,0.109,0.565,0.607,100.9,101.39,84.5,202,0.611,133,368,14733,7804,92,4755,7708,4882,4550,1460,3901,6191,5416,4532,7919,5485,5575,9535,4842,2020-21
92,Lineups,-2738-1628389-1629130-1629216-1629639-,A. Iguodala - B. Adebayo - D. Robinson - G. Vincent - T. Herro,1610612748,MIA,13,8,5,0.615,95.0,111.5,109.0,101.0,101.1,10.5,8.0,0.645,2.04,18.7,0.284,0.674,0.483,0.128,0.537,0.573,93.7,94.76,78.97,188,0.565,133,139,14448,5806,93,5925,7711,5747,5605,1971,5324,5142,7865,7912,8806,6048,6389,12081,5608,2020-21
93,Lineups,-202954-203145-203952-1627814-1629672-,B. Wanamaker - K. Bazemore - A. Wiggins - D. Lee - E. Paschall,1610612744,GSW,15,8,7,0.533,95.0,101.5,102.6,92.8,94.4,8.7,8.1,0.622,2.0,18.3,0.115,0.748,0.448,0.118,0.515,0.552,100.7,99.34,82.78,195,0.556,101,139,14678,6045,94,6416,5709,5739,5872,1975,5428,7777,7103,8594,8385,6320,6972,10418,5750,2020-21
94,Lineups,-202684-203935-1627759-1628369-1628464-,T. Thompson - M. Smart - J. Brown - J. Tatum - D. Theis,1610612738,BOS,8,5,3,0.625,95.0,114.2,112.8,115.5,117.2,-1.3,-4.3,0.667,1.94,20.8,0.277,0.793,0.525,0.153,0.576,0.595,103.3,103.15,85.96,203,0.48,427,368,13480,5774,95,5467,9312,8033,4597,2972,3938,5182,5976,5314,9720,5286,5909,8733,7172,2020-21
95,Lineups,-203991-1628381-1628989-1629027-1629631-,C. Capela - J. Collins - K. Huerter - T. Young - D. Hunter,1610612737,ATL,9,4,5,0.444,94.0,104.7,106.5,91.2,91.0,13.4,15.5,0.649,1.52,17.9,0.309,0.741,0.541,0.164,0.5,0.556,102.7,101.92,84.94,201,0.593,350,534,14448,7605,96,6141,5469,5098,5580,3361,5702,4736,7124,4972,9979,6391,6881,9306,5167,2020-21
96,Lineups,-202324-202711-203903-1626220-1630235-,D. Favors - B. Bogdanovic - J. Clarkson - R. O'Neale - T. Forrest,1610612762,UTA,9,7,2,0.778,93.0,127.3,127.1,118.8,116.6,8.5,10.5,0.389,1.3,13.5,0.386,0.813,0.615,0.141,0.6,0.64,97.9,98.91,82.43,192,0.518,350,190,11786,4951,97,3819,9114,5511,9145,3936,8128,3217,5494,3282,9130,4696,4823,10653,6434,2020-21
97,Lineups,-1629647-1629650-1629652-1629676-1630177-,D. Bazley - M. Brown - L. Dort - I. Roby - T. Maledon,1610612760,OKC,5,0,5,0.0,92.0,88.5,91.2,112.0,111.7,-23.5,-20.5,0.446,0.97,11.3,0.276,0.702,0.471,0.155,0.416,0.445,103.0,101.59,84.66,193,0.342,957,8619,14448,8619,98,8559,8619,9352,8755,5773,8858,5184,7627,8103,9837,9144,9649,9442,9259,2020-21
98,Lineups,-201568-203503-1628381-1628989-1629027-,D. Gallinari - T. Snell - J. Collins - K. Huerter - T. Young,1610612737,ATL,17,11,6,0.647,92.0,132.3,127.0,111.9,104.3,20.4,22.7,0.693,3.06,20.8,0.171,0.72,0.473,0.092,0.628,0.681,92.2,97.43,81.19,185,0.586,69,60,14594,5754,101,3820,7868,4527,4507,839,3936,7121,7342,8087,7425,4151,3951,11236,5273,2020-21
99,Lineups,-203200-1627734-1627747-1627763-1628410-,J. Holiday - D. Sabonis - C. LeVert - M. Brogdon - E. Sumner,1610612754,IND,7,4,3,0.571,92.0,119.9,120.0,111.4,110.6,8.5,9.4,0.613,2.85,20.1,0.226,0.657,0.451,0.098,0.576,0.608,107.6,107.96,89.97,205,0.548,542,534,13480,5959,102,4488,8496,5621,5931,1417,4055,6290,8871,8566,7531,5290,5553,6683,5927,2020-21
100,Lineups,-200768-203920-1627783-1627832-1628384-,K. Lowry - K. Birch - P. Siakam - F. VanVleet - O. Anunoby,1610612761,TOR,4,2,2,0.5,92.0,122.8,123.1,100.8,100.0,22.0,23.1,0.774,3.82,24.0,0.233,0.843,0.526,0.091,0.591,0.617,97.6,97.83,81.53,186,0.6,1342,1417,11786,6052,100,4276,5947,4508,3663,682,2859,6217,5072,5298,7423,5004,5327,11070,4970,2020-21
101,Lineups,-201144-203497-203903-1627777-1629671-,M. Conley - R. Gobert - J. Clarkson - G. Niang - M. Oni,1610612762,UTA,11,10,1,0.909,92.0,115.4,115.9,78.3,76.3,37.1,39.6,0.639,1.77,19.9,0.236,0.784,0.546,0.154,0.616,0.628,100.6,101.7,84.75,195,0.76,210,80,4785,4788,99,5133,4175,3363,5652,3085,4915,6193,6075,4801,9722,4499,5016,9384,3122,2020-21
102,Lineups,-201566-203078-203458-1629060-1630166-,R. Westbrook - B. Beal - A. Len - R. Hachimura - D. Avdija,1610612764,WAS,14,8,6,0.571,91.0,101.2,103.0,103.5,103.3,-2.4,-0.4,0.675,1.81,20.1,0.215,0.821,0.521,0.153,0.514,0.548,109.7,108.8,90.67,203,0.502,118,139,14594,5959,103,6400,7804,7806,4591,3041,4056,6442,5423,5399,9720,6326,7043,6337,6634,2020-21
103,Lineups,-201566-201577-202722-203526-1630166-,R. Westbrook - R. Lopez - D. Bertans - R. Neto - D. Avdija,1610612764,WAS,17,7,10,0.412,90.0,98.9,96.6,111.1,107.7,-12.2,-11.1,0.608,2.25,16.4,0.243,0.722,0.458,0.099,0.469,0.502,103.7,106.59,88.82,203,0.45,69,190,14779,7675,104,8215,8146,8573,5954,1833,6843,6145,7314,8390,7544,8289,8161,7239,7664,2020-21
104,Lineups,-201961-203486-203924-1626153-1630180-,W. Ellington - M. Plumlee - J. Grant - D. Wright - S. Bey,1610612765,DET,10,1,9,0.1,88.0,100.9,97.9,118.9,116.4,-18.0,-18.5,0.797,1.83,20.5,0.221,0.797,0.463,0.156,0.519,0.542,100.1,102.71,85.59,192,0.43,268,2859,14759,8618,105,8170,9112,9140,3586,3023,3995,6421,5971,8264,9848,6289,7167,9012,7979,2020-21
105,Lineups,-202692-203901-203944-1629011-1629628-,A. Burks - E. Payton - J. Randle - M. Robinson - R. Barrett,1610612752,NYK,11,5,6,0.455,87.0,103.2,103.9,108.7,105.0,-5.5,-1.1,0.556,1.38,16.3,0.269,0.788,0.536,0.161,0.519,0.543,98.4,99.72,83.1,180,0.486,210,368,14594,7601,108,6331,7914,7834,6618,3778,6855,5295,6010,5076,9937,6285,7163,10271,7098,2020-21
106,Lineups,-202330-202687-1626179-1628970-1630163-,G. Hayward - B. Biyombo - T. Rozier - M. Bridges - L. Ball,1610612766,CHA,25,12,13,0.48,87.0,104.3,99.5,120.0,118.8,-15.7,-19.3,0.649,1.47,17.7,0.313,0.708,0.508,0.168,0.526,0.544,106.4,109.58,91.31,202,0.413,25,46,14806,7587,106,8133,9455,9194,5580,3700,5742,4695,7565,5578,10512,6200,7111,6066,8259,2020-21
107,Lineups,-201152-203107-203897-1628374-1630172-,T. Young - T. Satoransky - Z. LaVine - L. Markkanen - P. Williams,1610612741,CHI,9,3,6,0.333,87.0,115.9,116.7,110.7,111.1,5.2,5.6,0.671,2.04,22.2,0.256,0.717,0.514,0.156,0.594,0.617,99.8,99.3,82.75,180,0.543,350,833,14594,7833,107,4942,8514,5923,4594,1973,3557,5391,7357,5510,9838,4935,5326,10513,6028,2020-21
108,Lineups,-202683-203081-203468-203496-1626181-,E. Kanter - D. Lillard - C. McCollum - R. Covington - N. Powell,1610612757,POR,16,7,9,0.438,86.0,120.9,121.1,119.4,113.7,1.5,7.4,0.434,1.65,13.6,0.33,0.772,0.556,0.111,0.534,0.591,101.3,103.79,86.49,180,0.494,81,190,14759,7626,109,4444,8825,5779,8826,3280,8078,4630,6242,4533,7929,6089,5959,8485,6995,2020-21
109,Lineups,-202711-203497-204060-1626220-1627777-,B. Bogdanovic - R. Gobert - J. Ingles - R. O'Neale - G. Niang,1610612762,UTA,11,7,4,0.636,85.0,130.9,132.0,87.2,89.3,43.6,42.7,0.69,2.23,23.0,0.275,0.745,0.546,0.149,0.673,0.702,101.1,99.45,82.87,175,0.714,210,190,14164,5761,112,3474,5293,3180,4534,1876,3142,5194,7111,4802,9647,3359,3495,10387,3641,2020-21
110,Lineups,-201572-201950-203114-1626192-1628978-,B. Lopez - J. Holiday - K. Middleton - P. Connaughton - D. DiVincenzo,1610612749,MIL,20,14,6,0.7,85.0,120.8,114.5,119.8,115.9,1.1,-1.4,0.568,2.56,17.4,0.286,0.776,0.523,0.093,0.541,0.585,103.8,108.44,90.36,193,0.513,46,31,14594,5223,114,5234,9085,7842,6571,1539,5927,4936,6213,5357,7441,5976,6081,6468,6505,2020-21
111,Lineups,-202685-203937-1626145-1628415-1629634-,J. Valanciunas - K. Anderson - T. Jones - D. Brooks - B. Clarke,1610612763,MEM,8,5,3,0.625,85.0,93.5,91.8,101.5,103.5,-8.0,-11.7,0.712,1.96,19.0,0.303,0.77,0.522,0.14,0.45,0.467,96.8,96.72,80.6,171,0.461,427,368,13480,5774,110,8508,7812,8586,4413,2966,5179,4790,6248,5395,9122,8522,9369,11493,7491,2020-21
112,Lineups,-201567-1628386-1629012-1629636-1630171-,K. Love - J. Allen - C. Sexton - D. Garland - I. Okoro,1610612739,CLE,7,1,6,0.143,85.0,106.0,106.3,104.2,102.3,1.9,4.0,0.528,1.41,15.8,0.315,0.769,0.544,0.154,0.51,0.543,97.6,98.37,81.98,175,0.521,542,2859,14594,8604,113,6153,7746,6053,6837,3736,7076,4690,6249,4930,9830,6362,7164,10870,6386,2020-21
113,Lineups,-203501-203939-1626196-1627827-1629029-,T. Hardaway Jr. - D. Powell - J. Richardson - D. Finney-Smith - L. Doncic,1610612742,DAL,15,9,6,0.6,85.0,100.6,98.4,107.2,106.1,-6.6,-7.8,0.591,1.86,16.3,0.188,0.74,0.426,0.115,0.497,0.526,100.5,102.12,85.1,183,0.445,101,100,14594,5817,111,8155,8001,8273,6323,3001,6880,6994,7139,9263,8273,8087,7535,9223,7725,2020-21
114,Lineups,-203501-204001-1626196-1627827-1629029-,T. Hardaway Jr. - K. Porzingis - J. Richardson - D. Finney-Smith - L. Doncic,1610612742,DAL,18,10,8,0.556,83.0,114.7,109.7,129.0,130.7,-14.3,-21.0,0.515,2.33,15.2,0.253,0.587,0.425,0.086,0.507,0.56,101.0,102.55,85.46,175,0.438,58,80,14733,6010,115,5853,10693,9375,6890,1752,7314,5404,9552,9272,7156,6380,6784,9052,7862,2020-21
115,Lineups,-101108-203109-1628969-1629028-1629661-,C. Paul - J. Crowder - M. Bridges - D. Ayton - C. Johnson,1610612756,PHX,12,6,6,0.5,82.0,113.3,111.5,90.1,87.0,23.3,24.5,0.667,1.69,18.6,0.234,0.76,0.531,0.149,0.567,0.613,99.7,102.23,85.19,174,0.64,172,254,14594,6052,117,5647,5072,4418,4597,3164,5329,6215,6341,5185,9656,5454,5464,9169,4467,2020-21
116,Lineups,-1626179-1628970-1628984-1628998-1629023-,T. Rozier - M. Bridges - D. Graham - C. Martin - P. Washington,1610612766,CHA,13,5,8,0.385,82.0,136.7,135.2,114.0,113.8,22.7,21.4,0.82,4.56,27.3,0.228,0.695,0.466,0.091,0.671,0.683,101.3,101.88,84.9,176,0.578,133,368,14733,7804,116,3034,8828,4592,3297,352,1636,6280,7721,8238,7237,3364,3913,9322,5387,2020-21
117,Lineups,-201571-201572-203114-203507-1628978-,D. Augustin - B. Lopez - K. Middleton - G. Antetokounmpo - D. DiVincenzo,1610612749,MIL,16,12,4,0.75,81.0,125.0,126.0,96.1,94.3,28.8,31.7,0.59,2.58,19.7,0.244,0.846,0.568,0.105,0.605,0.635,105.0,105.62,88.02,181,0.658,81,46,14164,4973,119,3872,5706,3916,6330,1534,4934,6144,5040,4393,7805,4678,4891,7632,4284,2020-21
118,Lineups,-201145-201599-201935-202681-203925-,J. Green - D. Jordan - J. Harden - K. Irving - J. Harris,1610612751,BKN,12,9,3,0.75,81.0,117.5,115.5,136.0,135.5,-18.5,-20.0,0.526,2.41,18.1,0.169,0.739,0.45,0.098,0.579,0.613,99.6,100.65,83.88,174,0.458,172,100,13480,4973,118,5162,11219,9335,6850,1727,5677,7124,7141,8569,7537,5242,5476,9861,7525,2020-21
119,Lineups,-202324-203903-204060-1626220-1628378-,D. Favors - J. Clarkson - J. Ingles - R. O'Neale - D. Mitchell,1610612762,UTA,34,23,11,0.676,80.0,109.2,106.4,127.1,118.9,-17.9,-12.5,0.563,1.64,15.1,0.322,0.767,0.521,0.127,0.477,0.537,99.5,104.23,86.86,173,0.395,11,9,14790,5250,120,6148,9458,8631,6586,3283,7342,4641,6289,5396,8800,8211,7260,8268,8556,2020-21
120,Lineups,-2730-202699-1627788-1629003-1629680-,D. Howard - T. Harris - F. Korkmaz - S. Milton - M. Thybulle,1610612755,PHI,21,16,5,0.762,80.0,102.7,102.4,95.5,90.1,7.2,12.3,0.523,1.26,14.5,0.356,0.744,0.554,0.159,0.486,0.523,99.1,102.26,85.21,170,0.56,41,20,14448,4971,121,6424,5382,5366,6863,3960,7496,3515,7114,4728,9913,8135,7606,9157,5696,2020-21
