,GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PCT_FGA_2PT_RANK,PCT_FGA_3PT_RANK,PCT_PTS_2PT_RANK,PCT_PTS_2PT_MR_RANK,PCT_PTS_3PT_RANK,PCT_PTS_FB_RANK,PCT_PTS_FT_RANK,PCT_PTS_OFF_TOV_RANK,PCT_PTS_PAINT_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,Season
620,Lineups,-201937-1626157-1627774-,R. Rubio - K. Towns - J. Layman,1610612750,MIN,16,6,10,0.375,11.1,0.601,0.399,0.547,0.034,0.327,0.169,0.126,0.194,0.513,0.637,0.363,0.822,0.178,0.69,0.31,2861,3625,15994,10819,1136,9153,8812,6633,11609,8764,2749,10969,4306,4123,3280,13553,9328,5842,4193,13077,2020-21
621,Lineups,-1629004-1629650-1630177-,S. Mykhailiuk - M. Brown - T. Maledon,1610612760,OKC,19,2,17,0.105,11.1,0.669,0.331,0.551,0.052,0.292,0.071,0.157,0.107,0.499,0.44,0.56,0.78,0.22,0.529,0.471,2246,7835,17764,14332,1147,4739,13226,6460,10137,10531,10905,7852,11577,5073,11074,5760,10594,4578,12055,5216,2020-21
622,Lineups,-203115-1627750-1628420-,W. Barton - J. Murray - M. Morris,1610612743,DEN,28,16,12,0.571,11.1,0.649,0.351,0.527,0.103,0.346,0.135,0.127,0.18,0.424,0.482,0.518,0.793,0.207,0.577,0.423,1145,1038,16702,6090,1133,6233,11732,7712,5287,7647,4764,10873,5211,8676,9555,7279,10382,4788,9908,7327,2020-21
623,Lineups,-202692-203944-1629011-,A. Burks - J. Randle - M. Robinson,1610612752,NYK,15,6,9,0.4,11.0,0.714,0.286,0.541,0.093,0.295,0.087,0.164,0.115,0.448,0.455,0.545,0.833,0.167,0.556,0.444,3101,3625,15578,10210,1173,3134,14831,6985,6179,10402,9488,7192,11037,7267,10461,6238,8713,6038,10942,6152,2020-21
624,Lineups,-203078-203458-1629060-,B. Beal - A. Len - R. Hachimura,1610612764,WAS,34,20,14,0.588,11.0,0.759,0.241,0.672,0.145,0.169,0.101,0.159,0.129,0.528,0.543,0.457,0.904,0.096,0.595,0.405,689,637,17251,5966,1183,1768,16197,2277,2816,14370,8089,7654,9774,3699,6183,10651,6574,8602,9048,8221,2020-21
625,Lineups,-202711-203497-204060-,B. Bogdanovic - R. Gobert - J. Ingles,1610612762,UTA,57,38,19,0.667,11.0,0.516,0.484,0.411,0.04,0.428,0.107,0.16,0.112,0.372,0.476,0.524,0.751,0.249,0.589,0.411,39,32,17984,4073,1161,13932,4030,13576,11214,3931,7355,7515,11214,11770,9779,7055,11101,4077,9302,7969,2020-21
626,Lineups,-203991-1628989-1629631-,C. Capela - K. Huerter - D. Hunter,1610612737,ATL,16,7,9,0.438,11.0,0.647,0.353,0.523,0.062,0.288,0.078,0.189,0.122,0.461,0.584,0.416,0.865,0.135,0.659,0.341,2861,3179,15578,9705,1180,6310,11655,7937,9121,10735,10362,5122,10445,6678,4697,12137,7863,7305,5796,11475,2020-21
627,Lineups,-1626224-1629012-1630171-,C. Osman - C. Sexton - I. Okoro,1610612739,CLE,32,9,23,0.281,11.0,0.657,0.343,0.551,0.042,0.292,0.108,0.157,0.131,0.509,0.514,0.486,0.88,0.12,0.61,0.39,810,2397,18231,12718,1164,5841,12124,6477,11094,10527,7311,7816,9533,4237,7197,9637,7289,7862,8079,9180,2020-21
628,Lineups,-1626224-1628386-1629012-,C. Osman - J. Allen - C. Sexton,1610612739,CLE,31,8,23,0.258,11.0,0.627,0.373,0.523,0.06,0.313,0.076,0.164,0.093,0.463,0.492,0.508,0.857,0.143,0.596,0.404,883,2759,18231,12840,1166,7495,10470,7961,9391,9476,10528,7191,12390,6473,9291,7543,7963,6885,9010,8261,2020-21
629,Lineups,-202324-202711-1628378-,D. Favors - B. Bogdanovic - D. Mitchell,1610612762,UTA,52,38,14,0.731,11.0,0.54,0.46,0.425,0.059,0.431,0.104,0.144,0.129,0.365,0.384,0.616,0.764,0.236,0.538,0.462,97,32,17251,3483,1186,13019,4946,13135,9423,3425,7756,9064,9793,12060,12725,4109,10964,4214,11794,5477,2020-21
630,Lineups,-203516-1628407-1629643-,J. Ennis III - D. Bacon - C. Okeke,1610612753,ORL,16,3,13,0.188,11.0,0.689,0.311,0.575,0.145,0.288,0.083,0.137,0.119,0.43,0.532,0.468,0.838,0.162,0.608,0.392,2861,6231,16990,13839,1177,3948,14017,5143,2801,10735,9955,9864,10684,8299,6614,10219,8684,6489,8168,9101,2020-21
631,Lineups,-203200-203926-1626167-,J. Holiday - D. McDermott - M. Turner,1610612754,IND,38,20,18,0.526,11.0,0.614,0.386,0.551,0.051,0.322,0.135,0.128,0.148,0.5,0.526,0.474,0.915,0.085,0.635,0.365,479,637,17872,6835,1192,8419,9546,6478,10293,9011,4795,10842,7938,4412,6815,10019,6279,8898,6850,10418,2020-21
632,Lineups,-204001-1627827-1628973-,K. Porzingis - D. Finney-Smith - J. Brunson,1610612742,DAL,31,19,12,0.613,11.0,0.545,0.455,0.488,0.097,0.394,0.092,0.118,0.092,0.391,0.408,0.592,0.82,0.18,0.552,0.448,883,738,16702,5428,1174,12814,5151,10149,5805,5175,8982,11728,12445,10769,11984,4850,9380,5798,11196,6075,2020-21
633,Lineups,-203090-1626153-1627741-,M. Harkless - D. Wright - B. Hield,1610612758,SAC,18,7,11,0.389,11.0,0.608,0.392,0.571,0.03,0.33,0.146,0.099,0.19,0.541,0.519,0.481,0.769,0.231,0.588,0.412,2417,3179,16397,10709,1165,8811,9154,5603,11904,8633,3971,13134,4509,3334,7032,9772,10838,4267,9306,7883,2020-21
634,Lineups,-202694-202704-1627826-,M. Morris Sr. - R. Jackson - I. Zubac,1610612746,LAC,47,30,17,0.638,11.0,0.644,0.356,0.502,0.123,0.369,0.084,0.129,0.109,0.379,0.443,0.557,0.896,0.104,0.592,0.408,203,150,17764,5088,1178,6537,11428,9002,3938,6451,9824,10745,11450,11385,11002,5832,6799,8377,9163,8108,2020-21
635,Lineups,-202696-203082-203095-,N. Vucevic - T. Ross - E. Fournier,1610612753,ORL,20,10,10,0.5,11.0,0.595,0.405,0.462,0.12,0.388,0.101,0.15,0.133,0.341,0.569,0.431,0.841,0.159,0.667,0.333,2065,2128,15994,6963,1168,9858,8107,11383,4084,5436,8029,8488,9375,13111,5281,11553,8634,6544,4766,11586,2020-21
636,Lineups,-203497-203903-204060-,R. Gobert - J. Clarkson - J. Ingles,1610612762,UTA,63,45,18,0.714,11.0,0.484,0.516,0.416,0.014,0.44,0.089,0.144,0.122,0.402,0.471,0.529,0.713,0.287,0.571,0.429,15,12,17872,3588,1184,15470,2495,13446,12459,3223,9393,9113,10387,9818,9904,6928,12255,2923,10427,6844,2020-21
637,Lineups,-201566-1629060-1630166-,R. Westbrook - R. Hachimura - D. Avdija,1610612764,WAS,35,18,17,0.514,11.0,0.675,0.325,0.576,0.139,0.265,0.094,0.159,0.155,0.437,0.598,0.402,0.813,0.188,0.648,0.352,626,827,17764,6939,1193,4561,13404,5109,3083,11751,8853,7648,7268,7922,4441,12392,9609,5506,6208,11063,2020-21
638,Lineups,-202699-203118-203552-,T. Harris - M. Scott - S. Curry,1610612755,PHI,13,4,9,0.308,11.0,0.577,0.423,0.471,0.099,0.446,0.17,0.084,0.164,0.372,0.474,0.526,0.875,0.125,0.629,0.371,3657,5097,15578,12362,1176,10894,7071,10952,5645,3080,2728,13882,6445,11771,9814,6966,7369,7509,7101,10165,2020-21
639,Lineups,-1626179-1628970-1628984-,T. Rozier - M. Bridges - D. Graham,1610612766,CHA,49,22,27,0.449,11.0,0.497,0.503,0.406,0.06,0.438,0.092,0.156,0.149,0.346,0.607,0.393,0.816,0.184,0.695,0.305,155,463,18336,9517,1191,15271,2694,13702,9341,3274,8975,7963,7785,12955,3910,12924,9551,5627,4041,13230,2020-21
640,Lineups,-201152-202066-203897-,T. Young - G. Temple - Z. LaVine,1610612741,CHI,38,19,19,0.5,11.0,0.606,0.394,0.516,0.053,0.334,0.09,0.15,0.149,0.464,0.523,0.477,0.713,0.287,0.58,0.42,479,738,17984,6963,1169,8936,9029,8296,10058,8135,9247,8560,7836,6472,6916,9918,12253,2925,9781,7486,2020-21
641,Lineups,-201152-202696-1630172-,T. Young - N. Vucevic - P. Williams,1610612741,CHI,24,9,15,0.375,11.0,0.689,0.311,0.606,0.093,0.317,0.114,0.077,0.104,0.513,0.571,0.429,0.848,0.152,0.643,0.357,1515,2397,17469,10819,1181,3959,14006,4040,6177,9229,6734,14114,11770,4129,5003,11569,8416,6752,6393,10878,2020-21
642,Lineups,-1629636-1629731-1630171-,D. Garland - D. Wade - I. Okoro,1610612739,CLE,35,13,22,0.371,10.9,0.597,0.403,0.515,0.061,0.331,0.125,0.153,0.123,0.454,0.543,0.457,0.878,0.122,0.643,0.357,626,1490,18185,11015,1218,9732,8233,8369,9197,8574,5560,8214,10366,6987,6188,10634,7353,7825,6391,10880,2020-21
643,Lineups,-1627734-1627747-1628410-,D. Sabonis - C. LeVert - E. Sumner,1610612754,IND,18,8,10,0.444,10.9,0.665,0.335,0.605,0.087,0.267,0.164,0.128,0.139,0.518,0.589,0.411,0.814,0.186,0.64,0.36,2417,2759,15994,9533,1207,5520,12445,4088,6661,11683,3034,10768,8811,3989,4594,12238,9595,5579,6547,10724,2020-21
644,Lineups,-101150-201568-1630168-,L. Williams - D. Gallinari - O. Okongwu,1610612737,ATL,13,11,2,0.846,10.9,0.682,0.318,0.52,0.177,0.303,0.043,0.177,0.101,0.343,0.506,0.494,0.606,0.394,0.534,0.466,3657,1892,6774,2473,1200,4268,13697,8146,1871,9941,12434,5957,11938,13083,7409,9424,13514,1664,11884,5386,2020-21
645,Lineups,-1627736-1629006-1630162-,M. Beasley - J. Okogie - A. Edwards,1610612750,MIN,16,4,12,0.25,10.9,0.569,0.431,0.496,0.045,0.402,0.114,0.102,0.199,0.452,0.41,0.59,0.796,0.204,0.545,0.455,2861,5097,16702,12844,1206,11489,6476,9751,10820,4795,6707,12949,4115,7075,11946,4888,10355,4821,11401,5726,2020-21
646,Lineups,-1628970-1628984-1629667-,M. Bridges - D. Graham - J. McDaniels,1610612766,CHA,19,5,14,0.263,10.9,0.458,0.542,0.428,0.023,0.48,0.104,0.092,0.131,0.405,0.653,0.347,0.887,0.113,0.753,0.247,2246,4256,17251,12823,1212,15897,2068,13052,12219,2324,7784,13502,9586,9648,3100,13734,7124,8051,2437,14834,2020-21
647,Lineups,-203935-1627759-1629057-,M. Smart - J. Brown - R. Williams III,1610612738,BOS,29,17,12,0.586,10.9,0.575,0.425,0.497,0.072,0.407,0.13,0.097,0.152,0.424,0.557,0.443,0.871,0.129,0.668,0.332,1053,927,16702,5990,1204,11038,6927,9731,8083,4632,5181,13269,7581,8668,5607,11227,7693,7485,4763,12508,2020-21
648,Lineups,-202331-202695-1627826-,P. George - K. Leonard - I. Zubac,1610612746,LAC,38,29,9,0.763,10.9,0.611,0.389,0.488,0.129,0.389,0.093,0.123,0.164,0.36,0.42,0.58,0.829,0.171,0.562,0.438,479,179,15578,2987,1219,8656,9309,10097,3600,5402,8888,11376,6474,12380,11719,5115,9164,6014,10748,6523,2020-21
649,Lineups,-203501-1626196-1627827-,T. Hardaway Jr. - J. Richardson - D. Finney-Smith,1610612742,DAL,52,30,22,0.577,10.9,0.553,0.447,0.49,0.09,0.366,0.121,0.144,0.118,0.4,0.427,0.573,0.813,0.188,0.555,0.445,97,150,18185,6074,1210,12377,5588,10010,6443,6580,6024,9131,10852,9846,11564,5270,9609,5506,11123,6148,2020-21
650,Lineups,-203085-203457-1630193-,A. Rivers - N. Noel - I. Quickley,1610612752,NYK,14,6,8,0.429,10.8,0.572,0.428,0.443,0.082,0.427,0.044,0.13,0.155,0.361,0.414,0.586,0.578,0.422,0.478,0.522,3335,3625,15036,9771,1242,11139,6825,12446,7166,3936,12392,10655,7218,12331,11869,4965,13714,1464,14168,3090,2020-21
651,Lineups,-203078-1629060-1629726-,B. Beal - R. Hachimura - G. Mathews,1610612764,WAS,29,16,13,0.552,10.8,0.714,0.286,0.598,0.134,0.216,0.097,0.186,0.152,0.465,0.536,0.464,0.778,0.222,0.583,0.417,1053,1038,16990,6531,1238,2910,14833,4358,3281,13360,8481,5372,7531,6426,6470,10346,10609,4416,9690,7579,2020-21
652,Lineups,-1626174-1627863-1628425-,C. Wood - D. House Jr. - S. Brown,1610612745,HOU,15,6,9,0.4,10.8,0.563,0.437,0.468,0.033,0.38,0.102,0.152,0.182,0.435,0.565,0.435,0.87,0.13,0.672,0.328,3101,3625,15578,10210,1246,11753,6212,11124,11680,5785,7981,8355,4980,8003,5388,11444,7720,7431,4706,12565,2020-21
653,Lineups,-1626153-1626158-1627741-,D. Wright - R. Holmes - B. Hield,1610612758,SAC,19,9,10,0.474,10.8,0.625,0.375,0.558,0.046,0.314,0.145,0.128,0.199,0.512,0.526,0.474,0.8,0.2,0.601,0.399,2246,2397,15994,9166,1229,7569,10396,6129,10714,9412,4027,10815,4100,4189,6761,10024,9829,4837,8417,8854,2020-21
654,Lineups,-1628374-1628976-1630172-,L. Markkanen - W. Carter Jr. - P. Williams,1610612741,CHI,13,4,9,0.308,10.8,0.598,0.402,0.451,0.076,0.396,0.111,0.153,0.122,0.375,0.508,0.492,0.842,0.158,0.631,0.369,3657,5097,15578,12362,1241,9639,8324,11953,7724,5104,6902,8256,10461,11536,7371,9459,8577,6558,7034,10235,2020-21
655,Lineups,-201566-202722-203078-,R. Westbrook - D. Bertans - B. Beal,1610612764,WAS,43,23,20,0.535,10.8,0.652,0.348,0.531,0.114,0.257,0.113,0.212,0.136,0.417,0.445,0.555,0.952,0.048,0.568,0.432,294,396,18079,6749,1245,6099,11866,7508,4479,12086,6765,3798,9044,9050,10805,6029,5527,9636,10494,6777,2020-21
656,Lineups,-203524-203991-203992-,S. Hill - C. Capela - B. Bogdanovic,1610612737,ATL,31,23,8,0.742,10.8,0.594,0.406,0.472,0.082,0.41,0.094,0.118,0.134,0.391,0.457,0.543,0.816,0.184,0.588,0.412,883,396,15036,3419,1223,9860,8105,10896,7250,4462,8883,11867,9213,10757,10418,6416,9553,5616,9305,7966,2020-21
657,Lineups,-203501-204001-1626196-,T. Hardaway Jr. - K. Porzingis - J. Richardson,1610612742,DAL,34,22,12,0.647,10.8,0.556,0.444,0.477,0.087,0.387,0.103,0.136,0.081,0.39,0.409,0.591,0.764,0.236,0.534,0.466,689,463,16702,4981,1237,12103,5862,10674,6768,5471,7827,10010,12957,10807,11973,4861,10965,4211,11886,5385,2020-21
658,Lineups,-1626179-1628970-1629023-,T. Rozier - M. Bridges - P. Washington,1610612766,CHA,51,24,27,0.471,10.8,0.522,0.478,0.433,0.056,0.434,0.109,0.133,0.134,0.377,0.605,0.395,0.823,0.177,0.692,0.308,114,329,18336,9195,1227,13728,4237,12812,9784,3353,7194,10354,9260,11466,3935,12899,9322,5856,4078,13112,2020-21
659,Lineups,-202684-203935-1628464-,T. Thompson - M. Smart - D. Theis,1610612738,BOS,13,7,6,0.538,10.8,0.686,0.314,0.579,0.124,0.27,0.11,0.152,0.16,0.455,0.544,0.456,0.875,0.125,0.622,0.378,3657,3179,13463,6667,1222,4122,13843,5037,3919,11595,7143,8346,6759,6905,6173,10661,7369,7509,7481,9777,2020-21
660,Lineups,-201961-203924-1630180-,W. Ellington - J. Grant - S. Bey,1610612765,DET,23,5,18,0.217,10.8,0.546,0.454,0.441,0.088,0.392,0.077,0.167,0.1,0.353,0.574,0.426,0.912,0.088,0.699,0.301,1641,4256,17872,13552,1247,12681,5283,12493,6580,5254,10483,6731,12073,12623,4985,11848,6331,8836,3956,13314,2020-21
661,Lineups,-203469-1626179-1630163-,C. Zeller - T. Rozier - L. Ball,1610612766,CHA,29,13,16,0.448,10.7,0.622,0.378,0.546,0.075,0.324,0.16,0.13,0.161,0.471,0.561,0.439,0.81,0.19,0.632,0.368,1053,1490,17616,9520,1260,7903,10062,6669,7851,8884,3209,10629,6706,6113,5489,11345,9695,5445,6964,10307,2020-21
662,Lineups,-1629647-1630177-1630197-,D. Bazley - T. Maledon - A. Pokusevski,1610612760,OKC,19,4,15,0.211,10.7,0.627,0.373,0.521,0.066,0.341,0.062,0.137,0.109,0.455,0.445,0.555,0.896,0.104,0.582,0.418,2246,5097,17469,13574,1256,7521,10443,8073,8704,7846,11564,9856,11442,6906,10799,6033,6802,8372,9704,7563,2020-21
663,Lineups,-2730-1629003-1629680-,D. Howard - S. Milton - M. Thybulle,1610612755,PHI,56,41,15,0.732,10.7,0.672,0.328,0.546,0.099,0.296,0.107,0.158,0.14,0.447,0.427,0.573,0.893,0.107,0.551,0.449,45,18,17469,3480,1268,4672,13293,6660,5630,10394,7414,7704,8699,7330,11562,5272,6877,8301,11241,6030,2020-21
664,Lineups,-1627788-1629003-1629680-,F. Korkmaz - S. Milton - M. Thybulle,1610612755,PHI,42,31,11,0.738,10.7,0.655,0.345,0.51,0.086,0.318,0.113,0.173,0.137,0.424,0.423,0.577,0.883,0.117,0.558,0.442,330,130,16397,3439,1250,5924,12041,8668,6836,9211,6815,6337,8928,8682,11622,5212,7198,7980,10879,6392,2020-21
665,Lineups,-203914-1628964-1630175-,G. Harris - M. Bamba - C. Anthony,1610612753,ORL,13,2,11,0.154,10.7,0.633,0.367,0.525,0.088,0.303,0.114,0.172,0.071,0.438,0.333,0.667,0.7,0.3,0.435,0.565,3657,7835,16397,14078,1267,7223,10742,7837,6641,9932,6669,6412,13327,7888,13427,2686,12335,2778,14819,2452,2020-21
666,Lineups,-203210-1628408-1628420-,J. Green - P. Dozier - M. Morris,1610612743,DEN,20,14,6,0.7,10.7,0.573,0.427,0.466,0.094,0.411,0.086,0.123,0.19,0.372,0.491,0.509,0.851,0.149,0.624,0.376,2065,1332,13463,3835,1255,11115,6850,11239,6083,4434,9645,11368,4511,11733,9313,7517,8366,6810,7434,9837,2020-21
667,Lineups,-1629652-1629676-1630177-,L. Dort - I. Roby - T. Maledon,1610612760,OKC,32,9,23,0.281,10.7,0.58,0.42,0.465,0.027,0.343,0.102,0.191,0.138,0.439,0.446,0.554,0.814,0.186,0.567,0.433,810,2397,18231,12718,1262,10749,7214,11263,12070,7744,7933,4968,8844,7847,10794,6040,9595,5579,10537,6734,2020-21
668,Lineups,-201939-203145-1626172-,S. Curry - K. Bazemore - K. Looney,1610612744,GSW,39,21,18,0.538,10.7,0.538,0.462,0.45,0.065,0.432,0.14,0.118,0.177,0.385,0.596,0.404,0.822,0.178,0.684,0.316,438,548,17872,6667,1269,13153,4812,12035,8803,3404,4387,11728,5416,11059,4454,12380,9338,5838,4350,12921,2020-21
669,Lineups,-203107-203897-1630172-,T. Satoransky - Z. LaVine - P. Williams,1610612741,CHI,41,17,24,0.415,10.7,0.689,0.311,0.585,0.071,0.303,0.138,0.113,0.116,0.513,0.605,0.395,0.79,0.21,0.653,0.347,364,927,18272,10147,1261,3943,14022,4804,8233,9939,4578,12192,10916,4120,3930,12902,10417,4761,6026,11245,2020-21
670,Lineups,-202692-203944-1629628-,A. Burks - J. Randle - R. Barrett,1610612752,NYK,43,23,20,0.535,10.6,0.681,0.319,0.521,0.089,0.319,0.097,0.16,0.139,0.432,0.426,0.574,0.864,0.136,0.553,0.447,294,396,18079,6749,1271,4337,13628,8075,6554,9182,8566,7514,8780,8161,11576,5254,7877,7264,11169,6085,2020-21
671,Lineups,-203076-203471-1628398-,A. Davis - D. Schroder - K. Kuzma,1610612747,LAL,30,20,10,0.667,10.6,0.682,0.318,0.605,0.11,0.275,0.102,0.12,0.117,0.494,0.486,0.514,0.908,0.092,0.584,0.416,966,637,15994,4073,1303,4269,13696,4089,4773,11221,7994,11564,10862,5158,9451,7383,6495,8681,9526,7745,2020-21
672,Lineups,-2738-1628389-1629639-,A. Iguodala - B. Adebayo - T. Herro,1610612748,MIA,38,20,18,0.526,10.6,0.569,0.431,0.507,0.077,0.334,0.085,0.159,0.159,0.43,0.6,0.4,0.889,0.111,0.688,0.312,479,637,17872,6835,1305,11472,6493,8804,7719,8137,9706,7598,6845,8296,3973,12403,6918,8062,4238,13033,2020-21
673,Lineups,-203110-203145-203952-,D. Green - K. Bazemore - A. Wiggins,1610612744,GSW,48,27,21,0.563,10.6,0.55,0.45,0.468,0.068,0.398,0.139,0.134,0.158,0.4,0.603,0.397,0.85,0.15,0.693,0.307,177,226,18133,6348,1274,12554,5411,11126,8487,5032,4457,10192,6954,9846,3958,12876,8370,6808,4077,13194,2020-21
674,Lineups,-202330-203469-1629023-,G. Hayward - C. Zeller - P. Washington,1610612766,CHA,21,13,8,0.619,10.6,0.6,0.4,0.472,0.05,0.408,0.19,0.12,0.152,0.422,0.629,0.371,0.921,0.079,0.736,0.264,1903,1490,15036,5352,1288,9156,8352,10901,10326,4585,2132,11615,7549,8751,3421,13413,6095,9073,2964,14307,2020-21
675,Lineups,-1628404-1629637-1630184-,J. Hart - J. Hayes - K. Lewis Jr.,1610612740,NOP,18,8,10,0.444,10.6,0.656,0.344,0.538,0.065,0.29,0.142,0.172,0.151,0.473,0.624,0.376,0.956,0.044,0.712,0.288,2417,2759,15994,9533,1278,5843,12122,7163,8824,10572,4291,6396,7687,6032,3605,13229,5504,9674,3624,13647,2020-21
676,Lineups,-203200-203926-1627763-,J. Holiday - D. McDermott - M. Brogdon,1610612754,IND,46,22,24,0.478,10.6,0.6,0.4,0.532,0.041,0.345,0.126,0.123,0.156,0.491,0.542,0.458,0.932,0.068,0.66,0.34,221,463,18272,9126,1306,9616,8349,7468,11095,7673,5498,11365,7088,5259,6208,10626,5867,9311,5780,11491,2020-21
677,Lineups,-203087-203200-1627763-,J. Lamb - J. Holiday - M. Brogdon,1610612754,IND,23,9,14,0.391,10.6,0.551,0.449,0.458,0.045,0.395,0.099,0.147,0.147,0.412,0.5,0.5,0.816,0.184,0.615,0.385,1641,2397,17251,10695,1283,12465,5500,11664,10786,5126,8356,8790,7970,9320,7465,7623,9553,5616,7753,9388,2020-21
678,Lineups,-1629006-1630162-1630183-,J. Okogie - A. Edwards - J. McDaniels,1610612750,MIN,32,13,19,0.406,10.6,0.535,0.465,0.423,0.043,0.406,0.122,0.171,0.206,0.38,0.485,0.515,0.776,0.224,0.599,0.401,810,1490,17984,10201,1296,13231,4734,13199,10954,4636,6010,6479,3667,11340,9474,7360,10768,4410,8939,8331,2020-21
679,Lineups,-1629650-1629676-1630197-,M. Brown - I. Roby - A. Pokusevski,1610612760,OKC,19,4,15,0.211,10.6,0.687,0.313,0.544,0.06,0.302,0.113,0.154,0.123,0.484,0.352,0.648,0.725,0.275,0.453,0.547,2246,5097,17469,13574,1290,4068,13897,6867,9318,9962,6760,8202,10315,5519,13314,3518,11970,3201,14589,2682,2020-21
680,Lineups,-201144-203903-1627777-,M. Conley - J. Clarkson - G. Niang,1610612762,UTA,48,34,14,0.708,10.6,0.455,0.545,0.399,0.017,0.478,0.113,0.122,0.138,0.382,0.508,0.492,0.757,0.243,0.619,0.381,177,76,17251,3768,1272,15938,2027,14344,12407,2328,6790,11406,8904,11214,7370,9464,11060,4117,7655,9616,2020-21
681,Lineups,-201144-203903-204060-,M. Conley - J. Clarkson - J. Ingles,1610612762,UTA,38,24,14,0.632,10.6,0.455,0.545,0.388,0.01,0.469,0.091,0.143,0.125,0.379,0.535,0.465,0.752,0.248,0.632,0.368,479,329,17251,5156,1293,15937,2028,14523,12503,2512,9080,9423,10035,11390,6500,10334,11100,4078,6966,10242,2020-21
682,Lineups,-200782-201569-1626174-,P. Tucker - E. Gordon - C. Wood,1610612745,HOU,13,7,6,0.538,10.6,0.573,0.427,0.486,0.04,0.415,0.107,0.099,0.212,0.446,0.407,0.593,0.694,0.306,0.511,0.489,3657,3179,13463,6667,1284,11107,6858,10236,11235,4300,7350,13158,3424,7350,12004,4829,12427,2749,12455,4811,2020-21
683,Lineups,-201937-1627774-1629020-,R. Rubio - J. Layman - J. Vanderbilt,1610612750,MIN,18,5,13,0.278,10.6,0.643,0.357,0.557,0.071,0.314,0.117,0.129,0.181,0.486,0.556,0.444,0.864,0.136,0.64,0.36,2417,4256,16990,12730,1294,6539,11422,6144,8147,9418,6494,10751,5156,5438,5617,11044,7877,7264,6580,10691,2020-21
684,Lineups,-201566-203078-203458-,R. Westbrook - B. Beal - A. Len,1610612764,WAS,37,21,16,0.568,10.6,0.751,0.249,0.649,0.154,0.211,0.105,0.14,0.152,0.495,0.521,0.479,0.887,0.113,0.586,0.414,524,548,17616,6317,1279,1831,16134,3012,2417,13555,7665,9584,7527,5152,6968,9866,7124,8051,9430,7840,2020-21
685,Lineups,-201586-201587-202704-,S. Ibaka - N. Batum - R. Jackson,1610612746,LAC,27,15,12,0.556,10.6,0.604,0.396,0.491,0.112,0.392,0.116,0.116,0.142,0.379,0.491,0.509,0.89,0.11,0.63,0.37,1237,1178,16702,6399,1291,9043,8922,9952,4568,5241,6519,11916,8520,11350,9313,7517,6915,8262,7074,10197,2020-21
686,Lineups,-1629004-1629676-1630177-,S. Mykhailiuk - I. Roby - T. Maledon,1610612760,OKC,13,3,10,0.231,10.6,0.693,0.307,0.566,0.072,0.269,0.097,0.165,0.068,0.495,0.367,0.633,0.68,0.32,0.442,0.558,3657,6231,15994,13429,1286,3781,14184,5742,8138,11624,8528,7112,13417,5149,13082,3752,12531,2637,14760,2510,2020-21
687,Lineups,-203501-204001-1628973-,T. Hardaway Jr. - K. Porzingis - J. Brunson,1610612742,DAL,40,25,15,0.625,10.6,0.57,0.43,0.499,0.096,0.352,0.122,0.148,0.088,0.403,0.446,0.554,0.803,0.197,0.56,0.44,400,288,17469,5200,1289,11449,6516,9672,5851,7341,5923,8657,12654,9764,10791,6042,9816,5362,10795,6476,2020-21
688,Lineups,-203501-204001-1629029-,T. Hardaway Jr. - K. Porzingis - L. Doncic,1610612742,DAL,38,23,15,0.605,10.6,0.534,0.466,0.468,0.107,0.373,0.073,0.159,0.081,0.361,0.434,0.566,0.744,0.256,0.542,0.458,479,396,17469,5495,1281,13265,4700,11128,5017,6344,10762,7623,12944,12315,11220,5612,11718,3460,11637,5634,2020-21
689,Lineups,-203115-1628420-1629008-,W. Barton - M. Morris - M. Porter Jr.,1610612743,DEN,29,19,10,0.655,10.6,0.651,0.349,0.563,0.123,0.32,0.147,0.117,0.131,0.44,0.53,0.47,0.867,0.133,0.623,0.377,1053,738,15994,4923,1297,6132,11833,5871,3929,9107,3941,11879,9551,7797,6656,10178,7763,7413,7475,9796,2020-21
690,Lineups,-203382-1627832-1628384-,A. Baynes - F. VanVleet - O. Anunoby,1610612761,TOR,25,11,14,0.44,10.5,0.525,0.475,0.455,0.072,0.433,0.128,0.112,0.143,0.383,0.468,0.532,0.825,0.175,0.607,0.393,1401,1892,17251,9692,1308,13640,4321,11757,8105,3381,5348,12224,8508,11205,10022,6811,9252,5919,8225,9046,2020-21
