,Lineup,Tm,Season,G,MP,Tm,Opp,Pace,FG,FGA,FG%,3P,3PA,3P%,eFG%,FT,FTA,FT%,PTS
78,G. Dragić | W. Ellington | J. Johnson | T. Johnson | K. Olynyk,MIA,2017-18,24,71.7,149,140,96.7,+5.1,+1.5,+.050,+1.9,+5.4,-.004,+.060,-10.2,-9.1,-.116,+1.8
79,B. Griffin | W. Johnson | D. Jordan | A. Rivers | S. Thornwell,LAC,2017-18,7,64.8,123,127,92.7,+0.5,+8.4,-.038,+1.2,+9.0,-.075,-0.038,-0.5,-2.7,+.076,+1.7
80,B. Bogdanović | W. Cauley-Stein | D. Fox | B. Hield | S. Labissière,SAC,2017-18,15,81.7,175,170,101.4,+3.5,+5.1,+.015,-5.5,-11.3,-.046,-0.022,0.0,-3.0,+.112,+1.5
81,J. Crawford | T. Gibson | J. Teague | K. Towns | A. Wiggins,MIN,2017-18,28,105.0,208,208,95.1,+0.5,-5.8,+.037,-5.3,-10.1,-.037,+.012,+5.8,+5.3,+.056,+1.4
82,S. Adams | C. Anthony | P. George | J. Grant | R. Westbrook,OKC,2017-18,22,121.0,253,257,101.2,+3.8,+4.9,+.017,-1.4,+0.4,-.055,+.005,-4.7,-9.3,+.074,+1.4
83,B. Adebayo | G. Dragić | J. Johnson | T. Johnson | J. Richardson,MIA,2017-18,14,85.6,175,179,99.2,+8.8,+3.0,+.088,+3.1,+4.5,+.044,+.103,-19.4,-20.4,-.225,+1.3
84,J. Crowder | R. Gobert | J. Ingles | D. Mitchell | R. O'Neale,UTA,2017-18,14,49.0,95,100,95.6,+2.1,+7.6,-.016,+8.7,+10.7,+.189,+.029,-11.5,-14.3,-.058,+1.3
85,M. Harkless | D. Lillard | C. McCollum | J. Nurkić | N. Vonleh,POR,2017-18,10,95.4,192,196,97.6,+1.8,-1.3,+.028,-0.3,-3.1,+.036,+.027,-2.3,-1.7,-.048,+1.1
86,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,
88,G. Dragić | J. Johnson | T. Johnson | J. Richardson | H. Whiteside,MIA,2017-18,26,201.4,413,420,99.2,+3.1,+3.4,+.018,-1.8,-4.4,-.006,+.005,-3.3,-4.4,+.014,+1.0
89,G. Hill | R. Hood | L. James | L. Nance | J. Smith,CLE,2017-18,7,56.4,111,112,94.8,+3.1,-1.0,+.038,+1.0,-0.6,+.041,+.044,-6.1,-6.1,-.078,+1.0
90,J. Grant | J. Holiday | Z. LaVine | R. Lopez | L. Markkanen,CHI,2017-18,8,105.6,219,217,99.1,-0.4,-0.8,.000,+1.8,+1.6,+.051,+.010,-0.1,+0.3,-.019,+0.9
91,R. Bullock | A. Drummond | R. Jackson | S. Johnson | A. Tolliver,DET,2017-18,8,70.2,139,139,95.1,0.0,+7.2,-.034,+3.6,-1.4,+.141,-0.018,-2.9,-4.3,+.017,+0.7
92,K. Bazemore | T. Cavanaugh | E. İlyasova | T. Prince | D. Schröder,ATL,2017-18,8,52.8,108,105,96.8,-0.3,+3.1,-.021,+1.5,-1.0,+.056,-0.016,-0.2,-2.2,+.126,+0.5
93,S. Adams | C. Anthony | C. Brewer | P. George | R. Westbrook,OKC,2017-18,16,342.9,740,727,102.7,-2.5,+2.8,-.044,-0.7,-1.3,-.008,-0.050,+6.1,+11.6,-.101,+0.4
94,B. Bogdanović | C. Joseph | V. Oladipo | D. Sabonis | T. Young,IND,2017-18,35,88.9,177,181,96.7,+6.5,-1.4,+.081,-2.5,-3.7,-.033,+.068,-10.2,-9.0,-.163,+0.3
95,D. Bender | D. Booker | A. Len | E. Payton | T. Warren,PHO,2017-18,6,69.7,151,147,102.6,-1.2,-2.4,.000,+1.0,-7.4,+.173,+.008,+1.7,+1.5,+.030,+0.3
96,D. Howard | M. Kidd-Gilchrist | J. Lamb | K. Walker | M. Williams,CHO,2017-18,25,231.0,471,472,98.0,-0.1,-4.5,+.021,-6.1,-17.5,+.010,-0.010,+6.6,+13.2,-.118,+0.2
97,J. Barea | K. Collinsworth | Y. Ferrell | D. Nowitzki | D. Powell,DAL,2017-18,8,52.1,99,102,92.6,+1.2,+16.6,-.071,-3.7,-1.0,-.098,-0.102,+1.4,-2.5,+.222,+0.2
98,S. Dekker | M. Harrell | M. Teodosić | S. Thornwell | L. Williams,LAC,2017-18,13,61.3,126,129,99.9,-1.4,-12.1,+.053,-5.3,-9.6,-.079,+.029,+8.3,+12.3,-.064,+0.2
99,Á. Abrines | S. Adams | C. Anthony | P. George | R. Westbrook,OKC,2017-18,38,196.1,424,402,101.1,-1.1,+3.6,-.031,+0.3,+1.5,-.009,-0.032,+2.0,+4.0,-.059,+0.1
100,J. Bayless | R. Covington | A. Johnson | D. Šarić | B. Simmons,PHI,2017-18,20,69.7,144,141,98.1,+7.7,+10.2,+.039,-1.0,+0.1,-.033,+.024,-14.4,-13.8,-.196,0.0
101,D. Augustin | E. Fournier | A. Gordon | J. Simmons | N. Vučević,ORL,2017-18,16,190.8,401,395,100.1,-1.9,-6.6,+.015,+3.1,+1.3,+.091,+.037,+0.6,+3.0,-.084,-0.1
102,N. Batum | T. Graham | D. Howard | K. Walker | M. Williams,CHO,2017-18,14,81.3,170,169,100.1,-3.8,-9.4,+.010,+0.5,+6.9,-.075,+.020,+7.0,+9.9,-.043,-0.1
103,B. Griffin | W. Reed | M. Teodosić | T. Wallace | L. Williams,LAC,2017-18,5,56.9,121,120,101.7,-5.4,-12.4,+.009,+6.5,+6.4,+.128,+.054,+4.0,+4.8,+.003,-0.2
104,L. Ball | K. Caldwell-Pope | B. Ingram | B. Lopez | J. Randle,LAL,2017-18,12,104.9,228,228,104.4,-2.6,-8.3,+.015,-1.3,-0.4,-.035,+.015,+6.1,+7.0,+.034,-0.4
105,R. Bullock | A. Drummond | S. Johnson | I. Smith | A. Tolliver,DET,2017-18,19,75.7,163,161,102.7,+3.8,+1.4,+.036,-1.4,-5.3,+.034,+.026,-7.0,-5.2,-.141,-0.8
106,T. Harris | W. Johnson | D. Jordan | A. Rivers | M. Teodosić,LAC,2017-18,7,65.7,134,132,97.2,+0.1,+5.3,-.023,+3.6,+6.3,+.029,-0.009,-4.6,-4.7,-.111,-0.8
107,C. Felício | J. Holiday | L. Markkanen | D. Nwaba | C. Payne,CHI,2017-18,6,66.5,142,139,101.5,+2.7,+4.5,+.008,+2.5,-6.5,+.128,+.017,-8.8,-8.1,-.179,-0.9
0,J. Jack | E. Kanter | C. Lee | D. McDermott | K. Porziņģis,NYK,2017-18,20,53.5,112,114,101.4,+1.6,+3.4,+.002,-4.3,-4.8,-.100,-0.022,+0.2,-0.7,+.052,-1.0
1,M. Belinelli | T. Cavanaugh | J. Collins | M. Delaney | I. Taylor,ATL,2017-18,8,54.9,108,105,93.1,-0.2,+4.0,-.022,-0.3,-1.8,+.010,-0.026,-0.2,+1.5,-.095,-1.0
2,H. Barnes | Y. Ferrell | W. Matthews | S. Mejri | D. Smith,DAL,2017-18,35,183.7,362,372,95.9,+0.3,+2.9,-.012,-0.8,-0.5,-.018,-0.019,-0.8,-6.4,+.147,-1.1
3,Q. Acy | D. Carroll | A. Crabbe | S. Dinwiddie | R. Hollis-Jefferson,BRK,2017-18,22,68.5,138,140,97.4,-2.3,+8.4,-.077,+9.5,+24.9,-.025,-0.028,-6.1,-6.0,-.037,-1.2
4,D. Favors | J. Ingles | J. Jerebko | D. Mitchell | R. Rubio,UTA,2017-18,23,172.9,339,339,94.1,+0.9,+9.7,-.045,+0.9,+7.4,-.067,-0.048,-3.8,-6.8,+.095,-1.2
5,B. Beal | M. Morris | K. Oubre | O. Porter | J. Wall,WAS,2017-18,16,86.3,188,180,102.3,+1.0,-2.5,+.026,0.0,-8.5,+.089,+.029,-3.3,-2.5,-.041,-1.3
6,K. Bazemore | D. Dedmon | E. İlyasova | T. Prince | D. Schröder,ATL,2017-18,18,91.5,185,191,98.7,-3.5,+1.2,-.046,+0.3,-7.6,+.115,-0.045,+5.3,+1.7,+.197,-1.4
7,B. Beal | M. Gortat | M. Morris | K. Oubre | J. Wall,WAS,2017-18,20,100.3,211,208,100.3,-0.5,-7.4,+.034,+2.3,+2.0,+.066,+.052,-2.7,+4.4,-.214,-1.5
8,G. Dragić | T. Johnson | K. Olynyk | J. Richardson | H. Whiteside,MIA,2017-18,6,74.4,154,151,98.5,+3.7,+11.4,-.024,-0.2,+2.2,-.050,-0.030,-8.8,-7.5,-.153,-1.6
9,W. Barton | G. Harris | N. Jokić | T. Lyles | J. Murray,DEN,2017-18,22,81.6,178,158,98.9,-6.4,-8.3,-.031,+1.8,+11.0,-.078,-0.014,+9.2,+11.1,+.004,-1.7
10,L. Ball | K. Caldwell-Pope | B. Ingram | K. Kuzma | B. Lopez,LAL,2017-18,19,224.3,484,478,102.9,+0.1,-0.7,+.005,+1.8,+4.8,+.005,+.015,-3.9,-1.5,-.147,-1.9
11,M. Belinelli | J. Collins | D. Dedmon | M. Delaney | T. Prince,ATL,2017-18,12,49.1,104,105,102.3,-3.5,-1.1,-.037,+2.0,+7.9,-.014,-0.024,+3.1,+2.1,+.054,-1.9
12,J. Brown | A. Horford | K. Irving | J. Tatum | D. Theis,BOS,2017-18,10,50.1,104,103,99.2,-2.3,-7.6,+.009,+3.8,+4.5,+.073,+.035,-1.1,-3.1,+.041,-2.0
13,E. Fournier | A. Gordon | E. Payton | T. Ross | N. Vučević,ORL,2017-18,11,179.3,380,380,101.7,+0.3,-2.6,+.018,-0.5,+5.0,-.104,+.017,-2.1,0.0,-.119,-2.1
14,D. Brooks | M. Chalmers | M. Gasol | J. Green | C. Parsons,MEM,2017-18,7,70.1,135,136,92.7,+2.5,+2.8,+.014,-2.1,-2.8,-.042,-0.001,-5.1,-11.7,+.262,-2.2
15,K. Caldwell-Pope | T. Ennis | B. Ingram | B. Lopez | J. Randle,LAL,2017-18,6,59.6,124,128,101.5,+2.8,+6.9,-.001,-2.8,-0.7,-.086,-0.022,-5.0,-7.3,+.023,-2.2
16,D. Cousins | A. Davis | J. Holiday | E. Moore | R. Rondo,NOP,2017-18,28,407.2,861,847,100.7,-0.6,-3.3,+.011,-3.7,-6.9,-.039,-0.007,+2.7,+2.0,+.077,-2.2
17,Q. Cook | K. Durant | D. Green | K. Looney | K. Thompson,GSW,2017-18,8,49.2,104,102,100.5,+1.0,-9.6,+.063,-1.2,-2.6,-.004,+.064,-3.1,-3.2,-.043,-2.4
18,D. Bacon | M. Carter-Williams | F. Kaminsky | J. Lamb | C. Zeller,CHO,2017-18,7,54.0,113,111,99.5,-5.9,+6.5,-.102,-2.8,-11.2,+.008,-0.122,+12.1,+14.7,-.020,-2.6
19,D. Favors | J. Ingles | D. Mitchell | R. Rubio | T. Sefolosha,UTA,2017-18,16,116.6,231,231,95.1,-1.3,-2.6,+.001,+3.0,+0.4,+.097,+.020,-3.0,-4.3,+.013,-2.6
20,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,
22,A. Davis | J. Holiday | D. Miller | N. Mirotić | E. Moore,NOP,2017-18,18,50.5,108,105,101.2,+2.6,+0.3,+.028,-9.7,-4.7,-.247,-0.026,+1.5,-0.5,+.100,-3.0
23,C. Brewer | J. Clarkson | J. Hart | K. Kuzma | J. Randle,LAL,2017-18,18,111.6,222,225,96.1,-3.0,-12.7,+.032,-5.2,-8.6,-.075,+.011,+7.8,+12.0,-.038,-3.4
24,N. Bjelica | J. Crawford | G. Dieng | T. Jones | A. Wiggins,MIN,2017-18,46,124.8,262,269,102.1,-5.7,-5.6,-.036,-0.5,-9.4,+.081,-0.036,+8.4,+9.6,+.056,-3.6
25,B. Griffin | W. Johnson | D. Jordan | A. Rivers | L. Williams,LAC,2017-18,15,102.5,200,198,93.2,-2.9,-3.4,-.015,+5.4,+6.2,+.091,+.018,-3.2,-4.7,+.038,-3.6
26,S. Adams | C. Anthony | T. Ferguson | P. George | R. Westbrook,OKC,2017-18,30,235.2,480,477,97.6,+0.1,+6.1,-.029,-0.5,+0.6,-.024,-0.036,-3.4,-1.6,-.113,-3.7
27,N. Batum | D. Howard | J. Lamb | K. Walker | M. Williams,CHO,2017-18,30,73.4,160,156,103.4,-4.8,-7.2,-.018,+0.3,-9.0,+.147,-0.010,+5.3,+3.8,+.110,-3.9
28,L. Galloway | L. Kennard | E. Moreland | I. Smith | A. Tolliver,DET,2017-18,13,64.1,127,126,94.8,-0.3,+8.0,-.040,+2.3,+14.7,-.105,-0.034,-5.6,-10.4,+.149,-4.0
29,J. Jack | E. Kanter | C. Lee | K. Porziņģis | L. Thomas,NYK,2017-18,24,303.2,596,605,95.1,+1.5,0.0,+.016,-4.9,-16.6,+.077,-0.010,-2.3,-3.7,+.046,-4.1
30,G. Hill | L. James | C. Osman | J. Smith | T. Thompson,CLE,2017-18,7,103.4,200,204,93.8,-2.5,+1.9,-.036,+0.2,-0.4,+.012,-0.036,+0.7,+0.8,+.008,-4.1
31,R. Covington | J. Embiid | T. McConnell | D. Šarić | B. Simmons,PHI,2017-18,19,49.6,96,96,92.9,-2.1,-4.2,-.003,-8.3,-9.4,-.172,-0.046,+8.3,+8.3,+.094,-4.2
32,D. DeRozan | S. Ibaka | K. Lowry | N. Powell | J. Valančiūnas,TOR,2017-18,35,270.5,556,557,98.8,-2.1,-5.2,+.004,+2.5,+8.7,-.020,+.022,-2.7,-1.8,-.053,-4.3
33,P. Connaughton | D. Lillard | C. McCollum | J. Nurkić | N. Vonleh,POR,2017-18,7,88.6,181,185,99.2,-0.6,-1.3,+.001,-2.0,-0.6,-.082,-0.010,-1.3,-0.7,-.042,-4.5
34,B. Beal | T. Frazier | M. Gortat | M. Morris | O. Porter,WAS,2017-18,15,199.4,383,386,92.6,+0.1,+6.7,-.033,-2.8,-9.7,+.034,-0.053,-2.0,-4.0,+.059,-4.6
35,A. Bradley | A. Drummond | T. Harris | R. Jackson | A. Tolliver,DET,2017-18,11,66.7,130,130,93.6,+1.5,+23.1,-.108,-3.8,+2.3,-.158,-0.154,-3.8,-2.3,-.101,-4.6
36,T. Frazier | I. Mahinmi | J. Meeks | K. Oubre | M. Scott,WAS,2017-18,26,164.6,324,331,95.5,-2.2,+5.0,-.050,-4.4,-3.3,-.111,-0.078,+4.1,+0.3,+.145,-4.6
37,N. Bjelica | J. Crawford | J. Teague | K. Towns | A. Wiggins,MIN,2017-18,17,48.9,108,101,102.7,+1.0,+9.4,-.040,-1.8,-15.8,+.115,-0.058,-5.1,-9.2,+.114,-4.9
38,N. Batum | D. Howard | F. Kaminsky | M. Kidd-Gilchrist | K. Walker,CHO,2017-18,36,131.7,261,264,95.7,-6.3,+0.3,-.072,-1.7,-4.2,+.002,-0.082,+9.3,+18.9,-.293,-5.1
39,A. Baynes | A. Horford | K. Irving | M. Smart | J. Tatum,BOS,2017-18,13,71.3,136,137,91.9,+1.7,+3.6,+.002,+4.5,+4.6,+.099,+.025,-13.1,-15.3,+.034,-5.1
40,B. Bogdanović | V. Carter | B. Hield | K. Koufos | F. Mason,SAC,2017-18,8,49.5,96,95,92.6,+1.7,+13.7,-.048,-1.2,+8.0,-.138,-0.065,-7.4,-8.5,-.046,-5.2
41,B. Beal | M. Gortat | K. Oubre | M. Scott | J. Wall,WAS,2017-18,18,63.1,132,138,102.7,+2.6,+11.5,-.028,-3.8,+5.1,-.191,-0.059,-6.7,-7.9,-.032,-5.3
42,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,
44,L. Ball | K. Caldwell-Pope | B. Ingram | B. Lopez | L. Nance,LAL,2017-18,15,218.6,453,453,99.5,-3.8,-5.5,-.014,-3.1,-4.4,-.060,-0.029,+5.1,+9.1,-.097,-5.5
45,M. Carter-Williams | T. Graham | F. Kaminsky | J. Lamb | J. O'Bryant,CHO,2017-18,15,119.0,235,235,94.8,-5.1,+8.5,-.098,-1.3,+4.3,-.105,-0.110,+6.0,+5.5,+.074,-5.5
46,A. Aminu | D. Lillard | S. Napier | J. Nurkić | E. Turner,POR,2017-18,20,50.9,102,102,96.2,-2.9,-12.7,+.031,+6.9,+9.8,+.145,+.077,-6.9,-7.8,-.058,-5.9
47,J. Grant | N. Mirotić | D. Nwaba | B. Portis | P. Zipser,CHI,2017-18,16,112.1,221,219,94.2,+0.5,+1.4,-.001,-2.8,-4.8,-.038,-0.017,-4.2,-2.4,-.160,-5.9
48,D. Bender | M. Chriss | T. Daniels | J. Jackson | T. Ulis,PHO,2017-18,9,54.3,109,112,97.8,-1.5,-5.6,+.011,+4.9,+5.5,+.081,+.041,-7.9,-8.7,-.126,-6.0
49,K. Dunn | Z. LaVine | L. Markkanen | D. Nwaba | B. Portis,CHI,2017-18,8,58.7,119,124,99.3,-0.8,+8.5,-.056,-6.2,-6.4,-.161,-0.097,+1.8,-3.7,+.149,-6.0
50,D. DeRozan | S. Ibaka | K. Lowry | J. Valančiūnas | D. Wright,TOR,2017-18,24,65.4,131,130,95.7,-2.6,-10.6,+.029,-1.6,-0.9,-.053,+.027,+0.6,-4.9,+.120,-6.2
51,J. Barea | H. Barnes | W. Matthews | D. Nowitzki | D. Smith,DAL,2017-18,20,63.7,143,134,104.3,-2.0,+2.3,-.035,+2.6,+11.2,-.047,-0.023,-5.1,-7.5,+.054,-6.5
52,K. Dunn | J. Holiday | R. Lopez | L. Markkanen | D. Valentine,CHI,2017-18,33,502.4,1031,1026,98.3,-0.9,+2.4,-.022,+0.6,+0.7,+.012,-0.020,-5.5,-7.0,+.005,-6.6
53,L. Aldridge | K. Anderson | P. Gasol | D. Green | D. Murray,SAS,2017-18,17,147.2,286,288,93.6,-0.8,-3.2,+.008,-7.6,-16.5,-.065,-0.032,+2.5,+5.0,-.078,-6.6
54,K. Caldwell-Pope | J. Clarkson | B. Ingram | K. Kuzma | J. Randle,LAL,2017-18,17,62.0,119,124,94.1,-1.5,-13.6,+.055,-1.3,-6.4,+.022,+.054,-2.2,+3.1,-.128,-6.6
55,A. Jefferson | C. Joseph | T. Leaf | L. Stephenson | J. Young,IND,2017-18,10,60.6,119,119,94.3,+0.8,+10.1,-.034,-2.5,-5.0,-.050,-0.050,-5.9,-10.1,+.089,-6.7
56,B. Bogdanović | W. Cauley-Stein | D. Fox | Z. Randolph | G. Temple,SAC,2017-18,14,55.0,116,116,101.2,+2.6,+7.8,-.023,-6.9,-12.1,-.026,-0.074,-5.2,-2.6,-.185,-6.9
57,A. Bradley | A. Drummond | T. Harris | R. Jackson | S. Johnson,DET,2017-18,24,394.8,774,783,94.6,-4.5,-0.9,-.046,+0.1,+0.1,+.003,-0.044,+2.0,+2.5,+.002,-6.9
58,K. Bazemore | E. İlyasova | M. Plumlee | T. Prince | D. Schröder,ATL,2017-18,33,350.9,710,712,97.2,-3.5,-2.8,-.025,-0.3,+2.5,-.042,-0.024,+0.3,+1.7,-.064,-7.0
59,R. Felton | T. Ferguson | J. Grant | J. Huestis | P. Patterson,OKC,2017-18,19,81.2,149,146,87.2,-2.2,-4.6,-.002,-3.0,+8.0,-.154,-0.014,+0.4,+4.4,-.167,-7.0
60,D. Brooks | M. Gasol | J. Green | A. Harrison | J. Martin,MEM,2017-18,6,78.1,151,154,93.7,+0.1,+8.3,-.042,+0.8,+7.8,-.062,-0.042,-8.1,-13.9,+.074,-7.1
61,J. Bayless | R. Covington | A. Johnson | T. McConnell | B. Simmons,PHI,2017-18,14,52.6,116,113,104.5,-3.8,-10.1,+.016,+0.7,-7.5,+.209,+.026,-0.4,+4.6,-.132,-7.2
62,E. Bledsoe | J. Henson | K. Middleton | J. Parker | T. Snell,MIL,2017-18,16,87.1,172,169,94.0,-3.1,+2.4,-.045,-0.8,+0.8,-.046,-0.050,-0.2,-0.9,+.023,-7.3
63,L. Aldridge | P. Gasol | D. Green | K. Leonard | T. Parker,SAS,2017-18,6,53.7,107,105,94.8,+1.2,-3.6,+.029,-2.1,-6.2,-.006,+.020,-7.7,-5.9,-.267,-7.4
64,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,
66,O. Anunoby | D. DeRozan | S. Ibaka | K. Lowry | J. Poeltl,TOR,2017-18,24,51.0,111,110,104.1,-3.1,-3.5,-.016,-1.0,+3.4,-.080,-0.019,-0.2,+2.4,-.072,-7.4
67,I. Mahinmi | J. Meeks | K. Oubre | T. Satoranský | M. Scott,WAS,2017-18,25,158.2,301,308,92.4,-3.7,-4.6,-.019,-0.7,-6.5,+.054,-0.020,+0.8,-0.1,+.032,-7.4
68,B. Bogdanović | W. Cauley-Stein | D. Fox | J. Jackson | Z. Randolph,SAC,2017-18,14,174.4,354,351,97.0,+0.8,-4.7,+.034,-7.8,-15.3,-.049,-0.006,-1.2,+1.3,-.143,-7.5
69,D. Cousins | A. Davis | J. Holiday | E. Moore | J. Nelson,NOP,2017-18,18,80.0,158,158,94.9,-3.2,-9.5,+.009,-5.7,-7.0,-.108,-0.017,+4.4,+4.4,+.025,-7.6
70,R. Covington | J. Embiid | T. McConnell | J. Redick | D. Šarić,PHI,2017-18,15,48.3,95,98,95.9,-0.7,+8.1,-.049,+4.7,+7.3,+.032,-0.031,-10.9,-20.1,+.233,-7.7
71,P. Beverley | B. Griffin | W. Johnson | D. Jordan | A. Rivers,LAC,2017-18,5,51.2,102,102,95.6,-2.0,-3.9,+.001,-3.9,0.0,-.103,-0.017,0.0,+1.0,-.030,-7.8
72,R. Covington | A. Johnson | T. McConnell | D. Šarić | B. Simmons,PHI,2017-18,21,85.2,171,165,94.7,-2.0,+3.3,-.038,+2.1,+2.6,+.045,-0.028,-5.9,-12.7,+.171,-7.9
73,J. Crawford | G. Dieng | T. Gibson | T. Jones | A. Wiggins,MIN,2017-18,43,115.7,237,237,98.4,-0.4,+0.8,-.009,-5.9,-8.9,-.099,-0.042,-1.3,0.0,-.057,-8.0
74,D. Favors | R. Gobert | R. Hood | J. Ingles | R. Rubio,UTA,2017-18,11,117.1,237,234,96.5,-3.1,+3.1,-.051,-1.0,+3.5,-.088,-0.058,-1.0,-2.3,+.060,-8.2
75,D. Augustin | A. Gordon | M. Hezonja | W. Iwundu | N. Vučević,ORL,2017-18,8,98.9,207,206,100.2,-1.6,+1.5,-.026,-3.4,-2.6,-.088,-0.046,-1.5,-1.0,-.055,-8.2
76,B. Bogdanović | D. Collison | L. Stephenson | M. Turner | T. Young,IND,2017-18,11,79.9,156,155,93.4,-5.4,+2.0,-.072,+1.2,+3.7,-.005,-0.067,+1.2,-2.1,+.151,-8.4
77,J. Brown | A. Horford | K. Irving | M. Morris | J. Tatum,BOS,2017-18,22,147.7,301,297,97.2,-6.6,-9.9,-.021,+3.2,+4.3,+.052,+.003,+1.5,+2.1,-.014,-8.5
78,K. Dunn | J. Holiday | R. Lopez | N. Mirotić | D. Valentine,CHI,2017-18,13,54.4,116,112,100.6,-1.4,+4.0,-.038,-3.8,-3.5,-.110,-0.062,-2.1,+0.4,-.175,-8.7
79,B. Biyombo | E. Fournier | A. Gordon | E. Payton | J. Simmons,ORL,2017-18,16,219.0,439,437,96.0,-5.7,-4.8,-.037,-0.7,-0.8,-.016,-0.038,+3.1,+1.3,+.129,-8.9
80,J. Grant | J. Holiday | R. Lopez | L. Markkanen | D. Valentine,CHI,2017-18,29,195.3,395,387,96.1,-3.6,-0.9,-.036,+0.3,+9.6,-.110,-0.033,-2.0,-4.4,+.088,-9.0
81,G. Dragić | J. Johnson | K. Olynyk | J. Richardson | D. Waiters,MIA,2017-18,10,61.6,122,120,94.2,-4.8,+0.2,-.055,+4.8,+11.1,+.068,-0.028,-4.4,-4.5,-.047,-9.1
82,Z. Collins | E. Davis | C. McCollum | S. Napier | E. Turner,POR,2017-18,23,128.3,239,244,90.4,-0.4,+1.9,-.014,-5.6,-7.4,-.120,-0.045,-3.0,-4.1,+.013,-9.3
83,L. Ball | K. Caldwell-Pope | B. Lopez | J. Randle | I. Thomas,LAL,2017-18,9,57.0,119,118,99.8,-2.1,-4.1,.000,-1.8,+0.6,-.069,-0.007,-3.5,+1.5,-.206,-9.5
84,J. Allen | D. Carroll | A. Crabbe | S. Dinwiddie | R. Hollis-Jefferson,BRK,2017-18,19,58.3,120,124,100.5,-5.3,-5.4,-.034,+5.2,+10.6,+.082,.000,-4.4,-2.6,-.108,-9.8
85,D. Brooks | T. Evans | M. Gasol | J. Green | B. McLemore,MEM,2017-18,12,81.8,152,147,87.7,-2.8,-4.2,-.008,+0.2,+1.1,-.010,-0.003,-4.5,-7.3,+.055,-9.8
86,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,
88,B. Adebayo | G. Dragić | J. Johnson | J. Richardson | D. Waiters,MIA,2017-18,11,75.8,150,153,95.9,-0.6,+0.4,-.009,+0.8,+7.7,-.051,-0.004,-9.6,-12.1,-.036,-10.0
89,L. Ball | K. Caldwell-Pope | K. Kuzma | B. Lopez | J. Randle,LAL,2017-18,12,215.8,439,440,97.7,-5.6,-6.4,-.030,+0.7,+3.0,-.011,-0.021,+0.3,+2.6,-.074,-10.2
90,D. DeRozan | K. Lowry | C. Miles | J. Poeltl | P. Siakam,TOR,2017-18,26,52.6,115,115,104.9,-4.3,+14.8,-.130,+2.6,+11.3,-.049,-0.123,-4.3,0.0,-.152,-10.4
91,T. Harris | D. Jordan | A. Rivers | T. Wallace | L. Williams,LAC,2017-18,9,50.0,113,113,108.5,-7.1,-15.0,+.012,-1.8,-8.0,+.067,+.012,+5.3,-0.9,+.158,-10.6
92,Q. Cook | K. Durant | D. Green | J. McGee | K. Thompson,GSW,2017-18,8,71.5,144,146,97.4,-7.0,+4.7,-.101,+0.8,+1.8,+.009,-0.099,+2.3,-1.8,+.213,-10.9
93,A. Bradley | R. Bullock | A. Drummond | T. Harris | R. Jackson,DET,2017-18,8,97.7,199,193,96.3,-12.0,-1.7,-.125,-1.4,-0.4,-.043,-0.132,+14.4,+18.9,+.088,-11.0
94,K. Caldwell-Pope | A. Caruso | K. Kuzma | B. Lopez | J. Randle,LAL,2017-18,6,64.3,129,132,97.5,-8.3,-19.5,+.015,+1.0,-2.5,+.076,+.032,+4.3,+3.7,+.059,-11.3
95,D. Fox | G. Hill | S. Labissière | Z. Randolph | G. Temple,SAC,2017-18,11,134.0,259,258,92.6,-2.5,+2.0,-.037,-2.4,-10.2,+.076,-0.051,-4.3,-7.0,+.083,-11.6
96,D. Green | A. Iguodala | K. Thompson | D. West | N. Young,GSW,2017-18,12,53.5,103,104,92.8,+1.3,-3.0,+.030,-5.7,+0.3,-.182,.000,-8.6,-10.5,-.033,-11.6
97,M. Conley | J. Ennis | M. Gasol | A. Harrison | J. Martin,MEM,2017-18,8,92.0,169,171,88.7,-6.0,-10.1,-.019,-3.4,+0.4,-.103,-0.030,+3.2,+3.2,+.024,-12.3
98,K. Dunn | J. Holiday | Z. LaVine | R. Lopez | L. Markkanen,CHI,2017-18,5,54.9,113,113,98.9,-1.8,+4.4,-.043,-1.8,-0.9,-.045,-0.057,-7.1,-8.0,-.060,-12.4
99,D. Cousins | D. Cunningham | J. Holiday | E. Moore | R. Rondo,NOP,2017-18,12,86.4,183,184,101.9,-8.5,-14.7,-.016,+2.2,+7.3,-.015,+.005,+2.2,+6.1,-.186,-12.5
100,J. Crowder | L. James | K. Love | I. Shumpert | J. Smith,CLE,2017-18,6,80.1,163,161,97.1,-8.5,+0.1,-.095,+2.3,+6.4,+.002,-0.082,+1.7,+1.6,+.021,-13.1
101,A. Aminu | C. McCollum | S. Napier | J. Nurkić | E. Turner,POR,2017-18,18,165.4,331,328,95.6,-4.3,-1.2,-.041,-6.2,-8.1,-.123,-0.073,+1.7,+0.8,+.064,-13.1
