,id,group,pos,name,season,GroupYear
346,202687_2014-15,9,C,Bismack Biyombo,2014-15,Group 9 (2014-15)
347,203089_2014-15,9,C,John Henson,2014-15,Group 9 (2014-15)
348,201595_2014-15,12,PF,Joey Dorsey,2014-15,Group 12 (2014-15)
349,203940_2014-15,8,PF,Adreian Payne,2014-15,Group 8 (2014-15)
350,1495_2015-16,3,C,Tim Duncan,2015-16,Group 3 (2015-16)
351,2749_2015-16,1,PG,Jameer Nelson,2015-16,Group 1 (2015-16)
352,101127_2015-16,6,PG,Jarrett Jack,2015-16,Group 6 (2015-16)
353,201573_2015-16,6,SG,Jerryd Bayless,2015-16,Group 6 (2015-16)
354,202693_2015-16,3,PF,Markieff Morris,2015-16,Group 3 (2015-16)
355,1717_2015-16,3,PF,Dirk Nowitzki,2015-16,Group 3 (2015-16)
356,2200_2015-16,3,C,Pau Gasol,2015-16,Group 3 (2015-16)
357,203952_2015-16,4,SF,Andrew Wiggins,2015-16,Group 4 (2015-16)
358,2037_2015-16,6,SG,Jamal Crawford,2015-16,Group 6 (2015-16)
359,2440_2015-16,1,SF,Matt Barnes,2015-16,Group 1 (2015-16)
360,2736_2015-16,1,PF,Luol Deng,2015-16,Group 1 (2015-16)
361,101107_2015-16,1,PF,Marvin Williams,2015-16,Group 1 (2015-16)
362,200765_2015-16,6,PG,Rajon Rondo,2015-16,Group 6 (2015-16)
363,200782_2015-16,1,SF,P.J. Tucker,2015-16,Group 1 (2015-16)
364,2207_2015-16,6,SF,Joe Johnson,2015-16,Group 6 (2015-16)
365,2730_2015-16,3,C,Dwight Howard,2015-16,Group 3 (2015-16)
366,200768_2015-16,6,PG,Kyle Lowry,2015-16,Group 6 (2015-16)
367,201143_2015-16,3,C,Al Horford,2015-16,Group 3 (2015-16)
368,203506_2015-16,6,SG,Victor Oladipo,2015-16,Group 6 (2015-16)
369,2216_2015-16,3,PF,Zach Randolph,2015-16,Group 3 (2015-16)
370,203115_2015-16,6,SG,Will Barton,2015-16,Group 6 (2015-16)
371,203468_2015-16,6,SG,CJ McCollum,2015-16,Group 6 (2015-16)
372,2225_2015-16,6,PG,Tony Parker,2015-16,Group 6 (2015-16)
373,101150_2015-16,4,SG,Lou Williams,2015-16,Group 4 (2015-16)
374,200746_2015-16,3,PF,LaMarcus Aldridge,2015-16,Group 3 (2015-16)
375,2419_2015-16,7,SF,Tayshaun Prince,2015-16,Group 7 (2015-16)
376,2733_2015-16,8,PG,Shaun Livingston,2015-16,Group 8 (2015-16)
377,101123_2015-16,9,SG,Gerald Green,2015-16,Group 9 (2015-16)
378,201584_2015-16,7,SG,Courtney Lee,2015-16,Group 7 (2015-16)
379,201589_2015-16,10,PF,Darrell Arthur,2015-16,Group 10 (2015-16)
380,201980_2015-16,1,SG,Danny Green,2015-16,Group 1 (2015-16)
381,202711_2015-16,9,SF,Bojan Bogdanovic,2015-16,Group 9 (2015-16)
382,202730_2015-16,10,PF,Lavoy Allen,2015-16,Group 10 (2015-16)
383,203469_2015-16,3,C,Cody Zeller,2015-16,Group 3 (2015-16)
384,203486_2015-16,3,C,Mason Plumlee,2015-16,Group 3 (2015-16)
385,2544_2015-16,4,SF,LeBron James,2015-16,Group 4 (2015-16)
386,2548_2015-16,4,SG,Dwyane Wade,2015-16,Group 4 (2015-16)
387,201939_2015-16,12,PG,Stephen Curry,2015-16,Group 12 (2015-16)
388,2546_2015-16,3,SF,Carmelo Anthony,2015-16,Group 3 (2015-16)
389,202326_2015-16,2,C,DeMarcus Cousins,2015-16,Group 2 (2015-16)
390,202695_2015-16,4,SF,Kawhi Leonard,2015-16,Group 4 (2015-16)
391,2547_2015-16,3,PF,Chris Bosh,2015-16,Group 3 (2015-16)
392,202688_2015-16,6,SG,Brandon Knight,2015-16,Group 6 (2015-16)
393,203078_2015-16,6,SG,Bradley Beal,2015-16,Group 6 (2015-16)
394,203457_2015-16,3,C,Nerlens Noel,2015-16,Group 3 (2015-16)
395,2585_2015-16,3,C,Zaza Pachulia,2015-16,Group 3 (2015-16)
396,202694_2015-16,6,SF,Marcus Morris Sr.,2015-16,Group 6 (2015-16)
397,202699_2015-16,1,PF,Tobias Harris,2015-16,Group 1 (2015-16)
398,203484_2015-16,6,SG,Kentavious Caldwell-Pope,2015-16,Group 6 (2015-16)
399,2594_2015-16,1,SG,Kyle Korver,2015-16,Group 1 (2015-16)
400,203079_2015-16,6,SG,Dion Waiters,2015-16,Group 6 (2015-16)
401,203914_2015-16,6,SG,Gary Harris,2015-16,Group 6 (2015-16)
402,2738_2015-16,6,SF,Andre Iguodala,2015-16,Group 6 (2015-16)
403,201569_2015-16,6,SG,Eric Gordon,2015-16,Group 6 (2015-16)
404,202344_2015-16,10,PF,Trevor Booker,2015-16,Group 10 (2015-16)
405,202734_2015-16,8,SG,ETwaun Moore,2015-16,Group 8 (2015-16)
406,203953_2015-16,1,PF,Jabari Parker,2015-16,Group 1 (2015-16)
407,1626167_2015-16,10,C,Myles Turner,2015-16,Group 10 (2015-16)
408,2747_2015-16,1,SG,JR Smith,2015-16,Group 1 (2015-16)
409,101141_2015-16,10,PF,Ersan Ilyasova,2015-16,Group 10 (2015-16)
410,203496_2015-16,1,SF,Robert Covington,2015-16,Group 1 (2015-16)
411,203503_2015-16,8,SF,Tony Snell,2015-16,Group 8 (2015-16)
412,2754_2015-16,1,SG,Tony Allen,2015-16,Group 1 (2015-16)
413,101138_2015-16,10,PF,Brandon Bass,2015-16,Group 10 (2015-16)
414,201162_2015-16,8,PF,Jared Dudley,2015-16,Group 8 (2015-16)
415,202498_2015-16,10,PF,Lance Thomas,2015-16,Group 10 (2015-16)
416,203084_2015-16,1,SF,Harrison Barnes,2015-16,Group 1 (2015-16)
417,2772_2015-16,6,SF,Trevor Ariza,2015-16,Group 6 (2015-16)
418,202083_2015-16,6,SF,Wesley Matthews,2015-16,Group 6 (2015-16)
419,203095_2015-16,6,SF,Evan Fournier,2015-16,Group 6 (2015-16)
420,101108_2015-16,6,PG,Chris Paul,2015-16,Group 6 (2015-16)
421,200794_2015-16,3,PF,Paul Millsap,2015-16,Group 3 (2015-16)
422,201950_2015-16,6,PG,Jrue Holiday,2015-16,Group 6 (2015-16)
423,203110_2015-16,3,PF,Draymond Green,2015-16,Group 3 (2015-16)
424,101109_2015-16,6,PG,Raymond Felton,2015-16,Group 6 (2015-16)
425,200752_2015-16,1,SF,Rudy Gay,2015-16,Group 1 (2015-16)
426,200755_2015-16,8,SG,JJ Redick,2015-16,Group 8 (2015-16)
427,201567_2015-16,3,PF,Kevin Love,2015-16,Group 3 (2015-16)
428,201568_2015-16,6,SF,Danilo Gallinari,2015-16,Group 6 (2015-16)
429,201587_2015-16,6,SF,Nicolas Batum,2015-16,Group 6 (2015-16)
430,201599_2015-16,3,C,DeAndre Jordan,2015-16,Group 3 (2015-16)
431,201954_2015-16,6,PG,Darren Collison,2015-16,Group 6 (2015-16)
432,203507_2015-16,4,PG,Giannis Antetokounmpo,2015-16,Group 4 (2015-16)
433,101114_2015-16,6,PG,Deron Williams,2015-16,Group 6 (2015-16)
434,202710_2015-16,4,SG,Jimmy Butler,2015-16,Group 4 (2015-16)
435,101133_2015-16,3,C,Ian Mahinmi,2015-16,Group 3 (2015-16)
436,202329_2015-16,1,SF,Al-Farouq Aminu,2015-16,Group 1 (2015-16)
437,202335_2015-16,1,PF,Patrick Patterson,2015-16,Group 1 (2015-16)
438,202684_2015-16,3,PF,Tristan Thompson,2015-16,Group 3 (2015-16)
439,203138_2015-16,1,SG,Hollis Thompson,2015-16,Group 1 (2015-16)
440,101145_2015-16,6,SG,Monta Ellis,2015-16,Group 6 (2015-16)
441,202331_2015-16,6,SF,Paul George,2015-16,Group 6 (2015-16)
442,101162_2015-16,3,C,Marcin Gortat,2015-16,Group 3 (2015-16)
443,201577_2015-16,10,C,Robin Lopez,2015-16,Group 10 (2015-16)
444,202703_2015-16,1,PF,Nikola Mirotic,2015-16,Group 1 (2015-16)
445,203903_2015-16,6,SG,Jordan Clarkson,2015-16,Group 6 (2015-16)
446,203944_2015-16,1,PF,Julius Randle,2015-16,Group 1 (2015-16)
447,101181_2015-16,6,PG,Jose Calderon,2015-16,Group 6 (2015-16)
448,201959_2015-16,10,PF,Taj Gibson,2015-16,Group 10 (2015-16)
449,203490_2015-16,1,SF,Otto Porter Jr.,2015-16,Group 1 (2015-16)
450,201142_2015-16,4,SF,Kevin Durant,2015-16,Group 4 (2015-16)
451,201566_2015-16,6,PG,Russell Westbrook,2015-16,Group 6 (2015-16)
452,202322_2015-16,6,PG,John Wall,2015-16,Group 6 (2015-16)
453,202689_2015-16,6,PG,Kemba Walker,2015-16,Group 6 (2015-16)
454,203076_2015-16,3,C,Anthony Davis,2015-16,Group 3 (2015-16)
455,203081_2015-16,6,PG,Damian Lillard,2015-16,Group 6 (2015-16)
456,201144_2015-16,6,PG,Mike Conley,2015-16,Group 6 (2015-16)
457,201167_2015-16,6,SG,Arron Afflalo,2015-16,Group 6 (2015-16)
458,203487_2015-16,6,PG,Michael Carter-Williams,2015-16,Group 6 (2015-16)
459,201145_2015-16,1,SF,Jeff Green,2015-16,Group 1 (2015-16)
460,201152_2015-16,1,PF,Thaddeus Young,2015-16,Group 1 (2015-16)
461,201572_2015-16,3,C,Brook Lopez,2015-16,Group 3 (2015-16)
462,202355_2015-16,3,C,Hassan Whiteside,2015-16,Group 3 (2015-16)
463,202391_2015-16,8,SG,Jeremy Lin,2015-16,Group 8 (2015-16)
464,203145_2015-16,6,SF,Kent Bazemore,2015-16,Group 6 (2015-16)
465,1626144_2015-16,6,PG,Emmanuel Mudiay,2015-16,Group 6 (2015-16)
466,201160_2015-16,11,C,Jason Smith,2015-16,Group 11 (2015-16)
467,201229_2015-16,11,PF,Anthony Tolliver,2015-16,Group 11 (2015-16)
468,201967_2015-16,8,SF,Dante Cunningham,2015-16,Group 8 (2015-16)
469,203477_2015-16,8,SG,Isaiah Canaan,2015-16,Group 8 (2015-16)
470,201188_2015-16,3,C,Marc Gasol,2015-16,Group 3 (2015-16)
471,202328_2015-16,3,C,Greg Monroe,2015-16,Group 3 (2015-16)
472,202691_2015-16,4,SG,Klay Thompson,2015-16,Group 4 (2015-16)
473,202702_2015-16,10,PF,Kenneth Faried,2015-16,Group 10 (2015-16)
474,201565_2015-16,6,PG,Derrick Rose,2015-16,Group 6 (2015-16)
475,202718_2015-16,6,SF,Chandler Parsons,2015-16,Group 6 (2015-16)
476,201583_2015-16,10,PF,Ryan Anderson,2015-16,Group 10 (2015-16)
477,201586_2015-16,3,PF,Serge Ibaka,2015-16,Group 3 (2015-16)
478,203500_2015-16,3,C,Steven Adams,2015-16,Group 3 (2015-16)
479,204038_2015-16,6,PG,Langston Galloway,2015-16,Group 6 (2015-16)
480,1626159_2015-16,1,SF,Justise Winslow,2015-16,Group 1 (2015-16)
481,201609_2015-16,6,PG,Goran Dragic,2015-16,Group 6 (2015-16)
482,201976_2015-16,8,PG,Patrick Beverley,2015-16,Group 8 (2015-16)
483,202340_2015-16,8,SG,Avery Bradley,2015-16,Group 8 (2015-16)
484,203109_2015-16,1,SF,Jae Crowder,2015-16,Group 1 (2015-16)
485,203897_2015-16,8,SG,Zach LaVine,2015-16,Group 8 (2015-16)
486,201933_2015-16,3,PF,Blake Griffin,2015-16,Group 3 (2015-16)
487,202339_2015-16,6,PG,Eric Bledsoe,2015-16,Group 6 (2015-16)
488,202397_2015-16,6,PG,Ish Smith,2015-16,Group 6 (2015-16)
489,201937_2015-16,6,PG,Ricky Rubio,2015-16,Group 6 (2015-16)
490,1626157_2015-16,3,C,Karl-Anthony Towns,2015-16,Group 3 (2015-16)
491,201942_2015-16,4,SG,DeMar DeRozan,2015-16,Group 4 (2015-16)
492,202738_2015-16,6,PG,Isaiah Thomas,2015-16,Group 6 (2015-16)
493,201952_2015-16,6,PG,Jeff Teague,2015-16,Group 6 (2015-16)
494,203083_2015-16,3,C,Andre Drummond,2015-16,Group 3 (2015-16)
495,201977_2015-16,7,SG,Marcus Thornton,2015-16,Group 7 (2015-16)
496,1626156_2015-16,8,PG,DAngelo Russell,2015-16,Group 8 (2015-16)
497,202323_2015-16,6,SG,Evan Turner,2015-16,Group 6 (2015-16)
498,203476_2015-16,3,C,Gorgui Dieng,2015-16,Group 3 (2015-16)
499,203932_2015-16,1,PF,Aaron Gordon,2015-16,Group 1 (2015-16)
500,203999_2015-16,3,C,Nikola Jokic,2015-16,Group 3 (2015-16)
501,204001_2015-16,3,PF,Kristaps Porzingis,2015-16,Group 3 (2015-16)
502,202324_2015-16,3,PF,Derrick Favors,2015-16,Group 3 (2015-16)
503,203114_2015-16,6,SG,Khris Middleton,2015-16,Group 6 (2015-16)
504,203901_2015-16,6,PG,Elfrid Payton,2015-16,Group 6 (2015-16)
505,202330_2015-16,6,SF,Gordon Hayward,2015-16,Group 6 (2015-16)
506,202696_2015-16,3,C,Nikola Vucevic,2015-16,Group 3 (2015-16)
507,203918_2015-16,6,SG,Rodney Hood,2015-16,Group 6 (2015-16)
508,708_2015-16,11,PF,Kevin Garnett,2015-16,Group 11 (2015-16)
509,2564_2015-16,11,PF,Boris Diaw,2015-16,Group 11 (2015-16)
510,201168_2015-16,11,C,Tiago Splitter,2015-16,Group 11 (2015-16)
511,201177_2015-16,11,PF,Josh McRoberts,2015-16,Group 11 (2015-16)
512,201581_2015-16,11,C,JJ Hickson,2015-16,Group 11 (2015-16)
513,201601_2015-16,11,PF,Luc Mbah a Moute,2015-16,Group 11 (2015-16)
514,201973_2015-16,11,PF,Jonas Jerebko,2015-16,Group 11 (2015-16)
515,202700_2015-16,11,PF,Donatas Motiejunas,2015-16,Group 11 (2015-16)
516,203087_2015-16,9,SG,Jeremy Lamb,2015-16,Group 9 (2015-16)
517,203094_2015-16,11,PF,Andrew Nicholson,2015-16,Group 11 (2015-16)
518,203118_2015-16,11,PF,Mike Scott,2015-16,Group 11 (2015-16)
519,203481_2015-16,11,C,Jeff Withey,2015-16,Group 11 (2015-16)
520,203501_2015-16,11,SG,Tim Hardaway Jr.,2015-16,Group 11 (2015-16)
521,203524_2015-16,11,SF,Solomon Hill,2015-16,Group 11 (2015-16)
522,203527_2015-16,11,PF,Ryan Kelly,2015-16,Group 11 (2015-16)
523,203939_2015-16,11,PF,Dwight Powell,2015-16,Group 11 (2015-16)
524,204028_2015-16,11,C,Tarik Black,2015-16,Group 11 (2015-16)
525,977_2015-16,6,SF,Kobe Bryant,2015-16,Group 6 (2015-16)
526,1713_2015-16,9,SG,Vince Carter,2015-16,Group 9 (2015-16)
527,1897_2015-16,9,SF,Metta World Peace,2015-16,Group 9 (2015-16)
528,2210_2015-16,9,SF,Richard Jefferson,2015-16,Group 9 (2015-16)
529,2571_2015-16,7,SG,Leandro Barbosa,2015-16,Group 7 (2015-16)
530,2581_2015-16,7,PG,Steve Blake,2015-16,Group 7 (2015-16)
531,2590_2015-16,7,PG,Mo Williams,2015-16,Group 7 (2015-16)
532,2756_2015-16,7,SG,Sasha Vujacic,2015-16,Group 7 (2015-16)
533,200751_2015-16,7,SG,Randy Foye,2015-16,Group 7 (2015-16)
534,201166_2015-16,7,PG,Aaron Brooks,2015-16,Group 7 (2015-16)
535,201627_2015-16,9,SG,Anthony Morrow,2015-16,Group 9 (2015-16)
536,201943_2015-16,7,PG,Brandon Jennings,2015-16,Group 7 (2015-16)
537,201945_2015-16,9,SG,Gerald Henderson,2015-16,Group 9 (2015-16)
538,201949_2015-16,7,PF,James Johnson,2015-16,Group 7 (2015-16)
539,201978_2015-16,9,SF,Chase Budinger,2015-16,Group 9 (2015-16)
540,202341_2015-16,7,SG,James Anderson,2015-16,Group 7 (2015-16)
541,202362_2015-16,9,SF,Lance Stephenson,2015-16,Group 9 (2015-16)
542,202682_2015-16,9,SF,Derrick Williams,2015-16,Group 9 (2015-16)
543,203090_2015-16,9,SF,Maurice Harkless,2015-16,Group 9 (2015-16)
544,203143_2015-16,7,PG,Pablo Prigioni,2015-16,Group 7 (2015-16)
545,203200_2015-16,7,SG,Justin Holiday,2015-16,Group 7 (2015-16)
546,203210_2015-16,10,PF,JaMychal Green,2015-16,Group 10 (2015-16)
547,203613_2015-16,9,SG,Jonathon Simmons,2015-16,Group 9 (2015-16)
548,203798_2015-16,9,SF,PJ Hairston,2015-16,Group 9 (2015-16)
549,203898_2015-16,7,PG,Tyler Ennis,2015-16,Group 7 (2015-16)
550,203943_2015-16,11,PF,Noah Vonleh,2015-16,Group 11 (2015-16)
551,203948_2015-16,7,PF,Johnny OBryant III,2015-16,Group 7 (2015-16)
552,204025_2015-16,7,PG,Tim Frazier,2015-16,Group 7 (2015-16)
553,204060_2015-16,7,SF,Joe Ingles,2015-16,Group 7 (2015-16)
554,1626170_2015-16,7,PG,Jerian Grant,2015-16,Group 7 (2015-16)
555,1626181_2015-16,7,SG,Norman Powell,2015-16,Group 7 (2015-16)
556,1626209_2015-16,7,SF,Mario Hezonja,2015-16,Group 7 (2015-16)
557,1626273_2015-16,7,PG,Marcelo Huertas,2015-16,Group 7 (2015-16)
558,1718_2015-16,9,SF,Paul Pierce,2015-16,Group 9 (2015-16)
559,2757_2015-16,7,PG,Beno Udrih,2015-16,Group 7 (2015-16)
560,101112_2015-16,11,C,Channing Frye,2015-16,Group 11 (2015-16)
561,201582_2015-16,10,C,Alexis Ajinca,2015-16,Group 10 (2015-16)
562,202332_2015-16,10,C,Cole Aldrich,2015-16,Group 10 (2015-16)
563,202357_2015-16,11,PF,Nemanja Bjelica,2015-16,Group 11 (2015-16)
564,203960_2015-16,11,SF,JaKarr Sampson,2015-16,Group 11 (2015-16)
565,1626171_2015-16,10,PF,Bobby Portis,2015-16,Group 10 (2015-16)
566,1891_2015-16,7,SG,Jason Terry,2015-16,Group 7 (2015-16)
567,200826_2015-16,7,PG,J.J. Barea,2015-16,Group 7 (2015-16)
568,201147_2015-16,8,SF,Corey Brewer,2015-16,Group 8 (2015-16)
569,202697_2015-16,5,SG,Iman Shumpert,2015-16,Group 5 (2015-16)
570,202714_2015-16,8,PG,Shelvin Mack,2015-16,Group 8 (2015-16)
571,204020_2015-16,7,SG,Tyler Johnson,2015-16,Group 7 (2015-16)
572,1938_2015-16,8,SG,Manu Ginobili,2015-16,Group 8 (2015-16)
573,101179_2015-16,8,PG,Ronnie Price,2015-16,Group 8 (2015-16)
574,201155_2015-16,7,PG,Rodney Stuckey,2015-16,Group 7 (2015-16)
575,201988_2015-16,9,PG,Patty Mills,2015-16,Group 9 (2015-16)
576,203471_2015-16,6,PG,Dennis Schroder,2015-16,Group 6 (2015-16)
577,203526_2015-16,8,PG,Raul Neto,2015-16,Group 8 (2015-16)
578,203937_2015-16,11,SF,Kyle Anderson,2015-16,Group 11 (2015-16)
579,2399_2015-16,11,SF,Mike Dunleavy,2015-16,Group 11 (2015-16)
580,201158_2015-16,1,SG,Marco Belinelli,2015-16,Group 1 (2015-16)
581,201951_2015-16,7,PG,Ty Lawson,2015-16,Group 7 (2015-16)
582,202087_2015-16,9,SF,Alonzo Gee,2015-16,Group 9 (2015-16)
583,203459_2015-16,1,SG,Allen Crabbe,2015-16,Group 1 (2015-16)
584,203463_2015-16,9,SG,Ben McLemore,2015-16,Group 9 (2015-16)
585,203499_2015-16,7,PG,Shane Larkin,2015-16,Group 7 (2015-16)
586,203933_2015-16,9,SF,T.J. Warren,2015-16,Group 9 (2015-16)
587,1626169_2015-16,9,SF,Stanley Johnson,2015-16,Group 9 (2015-16)
588,1626204_2015-16,10,PF,Larry Nance Jr.,2015-16,Group 10 (2015-16)
589,2199_2015-16,10,C,Tyson Chandler,2015-16,Group 10 (2015-16)
590,201585_2015-16,11,C,Kosta Koufos,2015-16,Group 11 (2015-16)
591,202683_2015-16,10,C,Enes Kanter,2015-16,Group 10 (2015-16)
592,202720_2015-16,10,PF,Jon Leuer,2015-16,Group 10 (2015-16)
593,203086_2015-16,1,PF,Meyers Leonard,2015-16,Group 1 (2015-16)
594,203093_2015-16,10,PF,Terrence Jones,2015-16,Group 10 (2015-16)
595,203141_2015-16,1,PF,Mirza Teletovic,2015-16,Group 1 (2015-16)
596,1626161_2015-16,11,C,Willie Cauley-Stein,2015-16,Group 11 (2015-16)
597,203497_2015-16,3,C,Rudy Gobert,2015-16,Group 3 (2015-16)
598,202681_2015-16,6,PG,Kyrie Irving,2015-16,Group 6 (2015-16)
599,1626164_2015-16,6,SG,Devin Booker,2015-16,Group 6 (2015-16)
600,201956_2015-16,1,PF,Omri Casspi,2015-16,Group 1 (2015-16)
601,202704_2015-16,6,PG,Reggie Jackson,2015-16,Group 6 (2015-16)
602,202325_2015-16,9,SF,Wesley Johnson,2015-16,Group 9 (2015-16)
603,2403_2015-16,11,PF,Nene,2015-16,Group 11 (2015-16)
604,2561_2015-16,11,PF,David West,2015-16,Group 11 (2015-16)
605,2744_2015-16,3,C,Al Jefferson,2015-16,Group 3 (2015-16)
606,201150_2015-16,11,PF,Spencer Hawes,2015-16,Group 11 (2015-16)
607,203482_2015-16,1,C,Kelly Olynyk,2015-16,Group 1 (2015-16)
608,1626163_2015-16,1,C,Frank Kaminsky,2015-16,Group 1 (2015-16)
609,1626178_2015-16,8,SF,Rondae Hollis-Jefferson,2015-16,Group 8 (2015-16)
610,1626196_2015-16,8,SG,Josh Richardson,2015-16,Group 8 (2015-16)
611,2405_2015-16,10,C,Amare Stoudemire,2015-16,Group 10 (2015-16)
612,2746_2015-16,9,PF,Josh Smith,2015-16,Group 9 (2015-16)
613,202334_2015-16,10,PF,Ed Davis,2015-16,Group 10 (2015-16)
614,202389_2015-16,11,C,Timofey Mozgov,2015-16,Group 11 (2015-16)
615,202687_2015-16,11,C,Bismack Biyombo,2015-16,Group 11 (2015-16)
616,203089_2015-16,11,C,John Henson,2015-16,Group 11 (2015-16)
617,203101_2015-16,11,C,Miles Plumlee,2015-16,Group 11 (2015-16)
618,203994_2015-16,3,C,Jusuf Nurkic,2015-16,Group 3 (2015-16)
619,2449_2015-16,10,PF,Luis Scola,2015-16,Group 10 (2015-16)
620,2755_2015-16,9,SG,Kevin Martin,2015-16,Group 9 (2015-16)
621,201156_2015-16,9,SG,Nick Young,2015-16,Group 9 (2015-16)
622,201196_2015-16,8,PG,Ramon Sessions,2015-16,Group 8 (2015-16)
623,201228_2015-16,7,PG,C.J. Watson,2015-16,Group 7 (2015-16)
624,201571_2015-16,7,PG,D.J. Augustin,2015-16,Group 7 (2015-16)
625,201961_2015-16,8,SG,Wayne Ellington,2015-16,Group 8 (2015-16)
626,201962_2015-16,9,PG,Toney Douglas,2015-16,Group 9 (2015-16)
627,202388_2015-16,7,PG,Donald Sloan,2015-16,Group 7 (2015-16)
628,202390_2015-16,8,SG,Gary Neal,2015-16,Group 8 (2015-16)
629,202692_2015-16,8,SG,Alec Burks,2015-16,Group 8 (2015-16)
630,202708_2015-16,8,PG,Norris Cole,2015-16,Group 8 (2015-16)
631,203462_2015-16,8,PG,Archie Goodwin,2015-16,Group 8 (2015-16)
632,203498_2015-16,9,SF,Shabazz Muhammad,2015-16,Group 9 (2015-16)
633,203504_2015-16,8,PG,Trey Burke,2015-16,Group 8 (2015-16)
634,203552_2015-16,7,PG,Seth Curry,2015-16,Group 7 (2015-16)
635,203926_2015-16,9,SF,Doug McDermott,2015-16,Group 9 (2015-16)
636,204456_2015-16,9,PG,T.J. McConnell,2015-16,Group 9 (2015-16)
637,2570_2015-16,10,C,Kendrick Perkins,2015-16,Group 10 (2015-16)
638,2743_2015-16,11,PF,Kris Humphries,2015-16,Group 11 (2015-16)
639,200797_2015-16,10,C,Ryan Hollins,2015-16,Group 10 (2015-16)
640,201575_2015-16,11,SG,Brandon Rush,2015-16,Group 11 (2015-16)
641,201600_2015-16,11,C,Omer Asik,2015-16,Group 11 (2015-16)
642,202337_2015-16,11,SF,Luke Babbitt,2015-16,Group 11 (2015-16)
643,202713_2015-16,11,SF,Kyle Singler,2015-16,Group 11 (2015-16)
644,203080_2015-16,10,PF,Thomas Robinson,2015-16,Group 10 (2015-16)
645,203112_2015-16,11,PF,Quincy Acy,2015-16,Group 11 (2015-16)
646,203382_2015-16,10,C,Aron Baynes,2015-16,Group 10 (2015-16)
647,203530_2015-16,10,C,Joffrey Lauvergne,2015-16,Group 10 (2015-16)
648,1626158_2015-16,11,PF,Richaun Holmes,2015-16,Group 11 (2015-16)
649,1626168_2015-16,10,PF,Trey Lyles,2015-16,Group 10 (2015-16)
650,1626173_2015-16,11,SG,Rashad Vaughn,2015-16,Group 11 (2015-16)
651,201564_2015-16,1,SG,O.J. Mayo,2015-16,Group 1 (2015-16)
652,201596_2015-16,8,PG,Mario Chalmers,2015-16,Group 8 (2015-16)
653,203935_2015-16,1,PG,Marcus Smart,2015-16,Group 1 (2015-16)
654,101106_2015-16,10,C,Andrew Bogut,2015-16,Group 10 (2015-16)
655,101135_2015-16,10,PF,David Lee,2015-16,Group 10 (2015-16)
656,203105_2015-16,10,C,Festus Ezeli,2015-16,Group 10 (2015-16)
657,101161_2015-16,3,PF,Amir Johnson,2015-16,Group 3 (2015-16)
658,201941_2015-16,3,C,Jordan Hill,2015-16,Group 3 (2015-16)
659,203096_2015-16,3,PF,Jared Sullinger,2015-16,Group 3 (2015-16)
660,203458_2015-16,3,C,Alex Len,2015-16,Group 3 (2015-16)
661,203924_2015-16,3,PF,Jerami Grant,2015-16,Group 3 (2015-16)
662,203991_2015-16,10,C,Clint Capela,2015-16,Group 10 (2015-16)
663,101139_2015-16,9,SF,CJ Miles,2015-16,Group 9 (2015-16)
664,202066_2015-16,8,SF,Garrett Temple,2015-16,Group 8 (2015-16)
665,202709_2015-16,8,SG,Cory Joseph,2015-16,Group 8 (2015-16)
666,203082_2015-16,9,SF,Terrence Ross,2015-16,Group 9 (2015-16)
667,203085_2015-16,8,SG,Austin Rivers,2015-16,Group 8 (2015-16)
668,203460_2015-16,9,SG,Andre Roberson,2015-16,Group 9 (2015-16)
669,203521_2015-16,8,PG,Matthew Dellavedova,2015-16,Group 8 (2015-16)
670,1626148_2015-16,8,SF,Anthony Brown,2015-16,Group 8 (2015-16)
671,200745_2015-16,11,C,Andrea Bargnani,2015-16,Group 11 (2015-16)
672,201171_2015-16,10,PF,Carl Landry,2015-16,Group 10 (2015-16)
673,203088_2015-16,9,PG,Kendall Marshall,2015-16,Group 9 (2015-16)
674,203900_2015-16,8,SG,Markel Brown,2015-16,Group 8 (2015-16)
675,203930_2015-16,9,SG,Sean Kilpatrick,2015-16,Group 9 (2015-16)
676,1626145_2015-16,7,PG,Tyus Jones,2015-16,Group 7 (2015-16)
677,200757_2015-16,9,SF,Thabo Sefolosha,2015-16,Group 9 (2015-16)
678,1626143_2015-16,3,C,Jahlil Okafor,2015-16,Group 3 (2015-16)
679,203917_2015-16,8,SG,Nik Stauskas,2015-16,Group 8 (2015-16)
680,201579_2015-16,10,C,Roy Hibbert,2015-16,Group 10 (2015-16)
681,202685_2015-16,3,C,Jonas Valanciunas,2015-16,Group 3 (2015-16)
682,201588_2015-16,6,PG,George Hill,2015-16,Group 6 (2015-16)
683,201935_2015-16,6,SG,James Harden,2015-16,Group 6 (2015-16)
684,2734_2015-16,9,PG,Devin Harris,2015-16,Group 9 (2015-16)
685,2550_2015-16,7,PG,Kirk Hinrich,2015-16,Group 7 (2015-16)
686,201149_2015-16,0,C,Joakim Noah,2015-16,Group 0 (2015-16)
687,1713_2016-17,0,SF,Vince Carter,2016-17,Group 0 (2016-17)
688,101139_2016-17,1,SF,CJ Miles,2016-17,Group 1 (2016-17)
689,201229_2016-17,0,PF,Anthony Tolliver,2016-17,Group 0 (2016-17)
690,201577_2016-17,3,C,Robin Lopez,2016-17,Group 3 (2016-17)
